line_id,code,name,network,operator,colour,mode,ref:FR:STIF,stop_completude
r9946409,2107,Bus 2107 : Gare de Dammartin Juilly Saint-Mard ↔ Dammartin-en-Goële,Roissy Est,Keolis Roissy Pays de France Est,#81C491,bus,C00250,16 % (4/24)
r9948820,6160,Bus 6160 : ZA du Bois des Roches (Magny-les-Hameaux) ↔ Gare de Versailles Chantiers,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,#cf086a,bus,C01799,96 % (31/32)
r9948850,6164,Bus 6164 : Zone d'Activités (Les Loges-en-Josas) / Gare de Jouy-en-Josas ↔ Gare de Versailles Chantiers (Versailles),Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,#005d9f,bus,C01700,89 % (43/48)
r9948936,39-303,Bus 39-303 : Gare de Rambouillet ↔ Gare de Saint-Rémy-lès-Chevreuse,Centre et Sud Yvelines,Transdev Sud Yvelines,#646363,bus,C00518,84 % (28/33)
r9952981,39-13,Bus 39-13 : Janvrerie (Les Molières) ↔ Gare de Saint-Rémy-lès-Chevreuse,Centre et Sud Yvelines,Transdev Sud Yvelines,#463d91,bus,C00498,
r9953003,39-38,bus 39-38 : Gare Autoroutière (Briis-sous-Forges) ↔ Centre (Angervilliers),Centre et Sud Yvelines,Transdev Sud Yvelines,#4f74a8,bus,C01838,20 % (3/15)
r9953049,39-203,Bus 39-203 : Gare de Rambouillet ↔ Les Cottages (Cernay-la-Ville),Centre et Sud Yvelines,Transdev Sud Yvelines,#93c465,bus,C00529,78 % (22/28)
r9968652,9,Bus 9 : Gare de Melun (Melun) ↔ Cornebiche (Arbonne-la-Forêt),Fontainebleau - Moret,Transdev Pays de Fontainebleau,#7f1518,bus,C02156,73 % (19/26)
r9968719,21,Bus 21 : Centre Commercial de Villiers ↔ Avon,Fontainebleau - Moret,Transdev Pays de Fontainebleau,#004a99,bus,C02159,37 % (20/53)
r9972477,3202,Bus 3202 : Gare de Montereau ↔ Place Mérot,Provinois - Brie et Seine,Francilité Grand Provinois,#0064B0,bus,C01464,86 % (38/44)
r9972555,3201,Bus 3201 : Gare de Provins ↔ Place Mérot,Provinois - Brie et Seine,Francilité Grand Provinois,#00A88F,bus,C01458,
r9978088,1,Bus 1 : Gare de Bonnières ↔ Méricourt - Jardinerie,Mantois,RATP Cap Mantois,#4AA631,bus,C00725,51 % (31/60)
r9978136,4,Bus 4 : Gare de Bonnières ↔ La Villeneuve-en-Chevrie - Les Tasses,Mantois,RATP Cap Mantois,#8A1E82,bus,C00728,59 % (35/59)
r9978192,05,bus 05 : Gare de Bonnières (Bonnières-sur-Seine) ↔ Gloton (Bennecourt),Mantois,RATP Cap Mantois,#00a8e8,bus,C00727,
r9978274,9,Bus 9 : Gare de Mantes la Jolie ↔ Gargenville - Moulin à Vent ↔ Gare de Meulan-Hardricourt ↔ Gare de Cergy Préfecture,Mantois,RATP Cap Mantois,#A11881,bus,C00731,70 % (66/94)
r10000414,17,Bus 17 : Gare des Mureaux ↔ Mairie (Jambville),Mantois,RATP Cap Mantois,#5091CB,bus,C00735,50 % (23/46)
r10003678,22,Bus 22 : Saint-Germain en Laye - République ↔ Gare de Mantes la Jolie,Mantois,RATP Cap Mantois,#9ED2C2,bus,C00740,90 % (9/10)
r10003789,81,Bus 81 : Gare d'Épône Mézières ↔ Issou - Mairie,Mantois,RATP Cap Mantois,#e48705,bus,C00748,81 % (30/37)
r10003838,82,Bus 82 : Gare d'Épône Mézières ↔ Gare de Juziers,Mantois,RATP Cap Mantois,#d0aa1d,bus,C00749,96 % (24/25)
r10015706,S5,Bus S5 : Piscine de Carrières ↔ Collège des Amandiers (Carrières-sur-Seine),Argenteuil - Boucles de Seine,Keolis Argenteuil Boucles de Seine,#8CE39C,bus,C02151,88 % (8/9)
r10016215,10,Bus 10 : Gare de Nemours Saint-Pierre ↔ Aristide Briand (Bransles),Vallée du Loing - Nemours,Transdev Vallée du Loing,#77ad1c,bus,C00823,6 % (2/32)
r10016233,2,Bus 2 : Gare de Nemours Saint-Pierre ↔ Les Grèves / Guinebert (Saint-Pierre-lès-Nemours),Vallée du Loing - Nemours,Transdev Vallée du Loing,#72bb81,bus,C00833,8 % (2/25)
r10021508,13B,Bus 13B : Gare de Nemours Saint-Pierre ↔ Laveaux (Faÿ-lès-Nemours),Vallée du Loing - Nemours,Transdev Vallée du Loing,#59c6f2,bus,C01969,42 % (9/21)
r10021559,14A,Bus 14A : Gare de Souppes (Souppes-sur-Loing) ↔ Bruzelles (Château-Landon),Vallée du Loing - Nemours,Transdev Vallée du Loing,#e72d81,bus,C00827,10 % (2/19)
r10041715,30-03,Bus 30-03 : Gare de Franconville (circulaire),Val Parisis,Francilité Val Parisis,,bus,C02005,63 % (7/11)
r10048302,30,Bus 30 : Émancé ↔ Gare Prud'Homme,Centre et Sud Yvelines,Transdev Sud Yvelines,,bus,C00181,25 % (7/28)
r10048360,3214,Bus 3214 : Villiers-Saint-Georges ↔ Tournan-en-Brie,Provinois - Brie et Seine,Francilité Grand Provinois,,bus,C01510,42 % (6/14)
r10223150,18C,Bus 18C : Varennes sur Seine (Montereau-Fault-Yonne) ↔ Gare de Nemours Saint-Pierre,Vallée du Loing - Nemours,Transdev Vallée du Loing,#cda796,bus,C02032,3 % (1/28)
r10237086,11D,Bus 11D : Gare Souppes-sur-Loing ↔ Aristide Briand (Bransles),Vallée du Loing - Nemours,Transdev Vallée du Loing,#e4c2dd,bus,C01967,5 % (2/36)
r10242365,13A,Bus 13A : Cité Scolaire (Nemours) ↔ Place (Aufferville),Vallée du Loing - Nemours,Transdev Vallée du Loing,#009fe3,bus,C00826,9 % (3/33)
r10242502,13C,Bus 13C : Cité Scolaire (Nemours) ↔ Le Perray (Beaumont-du-Gâtinais),Vallée du Loing - Nemours,Transdev Vallée du Loing,#a1daf7,bus,C01970,17 % (5/28)
r10547176,01,Bus 01 : Rebais → Coulommiers → Melun,Brie et Deux Morin,Transdev Brie et Deux Morin,#3BB2FF,bus,C01062,86 % (45/52)
r10604865,TàD,Desserte des gares en soirée,Marne-la-Vallée,Transdev Marne-la-Vallée,,bus,,
r10742267,263,Bus 263 : Place de la Boule - Joffre ↔ Pasteur - Val d'Or,RATP,RATP,#FA9ABA,bus,C02314,60 % (24/40)
r11041995,20,Bus 20 : Gare du Vésinet - Le Pecq ↔ Gare du Vésinet-Centre,Argenteuil - Boucles de Seine,Keolis Argenteuil Boucles de Seine,#8CAD08,bus,C02264,81 % (22/27)
r11083350,95-43,Bus 95-43 : Magny-en-Vexin - Gare Routière ↔ Chérence - Foyer Rural,Vexin,Transdev Vexin,#CEADCF,bus,C01556,84 % (21/25)
r11161733,G1,bus G1 : Gare de Villeneuve-Saint-Georges ↔ Gare de Villeneuve-Saint-Georges,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#A6D9F0,bus,C00587,
r11161734,G2,bus G2 : Gare de Villeneuve-Saint-Georges ↔ Gare de Villeneuve-Saint-Georges,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#A6D9F0,bus,C00588,
r11161906,4436,Bus 4436 : Porte d’Étampes (Arpajon) ↔ 20 Rue Panserot (Lardy),Essonne Sud Ouest,Francilité Ouest Essonne,#F78F4B,bus,C01708,
r11161907,4431,Bus 4431 : Collège Germaine Tillon (Lardy) ↔ 20 Rue Panserot (Lardy),Essonne Sud Ouest,Francilité Ouest Essonne,#E3B32A,bus,C01976,
r11161930,4438,Bus 4438 : Route de Torfou (Chamarande) ↔ Gare d’Étréchy,Essonne Sud Ouest,Francilité Ouest Essonne,#BE418E,bus,C00969,
r11161945,685A,Bus 685A : Facteur Cheval (Boissy-sous-Saint-Yon) ↔ Collège Albert Camus (La Norville),Cœur d'Essonne,Transdev Cœur Essonne,,bus,C00964,26 % (6/23)
r11161946,68.05B,Bus 68.05B : Gare d’Arpajon ↔ Boissy-sous-Saint-Yon,Ormont Transport,Keolis Ormont,,bus,,
r11161958,4322,Bus 4322 : La Croix Boissée (Itteville) ↔ Collège Doisneau (Itteville),Essonne Sud Est,Keolis Val d'Essonne Deux Vallées,,bus,C01765,86 % (19/22)
r11175663,07,Bus 07 : Gare de Provins ↔ Gare de Montereau,Provinois - Brie et Seine,Francilité Grand Provinois,,bus,C01505,
r11267376,2169,Bus 2169 : Mairie de Claye-Souilly ↔ Gare Routière de Charny,Roissy Est,Keolis Roissy Pays de France Est,#FFCD03,bus,C00660,69 % (9/13)
r11267377,2168,Bus 2168 : Quartier du Bois Fleuri (Claye-Souilly) ↔ Gare RER de Mitry-Claye,Roissy Est,Keolis Roissy Pays de France Est,#F78F4B,bus,C01777,70 % (12/17)
r11332037,TàD,Desserte des marchés de Lagny et Magny,Marne-la-Vallée,Transdev Marne-la-Vallée,,bus,,
r11332093,TàD,Desserte de l'Île de Loisirs de Jablines,Marne-la-Vallée,Transdev Marne-la-Vallée,,bus,,
r11332094,TàD,Desserte des gares en journée,Marne-la-Vallée,Transdev Marne-la-Vallée,,bus,,
r11696066,Bel Air,Navette Bel-Air,Centre et Sud Yvelines,Transdev Sud Yvelines,,bus,C02394,
r12039874,95-51,Bus 95-51 : Nucourt - Wenings ↔ Magny-en-Vexin - Gare Routière,Vexin,Transdev Vexin,#8D5E24,bus,C02415,90 % (10/11)
r12091593,95-50,Bus 95-50 : Magny-en-Vexin - Gare Routière ↔ Cergy-Pontoise,Vexin,Transdev Vexin,#FFCE00,bus,C02413,51 % (32/62)
r12099692,95-49,Bus 95-49 : Bray-et-Lû - Place du 19 Mai 1962 ↔ Magny-en-Vexin - Gare Routière,Vexin,Transdev Vexin,#F28E42,bus,C02414,89 % (26/29)
r12148257,95-44,Bus 95-44 : Villiers en Arthies - Saint-Léger ↔ Magny-en-Vexin - Gare routière,Vexin,Transdev Vexin,#FF82B4,bus,C01557,54 % (19/35)
r12246757,95-23,Bus 95-23 : Banthelu - Église ↔ Cergy-Le-Haut,Vexin,Transdev Vexin,#BE418E,bus,C00140,25 % (9/35)
r12282982,95-15,Bus 95-15 : Aincourt - Les Cadenas ↔ Mantes-la-Jolies - Gare,Vexin,Transdev Vexin,#be418e,bus,C02412,91 % (32/35)
r12330494,95-25,Bus 95-25 : Desserte de Vigny,Vexin,Transdev Vexin,#A20951,bus,C00142,61 % (22/36)
r12379748,445,Bus scolaire 445 : Collège Amédée Dunois → Gare de Boissy-Saint-Léger,Marne et Seine,Transdev Côteaux de la Marne,#FF9900,bus,C02351,57 % (4/7)
r12399533,2245,Bus 2245 (Circulaire) : Gare de Bussy-Saint-Georges,Marne-la-Vallée,Transdev Marne-la-Vallée,#E3B32A,bus,C02298,72 % (21/29)
r12462685,88,bus 88 : Gare de Mantes-la-Jolie ↔ Gare de Dreux,Mantois,RATP Cap Mantois,,bus,C00755,8 % (5/60)
r12564972,T9,Tramway T9 : Porte de Choisy ↔ Orly-Gaston Viens,Tramway d'Île de France,Keolis,#5291CE,tram,C02317,
r12811954,209,Bus 209 : Pontault-Combault - Place de Beilstein ↔ Villiers-sur-Marne - Le Plessis-Trévise RER,RATP,RATP,#00a092,bus,C02437,100 % (44/44)
r13593220,382,Bus 382 : Pont de Rungis RER ↔ Les Ardoines RER,RATP,RATP,#6e491e,bus,C02459,36 % (13/36)
r13669220,T'bus 3,Bus T'bus 3 : Gare du Vert Galant ↔ Gare du Vert Galant,Terres d'Envol,Transdev Nord Seine-Saint-Denis,#0064B0,bus,C02267,14 % (7/48)
r13669221,T'bus 2,Bus T'bus 2 : Gare du Parc des Expositions ↔ Gare du Vert Galant,Terres d'Envol,Transdev Nord Seine-Saint-Denis,#FECE00,bus,C02266,29 % (12/41)
r14009234,11,Bus 11 : Gare de Rambouillet [Prairie] ↔ Ablis - Libération,Centre et Sud Yvelines,Transdev Sud Yvelines,,bus,C00171,31 % (10/32)
r14084660,B,Bus B : Neauphle-le-Château ↔ Beynes,Centre et Sud Yvelines,Transdev Sud Yvelines,green,bus,C00421,14 % (6/41)
r14232362,T10,Tram T10 : Jardin Parisien ↔ La Croix de Berny,Tramway d'Île de France,RATP,#827A04,tram,C02528,
r14263358,T13,Tram 13 Express,Transilien,Transkeo,#8a5f20,tram,C02344,
r14396872,2231,Bus 2231 : Gare de Marne-la-Vallée - Chessy Sud ⥋ Villages Nature,Marne-la-Vallée,Transdev Marne-la-Vallée,#00814F,bus,C02016,95 % (22/23)
r14396874,2262,Bus 2262 : Gare de Marne-la-Vallée - Chessy Nord ⥋ Gare d'Esbly,Marne-la-Vallée,Transdev Marne-la-Vallée,#71CC98,bus,C00903,79 % (23/29)
r14396875,2233,Bus 2233 : Gare de Marne-la-Vallée - Chessy Nord ⥋ Serris Gare de Val d'Europe,Marne-la-Vallée,Transdev Marne-la-Vallée,#8D5E2A,bus,C00635,89 % (57/64)
r14396876,2234,Bus 2234 : Gare de Val d'Europe ↔ Gare de Marne-la-Vallée - Chessy Nord,Marne-la-Vallée,Transdev Marne-la-Vallée,#662483,bus,C00632,88 % (52/59)
r14396877,2263,Bus 2263 : Jablines Île de Loisirs ⥋ Gare de Marne-la-Vallée - Chessy Nord Chessy,Marne-la-Vallée,Transdev Marne-la-Vallée,#5291CE,bus,C00638,88 % (24/27)
r14396879,59,Bus 59 : Gare de Marne-la-Vallée - Chessy ↔ Gare de Crécy-la-Chapelle,Brie et Deux Morin,Transdev Brie et Deux Morin,#C1D95C,bus,C00944,70 % (17/24)
r14454155,2264,Bus 2264 : Jablines Île de Loisirs ⥋ Saint-Germain-sur-Morin Collège Stéphane Hessel,Marne-la-Vallée,Transdev Marne-la-Vallée,#DD9CDF,bus,C00911,75 % (24/32)
r14456255,T12,Tramway Express T12 : Massy-Palaiseau ↔ Évry Courcouronnes,Tramway d'Île de France,Transkeo,#B90845,tram,C02529,
r14470604,,T13 Express (phase 2),Île de France Mobilité,Transkeo,,tram,,
r14511402,F,Bus F : Gare de Mantes-la-Jolie ↔ Mantes-la-Jolie - Sangle ↔ Gare de Mantes-la-Jolie,Mantois,RATP Cap Mantois,#288F46,bus,C01613,44 % (4/9)
r14511608,G,Bus G : Buchelay - Porte de Normandie ↔ Gare de Mantes-Station ↔ Mantes-la-Jolie - Sainte Anne,Mantois,RATP Cap Mantois,#c4017b,bus,C01614,68 % (26/38)
r14556090,73,Bus 73 : Poissy - Peugeot ↔ Gare de Poissy-Nord ↔ Saint-Marcel - Tourelles,Mantois,RATP Cap Mantois,#FFBE00,bus,C01034,42 % (16/38)
r14556740,72,Bus 72 : Vernon - SNECMA ↔ La Défense - Terminal Jules Verne,Mantois,RATP Cap Mantois,#640082,bus,C01036,85 % (18/21)
r14576282,Navette Autonome,Navette Autonome de Vincennes,RATP,RATP,#FFF,bus,C02488,
r14618100,30B,Bus 30B : Salle des Fêtes (Brie-Comte-Robert) ↔ Melun,Pays Briard,Keolis Portes et Val de Brie,#E00023,bus,C02120,5 % (2/39)
r14638022,2260,Bus 2260 : Gare de Val d'Europe ⥋ Philo,Marne-la-Vallée,Transdev Marne-la-Vallée,#5291CE,bus,C00945,88 % (37/42)
r14654416,M154,Bus M154 : Paris - Porte d'Orléans ↔ Arpajon-Porte d'Étampes,Cœur d'Essonne,Transdev Cœur Essonne,#C800A1,bus,C02395,93 % (29/31)
r14664171,1517,Bus 1517 : Domont ↔ Écouen Maillol,Vallée de Montmorency,Transdev Valmy,#8D653D,bus,C02462,39 % (19/48)
r15067492,N155,Noctilien N155: Gare de Poissy ↔ Gare de Cormeille-en-Parisis ↔ Gare Saint-Lazare,Noctilien,Keolis Seine et Oise Est,#652D91,bus,C02526,42 % (8/19)
r15538430,113,Bus 113 : Collège de Perthes ↔ Domaine de Montgermont,Fontainebleau - Moret,Transdev Pays de Fontainebleau,,bus,C02289,80 % (4/5)
r15538431,115,Bus 115 : Collège de Perthes ↔ Faÿ (Chailly-en-Bière),Fontainebleau - Moret,Transdev Pays de Fontainebleau,,bus,C02287,75 % (6/8)
r15538432,114,Bus 114 : Collège de Perthes ↔ Longues Raies,Fontainebleau - Moret,Transdev Pays de Fontainebleau,,bus,C02290,84 % (28/33)
r15538433,14,Bus 14 : Longues Raies (Saint-Martin-en-Bière) ↔ Gare de Melun,Fontainebleau - Moret,Transdev Pays de Fontainebleau,,bus,C02277,82 % (33/40)
r15601505,41,Bus 41 : Gare d'Aubergenville-Élisabethville ↔ Aubergenville - Fresque ↔ Gare d'Aubergenville-Élisabethville,Mantois,RATP Cap Mantois,#ffce00,bus,C00749,96 % (24/25)
r15601507,43,Bus 43 : Gare d'Aubergenville-Élisabethville ↔ Flins-sur-Seine - Rue des Mureaux ↔ Gare d'Aubergenville-Élisabethville,Mantois,RATP Cap Mantois,#5292c9,bus,C00749,96 % (24/25)
r15602429,44,Bus 44 : Gare d'Épône Mézières ↔ Épône - Fourneau ↔ Gare d'Épône Mézières,Mantois,RATP Cap Mantois,#e3b429,bus,C00749,96 % (24/25)
r15616801,311,Bus 311 : Terre Ciel ↔ Noisiel RER,RATP,RATP,#F28E42,bus,C02538,75 % (21/28)
r15618998,3213,Bus 3213 : La Borne Blanche ↔ Gare de Marne-la-Vallée - Chessy Sud,Provinois - Brie et Seine,Francilité Grand Provinois,#7AC597,bus,C01509,5 % (1/19)
r15644002,211,Bus 211 : Circulaire de la gare deTorcy,RATP,RATP,#F3A4BA,bus,C01225,81 % (64/79)
r15691209,2280,Bus 2280 : Les Martyrs ⥋ St-Laurent (Rue Brébion),Marne-la-Vallée,Transdev Marne-la-Vallée,#9F9825,bus,C02455,85 % (18/21)
r15706336,88B,Bus 88B : Peugeot ↔ Sablonnière,Mantois,RATP Cap Mantois,#8D653D,bus,C00757,18 % (6/33)
r15750629,1,Bus 1 : Carrières-sous-Poissy - Maison des Insectes - Parc du Peuple de l'herbe ↔ Gare de Poissy ↔ Gare de Saint-Germain-en-Laye,Poissy - Les Mureaux,Keolis Seine et Oise Est,#ec1b2f,bus,C02565,83 % (31/37)
r15750630,40,Bus 40 : Gare de Conflans Fin d'Oise ↔ Gare d'Andrésy ↔ Gare de Poissy,Poissy - Les Mureaux,Keolis Seine et Oise Est,#75c695,bus,C00270,88 % (30/34)
r15750632,20,Bus 20 : Gare de Conflans Fin d'Oise ↔ Gare de Maurecourt ↔ Gare de Conflans Fin d'Oise,Poissy - Les Mureaux,Keolis Seine et Oise Est,#fecd08,bus,C00272,94 % (16/17)
r15750633,29,Bus 29 : Chanteloup-les-Vignes - Hautes Garennes ↔ Gare de Poissy,Poissy - Les Mureaux,Keolis Seine et Oise Est,#008b59,bus,C02542,81 % (13/16)
r15750635,30,Bus 30 : Carrières-sous-Poissy - Les Oiseaux - Parc du Peuple de l'herbe ↔ Gare de Poissy,Poissy - Les Mureaux,Keolis Seine et Oise Est,#00b397,bus,C01937,81 % (13/16)
r15750636,5,Bus 5 : Poissy - Rue de la Marne ↔ Gare de Poissy ↔ Poissy - La Bruyère,Poissy - Les Mureaux,Keolis Seine et Oise Est,#989531,bus,C02567,79 % (19/24)
r15750637,3,Bus 3 : Poissy - Saint-Exupéry ↔ Gare de Poissy ↔ Poissy - La Coudraie ↔ Orgeval - Maison Blanche,Poissy - Les Mureaux,Keolis Seine et Oise Est,#835b28,bus,C00281,91 % (42/46)
r15750638,2,Bus 2 : Chanteloup-les-Vignes - Les Ouches ↔ Gare de Poissy ↔ Chambourcy - Collège André Derain,Poissy - Les Mureaux,Keolis Seine et Oise Est,#f4904a,bus,C02566,90 % (39/43)
r15750639,31,Bus 31 : Carrières-Sous-Poissy - Ronceray ↔ Carrières-Sous-Poissy - Port Saint-Louis ↔ Carrières-Sous-Poissy - Ronceray,Poissy - Les Mureaux,Keolis Seine et Oise Est,#e0b03a,bus,C00267,96 % (27/28)
r15750671,19,Bus 20 : Gare de Conflans Fin d'Oise ↔ Maurecourt - Julia,Poissy - Les Mureaux,Keolis Seine et Oise Est,#f68f4a,bus,C02540,80 % (8/10)
r15751920,7,Bus 7 : Aubergenvillle - Family Village Shopping ↔ Les Mureaux - Descartes ↔ Gare des Mureaux ↔ Les Mureaux - Albert Thomas ↔ Les Mureaux - FAM de Bécheville,Poissy - Les Mureaux,Keolis Seine et Oise Est,#c5a3c7,bus,C02569,85 % (34/40)
r15751921,4,Bus 4 : Les Mureaux - Musiciens ↔ Gare des Mureaux,Poissy - Les Mureaux,Keolis Seine et Oise Est,#b51a50,bus,C01784,66 % (10/15)
r15751922,6,Bus 6 : Les Mureaux - Nouvelle France ↔ Gare des Mureaux ↔ Les Mureaux - Paul Éluard,Poissy - Les Mureaux,Keolis Seine et Oise Est,#c5a3c7,bus,C02568,87 % (34/39)
r15754458,27,Bus 27 : Gare de Villennes-sur-Seine ↔ Villennes-sur-Seine - Lavoir ↔ Gare de Villennes-sur-Seine,Poissy - Les Mureaux,Keolis Seine et Oise Est,#c4a2cb,bus,C00641,90 % (18/20)
r15754459,28,Bus 28 : Gare de Villennes-sur-Seine ↔ Médan - Château ↔ Villennes-sur-Seine - Maternelle ↔ Gare de Villennes-sur-Seine,Poissy - Les Mureaux,Keolis Seine et Oise Est,#f68f4a,bus,C00642,100 % (18/18)
r15756112,41,Bus 41 : Gare de Cergy Préfecture ↔ Gare de Vernouillet Verneuil,Poissy - Les Mureaux,Keolis Seine et Oise Est,#ee1b29,bus,C00654,82 % (37/45)
r15756113,10,Bus 10 : Gare de Poissy ↔ Gare de Triel-sur-Seine ↔ Gare de Poissy,Poissy - Les Mureaux,Keolis Seine et Oise Est,#ba499b,bus,C00286,95 % (42/44)
r15767670,13,Bus 13 : Verneuil-sur-Seine - Piscine ↔ Gare de Vernouillet Verneuil ↔ Verneuil-sur-Seine - Centre Commercial Grosse Pierre,Poissy - Les Mureaux,Keolis Seine et Oise Est,#9a983a,bus,C02570,80 % (25/31)
r15767671,16,Bus 16 : Gare de Vernouillet Verneuil ↔ Morainvilliers - Épinettes,Poissy - Les Mureaux,Keolis Seine et Oise Est,#468fcc,bus,C02539,53 % (15/28)
r15767694,17,Bus 17 : Gare des Clairières de Verneuil ↔ Verneuil-sur-Seine - Centre Commercial ↔ Gare des Clairières de Verneuil,Poissy - Les Mureaux,Keolis Seine et Oise Est,#006db8,bus,C00649,100 % (11/11)
r15822073,42,Bus 42 : Meulan-en-Yvelines - Arquebuse ↔ Gare de Poissy ↔ Gare de Saint-Germain-en-Laye,Poissy - Les Mureaux,Keolis Seine et Oise Est,#88d3db,bus,C00640,77 % (47/61)
r15823332,91,Bus 91 : Poissy - Peugeot ↔ Cergy - Martelet,Poissy - Les Mureaux,Keolis Seine et Oise Est,#ffcd02,bus,C00271,89 % (60/67)
r15823333,24,Bus 24 : Gare de Poissy ↔ Poissy - Lycée Charles De Gaulle ↔ Gare de Poissy,Poissy - Les Mureaux,Keolis Seine et Oise Est,#cdc92a,bus,C00285,60 % (6/10)
r15823334,32,Bus 32 : Gare de Chanteloup-les-Vignes ↔ Chanteloup-les-Vignes - Les Ouches ↔ Gare de Chanteloup-les-Vignes,Poissy - Les Mureaux,Keolis Seine et Oise Est,#652d91,bus,C00280,66 % (6/9)
r15823335,59,Bus 59 : Saint-Germain-en-Laye - Nicot ↔ Gare de Cergy Saint-Christophe,Poissy - Les Mureaux,Keolis Seine et Oise Est,#cdc92a,bus,C02555,87 % (64/73)
r15823336,74,Bus 74 : Andrésy - Collège Saint-Exupéry ↔ Gare d'Andrésy ↔ Gare de Conflans Fin d'Oise,Poissy - Les Mureaux,Keolis Seine et Oise Est,#00b396,bus,C02563,88 % (15/17)
r15823337,34,Bus 34 : Poissy - Frères Rose ↔ Poissy - La Bidonnière ↔ Poissy - Médiathèque,Poissy - Les Mureaux,Keolis Seine et Oise Est,#f59eb2,bus,C01773,76 % (13/17)
r15823338,12,Bus 12 : Gare de Poissy ↔ Morrainvilliers - Croix Paquet ↔ Orgeval - Art-de-Vivre ↔ Poissy - Hôpital ↔ Gare de Poissy,Poissy - Les Mureaux,Keolis Seine et Oise Est,#f59eb2,bus,C00274,76 % (45/59)
r15830816,33,Bus 33 : Meulan-en-Yvelines - Arqueubuse ↔ Gare de Thun-le-Paradis ↔ Meulan-en-Yvelines - Maison des Associations,Poissy - Les Mureaux,Keolis Seine et Oise Est,#008b59,bus,C00116,63 % (19/30)
r15840277,55,Bus 55 : Poissy - Lycée Le Corbusier ↔ Poissy - Roland Le Nestour,Poissy - Les Mureaux,Keolis Seine et Oise Est,#f59eb3,bus,C02551,90 % (18/20)
r15840278,57,Bus 57 : Poissy - Lycée Le Corbusier ↔ Poissy - La Bruyère,Poissy - Les Mureaux,Keolis Seine et Oise Est,#f7904b,bus,C02553,71 % (10/14)
r15840279,50,Bus 50 : Gare de Poissy ↔ Saint-Germain-en-Laye - Nicot,Poissy - Les Mureaux,Keolis Seine et Oise Est,#9b993b,bus,C02546,
r15840280,52,Bus 52 : Poissy - Lycée Le Corbusier ↔ Carrières-sous-Poissy - Pont Neuf,Poissy - Les Mureaux,Keolis Seine et Oise Est,#88d3df,bus,C02548,96 % (28/29)
r15840281,51,Bus 51 : Poissy - Lycée Le Corbusier ↔ Carrières-sous-Poissy - Les Fleurs,Poissy - Les Mureaux,Keolis Seine et Oise Est,#77c696,bus,C02547,90 % (19/21)
r15840282,54,Bus 54 : Poissy - La Coudraie ↔ Poissy - Collège Les Grands Champs ↔ Poissy - Notre-Dame,Poissy - Les Mureaux,Keolis Seine et Oise Est,#b80c4b,bus,C02550,85 % (6/7)
r15840283,56,Bus 56 : Poissy - Lycée Le Corbusier ↔ Poissy - Rond-Point de l'île,Poissy - Les Mureaux,Keolis Seine et Oise Est,#ed1c2a,bus,C02552,78 % (11/14)
r15840284,90,Bus 90 : Poissy - La Coudraie ↔ Poissy - Peugeot,Poissy - Les Mureaux,Keolis Seine et Oise Est,#ed1c2a,bus,C02543,95 % (20/21)
r15843087,6288,Bus 6288 : Ferme de Gally ↔ Saint-Exupéry (Montigny-le-Bretonneux),Grand Versailles,Transdev Versailles,#c897d2,bus,C02482,84 % (16/19)
r15851342,14,Bus 14 : Vernouillet - Collège E. Zola → Verneuil-sur-Seine - M. Kosma → Gare de Vernouillet Verneuil → Vernouillet - Bourdillon → Vernouillet - Collège E. Zola,Poissy - Les Mureaux,Keolis Seine et Oise Est,#75c695,bus,C02571,50 % (13/26)
r15851343,15,Bus 15 : Vernouillet - Collège E. Zola → Vernouillet - Bourdillon → Gare de Vernouillet Verneuil → Verneuil-sur-Seine - M. Kosma → Vernouillet - Collège E. Zola,Poissy - Les Mureaux,Keolis Seine et Oise Est,#75c695,bus,C02537,62 % (17/27)
r15864519,25,Bus 25 : Gare des Mureaux ↔ Meulan-en-Yvelines - Maison des Associations ↔ Meulan-en-Yvelines - Les Alouettes ↔ Gare des Mureaux,Poissy - Les Mureaux,Keolis Seine et Oise Est,#00b397,bus,C02541,71 % (15/21)
