route_id,ZDEr_ID_REF_A,stop_lat,stop_lon,stop_name,route_short_name,dest_name
100100063:63,37722,48.862945,2.314711,PONT ALEXANDRE III,63,JARDIN D'ACCLIMATATION
100100063:63,37723,48.844897,2.36457,GARE D'AUSTERLITZ,63,JARDIN D'ACCLIMATATION
100100063:63,37724,48.849051,2.35553,INSTITUT DU MONDE ARABE,63,JARDIN D'ACCLIMATATION
100100063:63,420588,48.877209,2.269686,JARDIN D'ACCLIMATATION,63,JARDIN D'ACCLIMATATION
100100063:63,420591,48.875991,2.263079,FONDATION L. VUITTON,63,JARDIN D'ACCLIMATATION
100100063:63,427372,48.843861,2.373394,GARE DE LYON,63,JARDIN D'ACCLIMATATION
100100063:63,478362,48.869072,2.264983,ROUTE DE SURESNES,63,JARDIN D'ACCLIMATATION
100100063:63,478366,48.864867,2.266187,PELOUSES DE LA MUETTE,63,JARDIN D'ACCLIMATATION
100100063:63,8440,48.864124,2.290831,ALBERT DE MUN,63,JARDIN D'ACCLIMATATION
100100063:63,22643,48.85165,2.340087,SAINT-GERMAIN - ODEON,63,PORTE DE LA MUETTE
100100063:63,22714,48.853644,2.326373,CHARLOTTE PERRIAND,63,PORTE DE LA MUETTE
100100063:63,22761,48.856404,2.325582,RUE DU BAC - RENE CHAR,63,PORTE DE LA MUETTE
100100063:63,22762,48.862809,2.311373,PONT DES INVALIDES - PLACE DE FINLANDE,63,PORTE DE LA MUETTE
100100063:63,22763,48.864217,2.277113,POMPE - MAIRIE DU 16E,63,PORTE DE LA MUETTE
100100063:63,22764,48.864413,2.273598,VICTOR HUGO - HENRI MARTIN,63,PORTE DE LA MUETTE
100100063:63,25316,48.863206,2.269418,PORTE DE LA MUETTE - OCTAVE FEUILLET,63,PORTE DE LA MUETTE
100100063:63,25320,48.863331,2.285887,GEORGES MANDEL - TROCADERO,63,PORTE DE LA MUETTE
100100063:63,25321,48.863868,2.2812,SABLONS - CORTAMBERT,63,PORTE DE LA MUETTE
100100063:63,25725,48.846983,2.360976,CUVIER,63,PORTE DE LA MUETTE
100100063:63,25729,48.849015,2.357954,UNIVERSITE PARIS VI,63,PORTE DE LA MUETTE
100100063:63,26185,48.862575,2.307791,JEAN NICOT - EGLISE AMERICAINE,63,PORTE DE LA MUETTE
100100063:63,26355,48.850131,2.343369,CLUNY,63,PORTE DE LA MUETTE
100100063:63,26359,48.849322,2.346215,COLLEGE DE FRANCE,63,PORTE DE LA MUETTE
100100063:63,26362,48.848405,2.349729,MONGE - MUTUALITE,63,PORTE DE LA MUETTE
100100063:63,26749,48.851784,2.330704,MICHEL DEBRE,63,PORTE DE LA MUETTE
100100063:63,26781,48.851344,2.333496,EGLISE SAINT-SULPICE,63,PORTE DE LA MUETTE
100100063:63,26789,48.864928,2.300515,ALMA - MARCEAU,63,PORTE DE LA MUETTE
100100063:63,27090,48.862492,2.302274,BOSQUET - RAPP,63,PORTE DE LA MUETTE
100100063:63,27094,48.865025,2.295325,IENA,63,PORTE DE LA MUETTE
100100063:63,28004,48.863422,2.28827,TROCADERO,63,PORTE DE LA MUETTE
100100063:63,28420,48.851793,2.327613,SEVRES - BABYLONE,63,PORTE DE LA MUETTE
100100063:63,29816,48.860717,2.321168,LILLE - UNIVERSITE,63,PORTE DE LA MUETTE
100100063:63,35141,48.858857,2.322912,SOLFERINO - BELLECHASSE,63,PORTE DE LA MUETTE
100100063:63,36167,48.845399,2.368724,QUAI DE LA RAPEE,63,PORTE DE LA MUETTE
100100063:63,36305,48.861714,2.320228,ASSEMBLEE NATIONALE,63,PORTE DE LA MUETTE
100100063:63,37720,48.862379,2.268139,PORTE DE LA MUETTE,63,PORTE DE LA MUETTE
100100063:63,37722,48.862945,2.314711,PONT ALEXANDRE III,63,PORTE DE LA MUETTE
100100063:63,37723,48.844897,2.36457,GARE D'AUSTERLITZ,63,PORTE DE LA MUETTE
100100063:63,37724,48.849051,2.35553,INSTITUT DU MONDE ARABE,63,PORTE DE LA MUETTE
100100063:63,427372,48.843861,2.373394,GARE DE LYON,63,PORTE DE LA MUETTE
100100063:63,8440,48.864124,2.290831,ALBERT DE MUN,63,PORTE DE LA MUETTE
100100063:63,25725,48.846983,2.360976,CUVIER,63,UNIVERSITE PARIS VI
100100063:63,25729,48.849015,2.357954,UNIVERSITE PARIS VI,63,UNIVERSITE PARIS VI
100100063:63,36167,48.845399,2.368724,QUAI DE LA RAPEE,63,UNIVERSITE PARIS VI
100100063:63,37723,48.844897,2.36457,GARE D'AUSTERLITZ,63,UNIVERSITE PARIS VI
100100063:63,427372,48.843861,2.373394,GARE DE LYON,63,UNIVERSITE PARIS VI
100100064:64,18204,48.847954,2.406243,COURS DE VINCENNES,64,DENFERT-ROCHEREAU
100100064:64,22735,48.865618,2.399005,GAMBETTA - MAIRIE DU 20E,64,DENFERT-ROCHEREAU
100100064:64,22836,48.8301,2.375657,BIBLIOTHEQUE CHEVALERET,64,DENFERT-ROCHEREAU
100100064:64,25304,48.839779,2.399233,PICPUS - REUILLY,64,DENFERT-ROCHEREAU
100100064:64,25306,48.839709,2.396592,DOCTEUR GOUJON - REUILLY,64,DENFERT-ROCHEREAU
100100064:64,26367,48.874566,2.405447,PISCINE DES TOURELLES,64,DENFERT-ROCHEREAU
100100064:64,26368,48.872257,2.404517,SAINT-FARGEAU,64,DENFERT-ROCHEREAU
100100064:64,26370,48.876866,2.406349,PORTE DES LILAS-METRO,64,DENFERT-ROCHEREAU
100100064:64,26545,48.856007,2.404891,ORTEAUX,64,DENFERT-ROCHEREAU
100100064:64,26552,48.850273,2.406273,LA PLAINE,64,DENFERT-ROCHEREAU
100100064:64,26555,48.864414,2.398786,GAMBETTA - PYRENEES,64,DENFERT-ROCHEREAU
100100064:64,26556,48.858831,2.402334,PYRENEES - BAGNOLET,64,DENFERT-ROCHEREAU
100100064:64,26557,48.852205,2.406058,MARAICHERS,64,DENFERT-ROCHEREAU
100100064:64,26676,48.827648,2.370483,PATAY - TOLBIAC,64,DENFERT-ROCHEREAU
100100064:64,26779,48.826374,2.361103,CHOISY - TOLBIAC,64,DENFERT-ROCHEREAU
100100064:64,26780,48.826832,2.364452,TOLBIAC - BAUDRICOURT,64,DENFERT-ROCHEREAU
100100064:64,27098,48.84444,2.405516,AVENUE DE SAINT-MANDE,64,DENFERT-ROCHEREAU
100100064:64,27099,48.83909,2.393813,DAUMESNIL - FELIX EBOUE,64,DENFERT-ROCHEREAU
100100064:64,27101,48.837249,2.390476,CHARENTON - WATTIGNIES,64,DENFERT-ROCHEREAU
100100064:64,27102,48.835588,2.385695,DIJON - LACHAMBEAUDIE,64,DENFERT-ROCHEREAU
100100064:64,27103,48.833855,2.382535,PARC DE BERCY,64,DENFERT-ROCHEREAU
100100064:64,27107,48.842562,2.404983,HOPITAL TROUSSEAU,64,DENFERT-ROCHEREAU
100100064:64,27108,48.839795,2.403713,LOUIS BRAILLE,64,DENFERT-ROCHEREAU
100100064:64,27109,48.827705,2.358885,PARC DE CHOISY,64,DENFERT-ROCHEREAU
100100064:64,29415,48.861304,2.400172,RAMUS,64,DENFERT-ROCHEREAU
100100064:64,36676,48.867963,2.401024,PELLEPORT - GAMBETTA,64,DENFERT-ROCHEREAU
100100064:64,37225,48.831996,2.378926,PONT DE TOLBIAC,64,DENFERT-ROCHEREAU
100100064:64,37366,48.830465,2.356667,PLACE D'ITALIE - CHOISY,64,DENFERT-ROCHEREAU
100100064:64,41817,48.827209,2.367256,OLYMPIADES,64,DENFERT-ROCHEREAU
100100064:64,463781,48.831166,2.353918,PLACE D'ITALIE - BLANQUI,64,DENFERT-ROCHEREAU
100100064:64,463937,48.832551,2.339297,DAREAU - SAINT-JACQUES,64,DENFERT-ROCHEREAU
100100064:64,463961,48.876767,2.407821,PORTE DES LILAS,64,DENFERT-ROCHEREAU
100100064:64,463966,48.830088,2.348268,CORVISART,64,DENFERT-ROCHEREAU
100100064:64,463969,48.831293,2.343871,GLACIERE - AUGUSTE BLANQUI,64,DENFERT-ROCHEREAU
100100064:64,479947,48.834034,2.333987,DENFERT-ROCHEREAU - SAINT-JACQUES,64,DENFERT-ROCHEREAU
100100064:64,480103,48.833306,2.334682,DENFERT-ROCHEREAU,64,DENFERT-ROCHEREAU
100100064:64,18205,48.847918,2.406501,COURS DE VINCENNES,64,PORTE DES LILAS
100100064:64,20004,48.874755,2.405706,PISCINE DES TOURELLES,64,PORTE DES LILAS
100100064:64,22835,48.829975,2.375875,BIBLIOTHEQUE CHEVALERET,64,PORTE DES LILAS
100100064:64,23185,48.827738,2.371735,PATAY - TOLBIAC,64,PORTE DES LILAS
100100064:64,25303,48.839493,2.396605,DOCTEUR GOUJON - REUILLY,64,PORTE DES LILAS
100100064:64,26352,48.837177,2.390625,CHARENTON - WATTIGNIES,64,PORTE DES LILAS
100100064:64,26369,48.876776,2.406499,PORTE DES LILAS-METRO,64,PORTE DES LILAS
100100064:64,26550,48.859487,2.401886,PYRENEES - BAGNOLET,64,PORTE DES LILAS
100100064:64,26778,48.826195,2.36109,CHOISY - TOLBIAC,64,PORTE DES LILAS
100100064:64,26840,48.83212,2.338902,DAREAU - SAINT-JACQUES,64,PORTE DES LILAS
100100064:64,27096,48.844916,2.405925,AVENUE DE SAINT-MANDE,64,PORTE DES LILAS
100100064:64,27097,48.838937,2.393977,DAUMESNIL - FELIX EBOUE,64,PORTE DES LILAS
100100064:64,27100,48.833801,2.382862,PARC DE BERCY,64,PORTE DES LILAS
100100064:64,27104,48.827651,2.358585,PARC DE CHOISY,64,PORTE DES LILAS
100100064:64,27105,48.839678,2.403631,LOUIS BRAILLE,64,PORTE DES LILAS
100100064:64,29418,48.851171,2.406438,LA PLAINE,64,PORTE DES LILAS
100100064:64,29421,48.862032,2.400241,RAMUS,64,PORTE DES LILAS
100100064:64,29814,48.826607,2.364289,TOLBIAC - BAUDRICOURT,64,PORTE DES LILAS
100100064:64,30115,48.871376,2.404176,SAINT-FARGEAU,64,PORTE DES LILAS
100100064:64,36096,48.839491,2.399505,PICPUS - REUILLY,64,PORTE DES LILAS
100100064:64,36295,48.85314,2.406113,MARAICHERS,64,PORTE DES LILAS
100100064:64,36296,48.865681,2.399237,GAMBETTA - MAIRIE DU 20E,64,PORTE DES LILAS
100100064:64,36539,48.856529,2.404865,ORTEAUX,64,PORTE DES LILAS
100100064:64,37224,48.831906,2.379402,PONT DE TOLBIAC,64,PORTE DES LILAS
100100064:64,37714,48.827029,2.367352,OLYMPIADES,64,PORTE DES LILAS
100100064:64,37725,48.842158,2.405159,HOPITAL TROUSSEAU,64,PORTE DES LILAS
100100064:64,39469,48.835471,2.385899,DIJON - LACHAMBEAUDIE,64,PORTE DES LILAS
100100064:64,40053,48.86878,2.401911,PELLEPORT - GAMBETTA,64,PORTE DES LILAS
100100064:64,463610,48.864495,2.398895,GAMBETTA - PYRENEES,64,PORTE DES LILAS
100100064:64,463936,48.830833,2.354516,PLACE D'ITALIE - BLANQUI,64,PORTE DES LILAS
100100064:64,463963,48.830456,2.356368,PLACE D'ITALIE - CHOISY,64,PORTE DES LILAS
100100064:64,463965,48.830897,2.343381,GLACIERE - AUGUSTE BLANQUI,64,PORTE DES LILAS
100100064:64,463968,48.829666,2.347873,CORVISART,64,PORTE DES LILAS
100100064:64,480103,48.833306,2.334682,DENFERT-ROCHEREAU,64,PORTE DES LILAS
100100064:64,7773,48.877135,2.40853,PORTE DES LILAS,64,PORTE DES LILAS
100100066:66,22810,48.891156,2.317915,BROCHANT - CARDINET,66,OPERA
100100066:66,25751,48.884569,2.31928,LA CONDAMINE,66,OPERA
100100066:66,25754,48.88217,2.323573,BOULEVARD DES BATIGNOLLES,66,OPERA
100100066:66,26965,48.907433,2.32628,CAPITAINE GLARNER,66,OPERA
100100066:66,26966,48.905168,2.32234,SAINT-OUEN RER,66,OPERA
100100066:66,27008,48.909545,2.329715,LES BATELIERS,66,OPERA
100100066:66,27111,48.896837,2.322574,RUE POUCHET,66,OPERA
100100066:66,27420,48.90293,2.319083,VICTOR HUGO - SANZILLON,66,OPERA
100100066:66,28406,48.875295,2.325319,GARE SAINT-LAZARE,66,OPERA
100100066:66,28407,48.8733,2.327636,HAVRE - HAUSSMANN,66,OPERA
100100066:66,30110,48.87144,2.332595,OPERA,66,OPERA
100100066:66,37510,48.875807,2.323657,GARE SAINT-LAZARE - ROME,66,OPERA
100100066:66,37928,48.880984,2.324391,BUCAREST,66,OPERA
100100066:66,40838,48.889503,2.316321,PARC MARTIN LUTHER KING,66,OPERA
100100066:66,40846,48.883833,2.322578,MAIRIE DU 17E,66,OPERA
100100066:66,41653,48.886348,2.317317,SQUARE DES BATIGNOLLES,66,OPERA
100100066:66,417933,48.899039,2.321224,BOIS LE PRETRE,66,OPERA
100100066:66,420411,48.912403,2.327342,PARVIS DES BATELIERS,66,OPERA
100100066:66,427586,48.894087,2.320394,LA JONQUIERE,66,OPERA
100100066:66,462530,48.897691,2.323119,EPINETTES - POUCHET,66,OPERA
100100066:66,462567,48.888047,2.316458,PONT CARDINET - BATIGNOLLES,66,OPERA
100100066:66,480105,48.900566,2.316221,GENERAL LECLERC - VICTOR HUGO,66,OPERA
100100066:66,480106,48.915126,2.324356,SAINT-OUEN - LES DOCKS,66,OPERA
100100066:66,8412,48.878494,2.322852,EUROPE,66,OPERA
100100066:66,9118,48.872033,2.329898,AUBER,66,OPERA
100100066:66,17588,48.907577,2.326989,CAPITAINE GLARNER,66,SAINT-OUEN - LES DOCKS
100100066:66,22519,48.905303,2.323322,SAINT-OUEN RER,66,SAINT-OUEN - LES DOCKS
100100066:66,22718,48.875088,2.324624,GARE SAINT-LAZARE,66,SAINT-OUEN - LES DOCKS
100100066:66,22811,48.891201,2.318269,BROCHANT - CARDINET,66,SAINT-OUEN - LES DOCKS
100100066:66,24702,48.884515,2.321706,MAIRIE DU 17E,66,SAINT-OUEN - LES DOCKS
100100066:66,25753,48.883177,2.323914,BOULEVARD DES BATIGNOLLES,66,SAINT-OUEN - LES DOCKS
100100066:66,27009,48.909456,2.329988,LES BATELIERS,66,SAINT-OUEN - LES DOCKS
100100066:66,27112,48.88616,2.319007,LOBLIGEOIS,66,SAINT-OUEN - LES DOCKS
100100066:66,27113,48.901141,2.316657,GENERAL LECLERC - VICTOR HUGO,66,SAINT-OUEN - LES DOCKS
100100066:66,27115,48.899955,2.31847,FLOREAL,66,SAINT-OUEN - LES DOCKS
100100066:66,27899,48.897206,2.324537,EPINETTES - POUCHET,66,SAINT-OUEN - LES DOCKS
100100066:66,27970,48.895813,2.322657,NAVIER,66,SAINT-OUEN - LES DOCKS
100100066:66,27971,48.894464,2.320858,LA JONQUIERE,66,SAINT-OUEN - LES DOCKS
100100066:66,28540,48.873956,2.326573,ROME - HAUSSMANN,66,SAINT-OUEN - LES DOCKS
100100066:66,28560,48.87374,2.32799,HAVRE - CAUMARTIN,66,SAINT-OUEN - LES DOCKS
100100066:66,30110,48.87144,2.332595,OPERA,66,SAINT-OUEN - LES DOCKS
100100066:66,30130,48.872806,2.331928,GLUCK - HAUSSMANN,66,SAINT-OUEN - LES DOCKS
100100066:66,37141,48.878296,2.322975,EUROPE,66,SAINT-OUEN - LES DOCKS
100100066:66,39724,48.877029,2.323261,GARE SAINT-LAZARE - ROME,66,SAINT-OUEN - LES DOCKS
100100066:66,412999,48.899326,2.320965,BOIS LE PRETRE,66,SAINT-OUEN - LES DOCKS
100100066:66,41652,48.88784,2.317085,PONT CARDINET - BATIGNOLLES,66,SAINT-OUEN - LES DOCKS
100100066:66,420408,48.912457,2.327465,PARVIS DES BATELIERS,66,SAINT-OUEN - LES DOCKS
100100066:66,427588,48.888936,2.316103,PARC MARTIN LUTHER KING,66,SAINT-OUEN - LES DOCKS
100100066:66,427590,48.904072,2.321345,VICTOR HUGO - SANZILLON,66,SAINT-OUEN - LES DOCKS
100100066:66,480107,48.915198,2.324519,SAINT-OUEN - LES DOCKS,66,SAINT-OUEN - LES DOCKS
100100066:66,9105,48.880238,2.324514,BUCAREST,66,SAINT-OUEN - LES DOCKS
100100067:67,19916,48.826097,2.350758,BOBILLOT - TOLBIAC,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,22323,48.84169,2.355827,BUFFON - LA MOSQUEE,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,22798,48.832577,2.356477,PLACE D'ITALIE - MAIRIE DU 13E,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,24817,48.862462,2.3378,PALAIS ROYAL - MUSEE DU LOUVRE,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,28007,48.820274,2.343801,STADE CHARLETY - PORTE DE GENTILLY,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,28008,48.853778,2.356839,PONT MARIE,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,28011,48.838733,2.356997,SAINT-MARCEL - JEANNE D'ARC,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,28013,48.821523,2.343162,AMIRAL MOUCHEZ,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,28015,48.822718,2.347341,RUNGIS,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,28016,48.856412,2.356364,RUE VIEILLE DU TEMPLE - MAIRIE DU 4E,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,29812,48.830411,2.354652,PLACE D'ITALIE - BOBILLOT,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,36649,48.85012,2.359398,PONT SULLY - QUAI DE BETHUNE,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,36947,48.857266,2.352795,HOTEL DE VILLE,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,37364,48.844135,2.354902,CUVIER - JARDIN DES PLANTES,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,37539,48.858408,2.348846,CHATELET,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,37561,48.849042,2.355775,INSTITUT DU MONDE ARABE,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,37726,48.859882,2.344283,RIVOLI - PONT NEUF,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,417935,48.851485,2.362218,SULLY - MORLAND,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,420784,48.834374,2.357826,RUBENS - ECOLE DES ARTS ET METIERS,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,422499,48.861131,2.340401,LOUVRE - RIVOLI,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,427371,48.836333,2.359256,JENNER - JEANNE D'ARC,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,9115,48.828686,2.353263,VERLAINE,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,9138,48.846202,2.354576,JUSSIEU,67,PALAIS ROYAL - MUSEE DU LOUVRE
100100067:67,19916,48.826097,2.350758,BOBILLOT - TOLBIAC,67,PLACE D'ITALIE - BOBILLOT
100100067:67,28007,48.820274,2.343801,STADE CHARLETY - PORTE DE GENTILLY,67,PLACE D'ITALIE - BOBILLOT
100100067:67,28013,48.821523,2.343162,AMIRAL MOUCHEZ,67,PLACE D'ITALIE - BOBILLOT
100100067:67,28015,48.822718,2.347341,RUNGIS,67,PLACE D'ITALIE - BOBILLOT
100100067:67,29812,48.830411,2.354652,PLACE D'ITALIE - BOBILLOT,67,PLACE D'ITALIE - BOBILLOT
100100067:67,9115,48.828686,2.353263,VERLAINE,67,PLACE D'ITALIE - BOBILLOT
100100067:67,22830,48.836297,2.358889,JENNER - JEANNE D'ARC,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,22832,48.833862,2.357063,RUBENS - ECOLE DES ARTS ET METIERS,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,24817,48.862462,2.3378,PALAIS ROYAL - MUSEE DU LOUVRE,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,26184,48.851657,2.356226,ILE SAINT-LOUIS,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,26745,48.838158,2.356493,SAINT-MARCEL - JEANNE D'ARC,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,28007,48.820274,2.343801,STADE CHARLETY - PORTE DE GENTILLY,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,28009,48.841034,2.355936,BUFFON - LA MOSQUEE,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,28017,48.821766,2.343842,AMIRAL MOUCHEZ,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,28018,48.846247,2.354372,JUSSIEU,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,28020,48.854066,2.35545,PONT LOUIS PHILIPPE,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,28021,48.823006,2.347395,RUNGIS,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,28022,48.843901,2.354807,CUVIER - JARDIN DES PLANTES,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,28023,48.825486,2.349941,BOBILLOT - TOLBIAC,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,29026,48.829881,2.352678,MOULIN DES PRES,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,37354,48.860556,2.340578,LOUVRE - RIVOLI,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,37363,48.832622,2.356123,PLACE D'ITALIE - MAIRIE DU 13E,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,37724,48.849051,2.35553,INSTITUT DU MONDE ARABE,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,39814,48.858192,2.343084,PONT NEUF - QUAI DU LOUVRE,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,422537,48.856745,2.348355,CHATELET - QUAI DE GESVRES,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,463781,48.831166,2.353918,PLACE D'ITALIE - BLANQUI,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,478394,48.855379,2.351978,HOTEL DE VILLE,67,STADE CHARLETY - PORTE DE GENTILLY
100100067:67,9114,48.827796,2.352215,VERLAINE,67,STADE CHARLETY - PORTE DE GENTILLY
100100068:68,12364,48.81487,2.310703,JEAN JAURES - STADE MULTISPORTS,68,CHATILLON - MONTROUGE-METRO
100100068:68,21274,48.818341,2.32095,MAIRIE DE MONTROUGE-METRO,68,CHATILLON - MONTROUGE-METRO
100100068:68,22559,48.811075,2.304731,CHATILLON - MONTROUGE-METRO,68,CHATILLON - MONTROUGE-METRO
100100068:68,22637,48.858894,2.331575,PONT DU CARROUSEL - QUAI VOLTAIRE,68,CHATILLON - MONTROUGE-METRO
100100068:68,22967,48.826889,2.32627,ALESIA - GENERAL LECLERC,68,CHATILLON - MONTROUGE-METRO
100100068:68,22989,48.841664,2.329521,VAVIN,68,CHATILLON - MONTROUGE-METRO
100100068:68,22992,48.883132,2.327729,PLACE DE CLICHY,68,CHATILLON - MONTROUGE-METRO
100100068:68,22995,48.812469,2.309276,JULES GUESDE,68,CHATILLON - MONTROUGE-METRO
100100068:68,24015,48.876032,2.331805,TRINITE,68,CHATILLON - MONTROUGE-METRO
100100068:68,24016,48.874469,2.332472,CHAUSSEE D'ANTIN,68,CHATILLON - MONTROUGE-METRO
100100068:68,24045,48.819508,2.314226,RADIGUEY,68,CHATILLON - MONTROUGE-METRO
100100068:68,26183,48.860232,2.327216,HENRY DE MONTHERLANT,68,CHATILLON - MONTROUGE-METRO
100100068:68,26366,48.848261,2.327627,RENNES - RASPAIL,68,CHATILLON - MONTROUGE-METRO
100100068:68,26701,48.833773,2.331441,DENFERT-ROCHEREAU,68,CHATILLON - MONTROUGE-METRO
100100068:68,26752,48.838222,2.330815,RASPAIL - EDGAR QUINET,68,CHATILLON - MONTROUGE-METRO
100100068:68,26753,48.835211,2.331918,VICTOR CONSIDERANT,68,CHATILLON - MONTROUGE-METRO
100100068:68,27070,48.866722,2.333781,PYRAMIDES,68,CHATILLON - MONTROUGE-METRO
100100068:68,27071,48.864034,2.334993,PALAIS ROYAL - COMEDIE FRANCAISE,68,CHATILLON - MONTROUGE-METRO
100100068:68,27217,48.844909,2.328581,NOTRE-DAME-DES-CHAMPS,68,CHATILLON - MONTROUGE-METRO
100100068:68,28024,48.879753,2.331327,MONCEY,68,CHATILLON - MONTROUGE-METRO
100100068:68,28264,48.860772,2.333509,MUSEE DU LOUVRE,68,CHATILLON - MONTROUGE-METRO
100100068:68,28265,48.869607,2.332555,OPERA - 4 SEPTEMBRE,68,CHATILLON - MONTROUGE-METRO
100100068:68,28424,48.85386,2.325964,CHARLOTTE PERRIAND,68,CHATILLON - MONTROUGE-METRO
100100068:68,28570,48.858066,2.323348,SOLFERINO - BELLECHASSE,68,CHATILLON - MONTROUGE-METRO
100100068:68,35143,48.85564,2.325501,RUE DU BAC - RENE CHAR,68,CHATILLON - MONTROUGE-METRO
100100068:68,39325,48.872617,2.330783,OPERA - SCRIBE,68,CHATILLON - MONTROUGE-METRO
100100068:68,39490,48.851092,2.326768,SEVRES - BABYLONE,68,CHATILLON - MONTROUGE-METRO
100100068:68,39751,48.829297,2.327957,ALESIA - MAINE,68,CHATILLON - MONTROUGE-METRO
100100068:68,39752,48.831607,2.329985,MOUTON - DUVERNET,68,CHATILLON - MONTROUGE-METRO
100100068:68,40257,48.823761,2.32544,PORTE D'ORLEANS,68,CHATILLON - MONTROUGE-METRO
100100068:68,40821,48.810842,2.307303,MAURICE ARNOUX,68,CHATILLON - MONTROUGE-METRO
100100068:68,419056,48.820947,2.324256,PORTE D'ORLEANS - ERNEST REYER,68,CHATILLON - MONTROUGE-METRO
100100068:68,42073,48.88191,2.3316,BLANCHE - CALAIS,68,CHATILLON - MONTROUGE-METRO
100100068:68,478735,48.8194,2.312593,PERI - ARNOUX,68,CHATILLON - MONTROUGE-METRO
100100068:68,478741,48.816443,2.311397,JEAN JAURES,68,CHATILLON - MONTROUGE-METRO
100100068:68,479503,48.860753,2.323783,MUSEE D'ORSAY,68,CHATILLON - MONTROUGE-METRO
100100068:68,7842,48.819114,2.323032,GABRIELLE DE GUERCHY,68,CHATILLON - MONTROUGE-METRO
100100068:68,8418,48.883195,2.332104,BLANCHE,68,CHATILLON - MONTROUGE-METRO
100100068:68,22559,48.811075,2.304731,CHATILLON - MONTROUGE-METRO,68,DENFERT-ROCHEREAU
100100068:68,22973,48.823563,2.325699,PORTE D'ORLEANS,68,DENFERT-ROCHEREAU
100100068:68,22979,48.830574,2.329413,MOUTON - DUVERNET,68,DENFERT-ROCHEREAU
100100068:68,22993,48.833288,2.332817,DENFERT-ROCHEREAU,68,DENFERT-ROCHEREAU
100100068:68,22996,48.811938,2.304132,JEAN MONNET,68,DENFERT-ROCHEREAU
100100068:68,24645,48.823329,2.32314,PORTE D'ORLEANS - ERNEST REYER,68,DENFERT-ROCHEREAU
100100068:68,27216,48.820929,2.32133,CIMETIERE DE MONTROUGE,68,DENFERT-ROCHEREAU
100100068:68,27218,48.819617,2.320446,MAIRIE DE MONTROUGE-METRO,68,DENFERT-ROCHEREAU
100100068:68,28836,48.815723,2.310744,JEAN JAURES,68,DENFERT-ROCHEREAU
100100068:68,36263,48.81317,2.306295,JULES GUESDE,68,DENFERT-ROCHEREAU
100100068:68,36547,48.827356,2.326759,ALESIA - GENERAL LECLERC,68,DENFERT-ROCHEREAU
100100068:68,42076,48.815518,2.317834,VERDIER - REPUBLIQUE,68,DENFERT-ROCHEREAU
100100068:68,478737,48.815976,2.314037,VERDIER - GUILLOT,68,DENFERT-ROCHEREAU
100100068:68,20125,48.849924,2.327395,RUE DU CHERCHE-MIDI,68,PLACE DE CLICHY
