route_id,name,code,destination,network
r9946408,Bus 2107 : Gare de Dammartin Juilly Saint-Mard → Semoir (Dammartin-en-Goële),2107,Semoir (Dammartin-en-Goële),Roissy Est
r9947935,Bus 705 : Gros Merisier (Oissery) → Gare de Dammartin Juilly Saint-Mard (Saint-Mard),705,Gare de Dammartin Juilly Saint-Mard (Saint-Mard),Goëlys
r9947936,Bus 705 : Gare de Dammartin Juilly Saint-Mard (Saint-Mard) → Gros Merisier (Oissery),705,Gros Merisier (Oissery),Goëlys
r9948818,Bus 6160 soir : Gare de Versailles Chantiers → ZA du Bois des Roches (Magny-les-Hameaux),6160,ZA du Bois des Roches (Magny-les-Hameaux),Vélizy Vallées
r9948819,Bus 6160 matin : ZA du Bois des Roches (Magny-les-Hameaux) → Gare de Versailles Chantiers,6160,Gare de Versailles Chantiers,Vélizy Vallées
r9948848,Bus 6164 : Gare de Versailles Chantiers → Gare de Jouy-en-Josas,6164,Gare de Jouy-en-Josas,Vélizy Vallées
r9948849,Bus 6164 : Gare de Jouy-en-Josas → Gare de Versailles Chantiers,6164,Gare de Versailles Chantiers,Vélizy Vallées
r9948934,Bus 39-303 : Gare de Saint-Rémy-lès-Chevreuse → Gare de Rambouillet,39-303,Gare de Rambouillet,Centre et Sud Yvelines
r9948935,Bus 39-303 : Gare de Rambouillet → Gare de Saint-Rémy-lès-Chevreuse,39-303,Gare de Saint-Rémy-lès-Chevreuse,Centre et Sud Yvelines
r9952979,Bus 39-13 : Gare de Saint-Rémy-lès-Chevreuse → Janvrerie (Les Molières),39-13,Janvrerie (Les Molières),Centre et Sud Yvelines
r9952980,Bus 39-13 : Janvrerie (Les Molières) → Gare de Saint-Rémy-lès-Chevreuse,39-13,Gare de Saint-Rémy-lès-Chevreuse,Centre et Sud Yvelines
r9953001,bus 39-38 : Centre (Angervilliers) → Gare Autoroutière (Briis-sous-Forges),39-38,Gare Autoroutière (Briis-sous-Forges),Centre et Sud Yvelines
r9953002,bus 39-38 : Gare Autoroutière (Briis-sous-Forges) → Centre (Angervilliers),39-38,Centre (Angervilliers),Centre et Sud Yvelines
r9953047,Bus 39-203 : Les Cottages (Cernay-la-Ville) → Gare de Rambouillet,39-203,Gare de Rambouillet,Centre et Sud Yvelines
r9953048,Bus 39-203 : Gare de Rambouillet → Les Cottages (Cernay-la-Ville),39-203,Les Cottages (Cernay-la-Ville),Centre et Sud Yvelines
r9958101,Bus 95-50 : Cergy-Saint-Christophe → Nucourt - Zone d'activités → Magny-en-Vexin - Porte de Rouen,95-50,Magny-en-Vexin - Porte de Rouen,Vexin
r9959463,Bus 95-50 : Eragny - Route de Pierrelaye → Magny-en-Vexin - Gare Routière,95-50,Magny-en-Vexin - Gare Routière,Vexin
r9962116,Bus 95-48 : Bray et Lû - Place du 19 Mai 1962 → Magny-en-Vexin - Gare Routière → Cergy Le Haut → Cergy Préfecture,95-48,Cergy Préfecture,Vexin
r9965493,Bus 95-50 : Magny-en-Vexin - Gare Routière → Eragny - LEP → Saint-Ouen-l'Aumône - Lycée Edmond Rostand,95-50,Saint-Ouen-l'Aumône - Lycée Edmond Rostand,Vexin
r9966924,"Bus 95-48 : Bray et Lû - Place du 19 Mai 1962 → Cergy, Le Haut → Pontoise - Hôpital",95-48,Pontoise - Hôpital,Vexin
r9967806,"Bus 95-48 : Saint-Clair-sur-Epte, Bois St Clair → Cergy, Le Haut → Cergy Préfecture",95-48,Cergy Préfecture,Vexin
r9967825,Bus 95-50 : Magny-En-Vexin - Porte de Rouen → Nucourt - Wenings → Cergy Le Haut → Cergy Préfecture,95-50,Cergy Préfecture,Vexin
r9968650,Bus 9 : Cornebiche (Arbonne-la-Forêt) → Gare de Melun (Melun),9,Gare de Melun (Melun),Fontainebleau - Moret
r9968651,Bus 9 : Gare de Melun (Melun) → Cornebiche (Arbonne-la-Forêt),9,Cornebiche (Arbonne-la-Forêt),Fontainebleau - Moret
r9968717,Bus 21 : Les Bouleaux (Avon) → Centre commercial (Villiers-en-Bière),21,Centre commercial (Villiers-en-Bière),Fontainebleau - Moret
r9968718,Bus 21 : Centre commercial (Villiers-en-Bière) → Jacques Durand (Avon),21,Jacques Durand (Avon),Fontainebleau - Moret
r9972475,Bus 3202 : Place Mérot → Gare de Montereau,3202,Gare de Montereau (Montereau-Fault-Yonne),Provinois - Brie et Seine
r9972476,Bus 3202 : Gare de Montereau → Place Mérot,3202,Place Mérot (Fontaine-Fourches),Provinois - Brie et Seine
r9972553,Bus 3201 : Gare de Provins → Place Mérot,3201,Place Mérot (Fontaine-Fourches),Provinois - Brie et Seine
r9972554,Bus 3201 : Place Mérot → Gare de Provins,3201,Gare de Provins (Provins),Provinois - Brie et Seine
r9973806,"Bus 30 : Rue de Saint-Hilarion (Émancé) → Rambouillet, Gare Prud'Homme",30,"Rambouillet, Gare Prud'Homme",Centre et Sud Yvelines
r9978086,Bus 1 : Méricourt - Jardinerie → Gare de Bonnières,1,Gare de Bonnières,Mantois
r9978087,Bus 1 : Gare de Bonnières → Méricourt - Jardinerie,1,Méricourt - Jardinerie,Mantois
r9978134,Bus 4 : La Villeneuve-en-Chevrie - Les Tasses → Gare de Bonnières,4,Gare de Bonnières,Mantois
r9978135,Bus 4 : Gare de Bonnières → La Villeneuve-en-Chevrie - Les Tasses,4,La Villeneuve-en-Chevrie - Les Tasses,Mantois
r9978190,bus 05 : Gloton (Bennecourt) → Gare de Bonnières (Bonnières-sur-Seine),05,Gare de Bonnières (Bonnières-sur-Seine),Mantois
r9978191,bus 05 : Gare de Bonnières (Bonnières-sur-Seine) → Gloton (Bennecourt),05,Gloton (Bennecourt),Mantois
r9978272,Bus 9 : Gare de Mantes la Jolie → Gargenville - Moulin à Vent → Gare de Meulan-Hardricourt → Gare de Cergy Préfecture,9,Gare de Cergy Préfecture,Mantois
r9978273,Bus 9 : Gare de Cergy Préfecture → Gare de Meulan-Hardricourt → Gargenville - Moulin à Vent → Gare de Mantes la Jolie,9,Gare de Mantes la Jolie,Mantois
r9982182,Bus 95-08 : Osny - Lycée Paul Emile Victor → Marines - Collège les Hautiers,95-08,Marines - Collège les Hautiers,Vexin
r9982183,Bus 95-08 : Cergy Préfecture → Pontoise - Marcouville → Chars - LEP,95-08,Chars - LEP,Vexin
r9982184,Bus 95-08 : Chars - LEP → Pontoise - Marcouville → Cergy Préfecture,95-08,Cergy Préfecture,Vexin
r9986030,Bus 11 : Parc Orsay Université → Gare de Gif-sur-Yvette,11,Gare de Gif-sur-Yvette,Paris-Saclay
r9986031,Bus 11 : Gare de Gif-sur-Yvette → Parc Orsay Université,11,Parc Orsay Université,Paris-Saclay
r10000412,Bus 17 : Mairie (Jambville) → Gare des Mureaux (variante a),17,Gare des Mureaux,Mantois
r10000413,Bus 17 : Gare des Mureaux → Mairie (Jambville) (variante L),17,Mairie (Jambville),Mantois
r10003676,Bus 22 : Gare de Mantes la Jolie → Saint-Germain en Laye - République,22,Saint-Germain en Laye - République,Mantois
r10003677,Bus 22 : Saint-Germain en Laye - République → Gare de Mantes la Jolie,22,Gare de Mantes la Jolie,Mantois
r10003787,Bus 81 : Issou - Mairie → Gare d'Épône Mézières,81,Gare d'Épône Mézières,Mantois
r10003788,Bus 81 : Gare d'Épône Mézières → Issou - Mairie,81,Issou - Mairie,Mantois
r10003836,Bus 82 : Gare de Juziers→ Gare d'Épône Mézières,82,Gare d'Épône Mézières (Épône),Mantois
r10003837,Bus 82 : Gare d'Épône Mézières → Gare de Juziers,82,Gare de Juziers,Mantois
r10015704,Bus S5 : Piscine de Carrières → Collège des Amandiers (Carrières-sur-Seine),S5,Collège des Amandiers (Carrières-sur-Seine),Argenteuil - Boucles de Seine
r10015705,Bus S5 : Collège des Amandiers (Carrières-sur-Seine) → Piscine de Carrières,S5,Piscine de Carrières,Argenteuil - Boucles de Seine
r10016213,Bus 10 : Aristide Briand (Bransles) → Gare de Nemours Saint-Pierre,10,Gare de Nemours Saint-Pierre,Vallée du Loing - Nemours
r10016214,Bus 10 : Gare de Nemours Saint-Pierre → Aristide Briand (Bransles),10,Aristide Briand (Bransles),Vallée du Loing - Nemours
r10016231,Bus 2 : Guinebert (Saint-Pierre-lès-Nemours) → Gare de Nemours Saint-Pierre,2,Gare de Nemours Saint-Pierre,Vallée du Loing - Nemours
r10016232,Bus 2 : Gare de Nemours Saint-Pierre → Les Grèves (Saint-Pierre-lès-Nemours),2,Les Grèves (Saint-Pierre-lès-Nemours),Vallée du Loing - Nemours
r10016533,"Flixbus N1131: Paris, Bercy Seine => Murcia, Estación de autobuses",N1131,"Murcia, Estación de autobuses",Flixbus
r10016534,"Flixbus N1131: Murcia, Estación de autobuses => Paris, Bercy Seine",N1131,"Paris, Bercy Seine",Flixbus
r10021506,Bus 13B : Laveaux (Faÿ-lès-Nemours) → Gare de Nemours Saint-Pierre,13B,Gare de Nemours Saint-Pierre,Vallée du Loing - Nemours
r10021507,Bus 13B : Gare de Nemours Saint-Pierre → Laveaux (Faÿ-lès-Nemours),13B,Laveaux (Faÿ-lès-Nemours),Vallée du Loing - Nemours
r10021557,Bus 14A : Bruzelles (Château-Landon) → Gare de Souppes (Souppes-sur-Loing),14A,Gare de Souppes (Souppes-sur-Loing),Vallée du Loing - Nemours
r10021558,Bus 14A : Gare de Souppes (Souppes-sur-Loing) → Bruzelles (Château-Landon),14A,Bruzelles (Château-Landon),Vallée du Loing - Nemours
r10038796,"Flixbus N109: Prag, ÚAN Florenc => Paris, Bercy Seine",N109,"Paris, Bercy Seine",Flixbus
r10038797,"Flixbus N109: Paris, Bercy Seine => Prag, ÚAN Florenc",N109,"Prag, ÚAN Florenc",Flixbus
r10043852,"Flixbus 709: Grenoble, Gare routière => Paris, Gallieni",709,"Paris, Gallieni",Flixbus
r10043853,"Flixbus 709: Paris, Gallieni => Grenoble, Gare routière",709,"Grenoble, Gare routière",Flixbus
r10044775,"Flixbus 709: Rive de Gier => Paris, Bercy Seine",709,"Paris, Bercy Seine",Flixbus
r10044776,"Flixbus 709: Paris, Bercy Seine => Rive de Gier",709,Rive de Gier,Flixbus
r10044874,"Flixbus 1709: Chambéry, Gare routière => Paris, Gallieni",1709,"Paris, Gallieni",Flixbus
r10044875,"Flixbus 1709: Paris, Gallieni => Chambéry, Gare routière",1709,"Chambéry, Gare routière",Flixbus
r10073596,Bus 01 : Place de l'Ermitage/Gare SNCF (Melun) → Giblois/Curie (Rebais),01,Giblois/Curie (Rebais),Brie et Deux Morin
r10140904,Bus 63 weekend : Gare de Lyon → Jardin d'Acclimatation,63,Porte de la Muette,RATP
r10140929,Bus 63 weekend : Jardin d'Acclimatation → Gare de Lyon,63,Gare de Lyon,RATP
r10142833,Bus 21 : Green de Réau → Lieusaint - Moissy Gare RER,21,Lieusaint - Moissy Gare RER,Sénart
r10221319,Bus Navette Autonome : Château de Vincennes → Bois de Vincennes → Château de Vincennes,Navette Autonome,Avenue du Tremblay,RATP
r10223148,Bus 18C : Gare de Nemours Saint-Pierre → Varennes sur Seine (Montereau-Fault-Yonne),18C,Varennes sur Seine (Montereau-Fault-Yonne),Vallée du Loing - Nemours
r10223149,Bus 18C : Varennes sur Seine (Montereau-Fault-Yonne) → Gare de Nemours Saint-Pierre,18C,Gare de Nemours Saint-Pierre,Vallée du Loing - Nemours
r10237084,Bus 11D : Aristide Briand (Bransles) → Gare Souppes-sur-Loing,11D,Gare Souppes-sur-Loing,Vallée du Loing - Nemours
r10237085,Bus 11D : Gare Souppes-sur-Loing → Aristide Briand (Bransles),11D,Aristide Briand (Bransles),Vallée du Loing - Nemours
r10242363,Bus 13A : Place (Aufferville) → Cité Scolaire (Nemours),13A,Cité Scolaire (Nemours),Vallée du Loing - Nemours
r10242364,Bus 13A : Cité Scolaire (Nemours) → Place (Aufferville),13A,Place (Aufferville),Vallée du Loing - Nemours
r10242500,Bus 13C : Villeneuve → Fontaine Sèche,13C,Fontaine Sèche,Vallée du Loing - Nemours
r10242501,Bus 13C : Cité Scolaire (Nemours) → Le Perray (Beaumont-du-Gâtinais),13C,Le Perray (Beaumont-du-Gâtinais),Vallée du Loing - Nemours
r10319604,Bus 3216 - Nangibus,3216,Gare de Nangis SNCF,Provinois - Brie et Seine
r10334245,Bus Q : from?? -> to??,Q,,Hourtoule
r10334246,Bus M : from?? -> to??,M,,Hourtoule
r10334247,Bus B : Neauphle-le-Château → Beynes,B,Beynes,Centre et Sud Yvelines
r10334248,Bus V : from?? -> to??,V,,Hourtoule
r10334249,Bus P : Jouars-Pontchartrain -> ???,P,,Hourtoule
r10334646,Bus BL : Lamartine(??) -> Petits Prés(??),BL,Petits Prés(??),Hourtoule
r10334647,Bus DF : Petis Prés(??) -> Trois Communes(??),DF,?? Trois Communes ??,LesCentsArpents
r10336009,Bus 70 : Hôtel de Ville → Suresnes – De Gaulle,70,Suresnes – De Gaulle,RATP
r10336112,Bus 70 : Suresnes – De Gaulle → Hôtel de Ville,70,Hôtel de Ville,RATP
r10339081,Bus 14 : Gouttiere > Place de la Gare,14,Place de la Gare,LesCentsArpents
r10386918,"Flixbus 1799: Paris, Bercy Seine => Mulhouse, Gare",1799,"Mulhouse, Gare",Flixbus
r10386919,"Flixbus 1799: Mulhouse, Gare => Paris, Bercy Seine",1799,"Paris, Bercy Seine",Flixbus
r10387004,"Flixbus 737: Dijon, Gare routière => Paris, Bercy Seine",737,"Paris, Bercy Seine",Flixbus
r10387005,"Flixbus 737: Paris, Bercy Seine => Dijon, Gare routière",737,"Dijon, Gare routière",Flixbus
r10392080,"Flixbus N759: Paris, Aéroport Charles de Gaulle => Strasbourg, Gare routière",N759,"Strasbourg, Gare routière",Flixbus
r10392081,"Flixbus N759: Strasbourg, Gare routière => Paris, Aéroport Charles de Gaulle",N759,"Paris, Aéroport Charles de Gaulle",Flixbus
r10409228,"Flixbus 1758: Châlons-en-Champagne, Centre => Paris, Aéroport Charles de Gaulle",1758,"Paris, Aéroport Charles de Gaulle",Flixbus
r10409229,"Flixbus 1758: Paris, Aéroport Charles de Gaulle => Châlons-en-Champagne, Centre",1758,"Châlons-en-Champagne, Centre",Flixbus
r10409302,"Flixbus 1747: Paris, Gallieni => Tourcoing, Avenue Salvador Allende",1747,"Tourcoing, Avenue Salvador Allende",Flixbus
r10409303,"Flixbus 1748: Lille, Boulevard de Turin => Paris, Gallieni",1748,"Paris, Gallieni",Flixbus
r10409422,"Flixbus 1747: Tourcoing, Avenue Salvador Allende => Paris, Gallieni",1747,"Paris, Gallieni",Flixbus
r10409423,"Flixbus 1748: Paris, Gallieni => Lille, Boulevard de Turin",1748,"Lille, Boulevard de Turin",Flixbus
r10409544,"Flixbus 1714: Le Mans, Boulevard Louis le Prince Ringuet => Paris, Flughafen Charles de Gaulle",1714,"Paris, Flughafen Charles de Gaulle",Flixbus
r10409545,"Flixbus 1714: Paris, Flughafen Charles de Gaulle => Le Mans, Boulevard Louis le Prince Ringuet",1714,"Le Mans, Boulevard Louis le Prince Ringuet",Flixbus
r10409600,"Flixbus 733: Tours, Parking de Peupliers => Paris, Gallieni",733,"Paris, Gallieni",Flixbus
r10409601,"Flixbus 733: Paris, Gallieni => Tours, Parking de Peupliers",733,"Tours, Parking de Peupliers",Flixbus
r10410601,"Flixbus 727: Clermont-Ferrand, Les Salins => Paris, Bercy Seine",727,"Paris, Bercy Seine",Flixbus
r10410602,"Flixbus 727: Paris, Bercy Seine => Clermont-Ferrand, Les Salins",727,"Clermont-Ferrand, Les Salins",Flixbus
r10410692,"Flixbus 1756: Paris, Gallieni => Reims, TGV Champagne Ardenne",1756,"Reims, TGV Champagne Ardenne",Flixbus
r10410693,"Flixbus 1756: Reims, TGV Champagne Ardenne => Paris, Gallieni",1756,"Paris, Gallieni",Flixbus
r10410851,"Flixbus 1705: Orléans, Université du Sud => Paris, Aéroport Charles de Gaulle",1705,"Paris, Aéroport Charles de Gaulle",Flixbus
r10410852,"Flixbus 1705: Paris, Aéroport Charles de Gaulle => Orléans, Université du Sud",1705,"Orléans, Université du Sud",Flixbus
r10410935,"Flixbus 1733: Tours, Parking de Peupliers => Paris, Flughafen Charles de Gaulle",1733,"Paris, Flughafen Charles de Gaulle",Flixbus
r10410936,"Flixbus 1733: Paris, Flughafen Charles de Gaulle => Tours, Parking de Peupliers",1733,"Tours, Parking de Peupliers",Flixbus
r10412663,"Flixbus 1742: Rouen, Avenue Champlain => Paris, Gallieni",1742,"Paris, Gallieni",Flixbus
r10412664,"Flixbus 1742: Paris, Gallieni => Rouen, Avenue Champlain",1742,"Rouen, Avenue Champlain",Flixbus
r10413217,"Flixbus 1704: Lorient, Gare d'Échanges => Paris, Bercy Seine",1704,"Paris, Bercy Seine",Flixbus
r10460680,"Flixbus 1719: Grenoble, Gare routière => Paris, Bercy Seine",1719,"Paris, Bercy Seine",Flixbus
r10460681,"Flixbus 1719: Paris, Bercy Seine => Grenoble, Gare routière",1719,"Grenoble, Gare routière",Flixbus
r10460772,"Flixbus 1755: Paris, Aéroport d'Orly => Lille, Boulevard de Turin",1755,"Lille, Boulevard de Turin",Flixbus
r10460773,"Flixbus 1755: Lille, Boulevard de Turin => Paris, Aéroport d'Orly",1755,"Paris, Aéroport d'Orly",Flixbus
r10460934,"Flixbus 742: Dieppe, Gare routière => Paris, Bercy Seine",742,"Paris, Bercy Seine",Flixbus
r10460935,"Flixbus 732: Paris, Bercy Seine => Le Havre, Gare routière",732,"Le Havre, Gare routière",Flixbus
r10461107,"Flixbus 1727: Clermont-Ferrand, Les Salins => Paris, Bercy Seine",1727,"Paris, Bercy Seine",Flixbus
r10461108,"Flixbus 1727: Paris, Bercy Seine => Clermont-Ferrand, Les Salins",1727,"Clermont-Ferrand, Les Salins",Flixbus
r10461147,"Flixbus 781: Lille, Boulevard de Turin => Paris, Gallieni",781,"Paris, Gallieni",Flixbus
r10461148,"Flixbus 781: Paris, Gallieni => Lille, Boulevard de Turin",781,"Lille, Boulevard de Turin",Flixbus
r10461311,"Flixbus 774: Nantes, Haluchère => Caen, Gare routière",774,"Caen, Gare routière",Flixbus
r10461312,"Flixbus 774: Caen, Gare routière => Nantes, Haluchère",774,"Nantes, Haluchère",Flixbus
r10461437,"Flixbus 742: Paris, Bercy Seine => Dieppe, Gare routière",742,"Dieppe, Gare routière",Flixbus
r10461990,"Flixbus 732: Le Havre, Gare routière => Paris, Bercy Seine",732,"Paris, Bercy Seine",Flixbus
r10462026,"Flixbus 715: Angers, Gare Routière => Paris, Bercy Seine",715,"Paris, Bercy Seine",Flixbus
r10462027,"Flixbus 715: Paris, Bercy Seine => Angers, Gare Routière",715,"Angers, Gare Routière",Flixbus
r10462034,"Flixbus 704: Nantes, Haluchère => Paris, Gallieni",704,"Paris, Gallieni",Flixbus
r10462035,"Flixbus 704: Paris, Gallieni => Nantes, Haluchère",704,"Nantes, Haluchère",Flixbus
r10466385,"Flixbus 735: Tours, Parking de Peupliers => Paris, Gallieni",735,"Paris, Gallieni",Flixbus
r10466386,"Flixbus 735: Paris, Gallieni => Tours, Parking de Peupliers",735,"Tours, Parking de Peupliers",Flixbus
r10466666,"Flixbus 1774: Paris, Bercy Seine => Caen, Gare routière",1774,"Caen, Gare routière",Flixbus
r10466667,"Flixbus 1774: Caen, Gare routière => Paris, Bercy Seine",1774,"Paris, Bercy Seine",Flixbus
r10466717,"Flixbus 1740: Lille, Boulevard de Turin => Paris, Bercy Seine",1740,"Paris, Bercy Seine",Flixbus
r10466718,"Flixbus 1740: Paris, Bercy Seine => Lille, Boulevard de Turin",1740,"Lille, Boulevard de Turin",Flixbus
r10467693,"Flixbus 1790: Metz, Busbahnhof => Paris, Bercy Seine",1790,"Paris, Bercy Seine",Flixbus
r10467694,"Flixbus 1790: Paris, Bercy Seine => Metz, Busbahnhof",1790,"Metz, Busbahnhof",Flixbus
r10468455,"Flixbus 1704: Paris, Bercy Seine => Lorient, Gare d'Échanges",1704,"Lorient, Gare d'Échanges",Flixbus
r10474428,"Flixbus 1759: Paris, Bercy Seine => Straßburg, Busbahnhof",1759,"Straßburg, Busbahnhof",Flixbus
r10474429,"Flixbus 1759: Straßburg, Busbahnhof => Paris, Bercy Seine",1759,"Paris, Bercy Seine",Flixbus
r10474475,"Flixbus 1750: Paris, Bercy Seine => Straßburg, Busbahnhof",1750,"Straßburg, Busbahnhof",Flixbus
r10474476,"Flixbus 1750: Straßburg, Busbahnhof => Paris, Bercy Seine",1750,"Paris, Bercy Seine",Flixbus
r10474566,"Flixbus 1750: Rouen, Avenue Champlain => Paris, Bercy Seine",1750,"Paris, Bercy Seine",Flixbus
r10474567,"Flixbus 1750: Paris, Bercy Seine => Rouen, Avenue Champlain",1750,"Rouen, Avenue Champlain",Flixbus
r10474891,"Flixbus 762: Étretat, Place Maurice Guillard => Paris, Gallieni",762,"Paris, Gallieni",Flixbus
r10474892,"Flixbus 762: Paris, Gallieni => Étretat, Place Maurice Guillard",762,"Étretat, Place Maurice Guillard",Flixbus
r10478333,"Flixbus 790: Tours, Parking de Peupliers => Saarbrücken, Busbahnhof",790,"Saarbrücken, Busbahnhof",Flixbus
r10478334,"Flixbus 790: Saarbrücken, Busbahnhof => Tours, Parking de Peupliers",790,"Tours, Parking de Peupliers",Flixbus
r10479151,"Flixbus 1703: Tours, Parking de Peupliers => Paris, Bercy Seine",1703,"Paris, Bercy Seine",Flixbus
r10479152,"Flixbus 1703: Paris, Bercy Seine => Tours, Parking de Peupliers",1703,"Tours, Parking de Peupliers",Flixbus
r10488742,"Flixbus EL150: Paris, Gallieni => München ZOB",EL150,München ZOB,Flixbus
r10488743,"Flixbus EL150: München ZOB => Paris, Gallieni",EL150,"Paris, Gallieni",Flixbus
r10491005,"Flixbus 1707: Orléans, Université du Sud => Le Havre, Gare routière",1707,"Le Havre, Gare routière",Flixbus
r10491006,"Flixbus 1707: Le Havre, Gare routière => Orléans, Université du Sud",1707,"Orléans, Université du Sud",Flixbus
r10491040,"Flixbus 1757: Lille, Boulevard de Turin => Paris, La Défense",1757,"Paris, La Défense",Flixbus
r10491041,"Flixbus 1751: Paris, Bercy Seine => Dunkerque, Rue Belle Vue",1751,"Dunkerque, Rue Belle Vue",Flixbus
r10491133,"Flixbus 1757: Paris, La Défense => Lille, Boulevard de Turin",1757,"Lille, Boulevard de Turin",Flixbus
r10491226,"Flixbus 757: Bruges, Kiss and Ride => Paris, Bercy Seine",757,"Paris, Bercy Seine",Flixbus
r10491227,"Flixbus 757: Paris, Bercy Seine => Bruges, Kiss and Ride",757,"Bruges, Kiss and Ride",Flixbus
r10495658,"Flixbus 1744: Saint-Nazaire, Pôle d'Echange Multimodal => Paris, Gallieni",1744,"Paris, Gallieni",Flixbus
r10495659,"Flixbus 1744: Paris, Gallieni => Saint-Nazaire, Pôle d'Echange Multimodal",1744,"Saint-Nazaire, Pôle d'Echange Multimodal",Flixbus
