osm:ref:FR:STIF,lat,lon,code,stop_id,network,route_id,osm:ref:FR:STIF:stop_id,destination,osm:ref:FR:STIF:ExternalCode_Line,name,line_id
36987,48.8785313,2.4115848,129,StopPoint:Node:2878817125,RATP,Route:Relation:225660,StopPoint:59:6575221,Mairie de Montreuil,100100129:129,Les Bruyères,Line:Relation:1857145
26439,48.8848348,2.4323525,129,StopPoint:Node:1849926696,RATP,Route:Relation:225660,StopPoint:59:5922201,Mairie de Montreuil,100100129:129,Vassou - Lénine,Line:Relation:1857145
26440,48.8850888,2.4350079,129,StopPoint:Node:621353037,RATP,Route:Relation:225660,StopPoint:59:5922202,Mairie de Montreuil,100100129:129,Mairie de Romainville,Line:Relation:1857145
23028,48.8981259,2.4057637,249,StopPoint:Node:1254715329,RATP,Route:Relation:226265,StopPoint:59:6682468,Centre Ville (Dugny),100100249:249,Delizy,Line:Relation:6608978
413017,48.8967282,2.4020137,249,StopPoint:Node:933859832,RATP,Route:Relation:226265,StopPoint:59:3731636,Centre Ville (Dugny),100100249:249,Pantin RER - Mairie,Line:Relation:6608978
36706,48.8990255,2.3973515,249,StopPoint:Node:2843235423,RATP,Route:Relation:226265,StopPoint:59:4009052,Centre Ville (Dugny),100100249:249,Jean Moulin,Line:Relation:6608978
8102,48.9014605,2.3942186,249,StopPoint:Node:2843235426,RATP,Route:Relation:226265,StopPoint:59:4009053,Centre Ville (Dugny),100100249:249,La Pérouse,Line:Relation:6608978
22521,48.9033325,2.3924488,249,StopPoint:Node:2783392597,RATP,Route:Relation:226265,StopPoint:59:4009054,Centre Ville (Dugny),100100249:249,Quatre Chemins - Édouard Vaillant,Line:Relation:6608978
29299,48.904205,2.3916158999999997,249,StopPoint:Node:2783392603,RATP,Route:Relation:226265,StopPoint:59:6682480,Centre Ville (Dugny),100100249:249,Quatre Chemins - République,Line:Relation:6608978
29295,48.9091052,2.3907067,249,StopPoint:Node:3760193618,RATP,Route:Relation:226265,StopPoint:59:6682484,Centre Ville (Dugny),100100249:249,Paul Bert,Line:Relation:6608978
29305,48.9244943,2.386002,249,StopPoint:Node:3760220079,RATP,Route:Relation:226265,StopPoint:59:6682497,Centre Ville (Dugny),100100249:249,Général Schramm,Line:Relation:6608978
29308,48.9297243,2.3959257,249,StopPoint:Node:3760243991,RATP,Route:Relation:226265,StopPoint:59:6682504,Centre Ville (Dugny),100100249:249,Chabrol,Line:Relation:6608978
15132,48.651056999999994,2.396679,DM22,StopPoint:Node:5603894524,Daniel Meyer,Route:Relation:251803,StopPoint:10:234;StopPoint:46:14827,Gare de Savigny-sur-Orge,055055022:DM22,Le Haricot,Line:Relation:5998406
3548,48.671529199999995,2.3649838,DM22,StopPoint:Node:2648545238,Daniel Meyer,Route:Relation:251803,StopPoint:46:11494,Gare de Savigny-sur-Orge,055055022:DM22,Bretagne,Line:Relation:5998406
12646,48.6606139,2.3763492999999998,DM22,StopPoint:Node:5296298727,Daniel Meyer,Route:Relation:251803,StopPoint:46:14813,Gare de Savigny-sur-Orge,055055022:DM22,Le Moulin,Line:Relation:5998406
3109,48.659028,2.379402,DM22,StopPoint:Node:556565307,Daniel Meyer,Route:Relation:251803,StopPoint:46:9652,Gare de Savigny-sur-Orge,055055022:DM22,Blancs Manteaux,Line:Relation:5998406
3582,48.6677871,2.3602133999999997,DM22,StopPoint:Node:497028946,Daniel Meyer,Route:Relation:251803,StopPoint:46:11536,Gare de Savigny-sur-Orge,055055022:DM22,Molière,Line:Relation:5998406
3945,48.6535169,2.3919951,DM22,StopPoint:Node:1625824409,Daniel Meyer,Route:Relation:251803,StopPoint:10:409,Gare de Savigny-sur-Orge,055055022:DM22,Pablo Neruda,Line:Relation:5998406
3115,48.6557324,2.3857391999999997,DM22,StopPoint:Node:5296298733,Daniel Meyer,Route:Relation:251803,StopPoint:46:9679,Gare de Savigny-sur-Orge,055055022:DM22,Mairie,Line:Relation:5998406
3571,48.6667369,2.3637816,DM22,StopPoint:Node:661048884,Daniel Meyer,Route:Relation:251803,StopPoint:46:11523,Gare de Savigny-sur-Orge,055055022:DM22,Le Billoir,Line:Relation:5998406
3554,48.6707488,2.3600214,DM22,StopPoint:Node:497040886,Daniel Meyer,Route:Relation:251803,StopPoint:46:11500,Gare de Savigny-sur-Orge,055055022:DM22,Lt Col. Bizeul,Line:Relation:5998406
3823,48.6531099,2.3951317,DM22,StopPoint:Node:3241761263,Daniel Meyer,Route:Relation:251803,StopPoint:10:1369,Gare de Savigny-sur-Orge,055055022:DM22,Grigny Centre RER,Line:Relation:5998406
3969,48.6347969,2.3598764,DM5,StopPoint:Node:506147317,Daniel Meyer,Route:Relation:253230,StopPoint:10:464,RER Gare Condorcet,055055005:DM05,Rond-Point de Fleury,Line:Relation:6010903
11677,48.639041999999996,2.361862,DM5,StopPoint:Node:5603894541,Daniel Meyer,Route:Relation:253230,StopPoint:10:1185,RER Gare Condorcet,055055005:DM05,Résidence,Line:Relation:6010903
3573,48.6642581,2.3757482999999997,DM5,StopPoint:Node:5296298744,Daniel Meyer,Route:Relation:253230,StopPoint:46:11525,RER Gare Condorcet,055055005:DM05,Poirier Picquet,Line:Relation:6010903
3093,48.628295099999995,2.3608773,DM5,StopPoint:Node:5603894544,Daniel Meyer,Route:Relation:253230,StopPoint:10:240,RER Gare Condorcet,055055005:DM05,Hôpital Manhès,Line:Relation:6010903
3569,48.652243999999996,2.3701197,DM5,StopPoint:Node:5296298729,Daniel Meyer,Route:Relation:253230,StopPoint:46:11521,RER Gare Condorcet,055055005:DM05,La Treille,Line:Relation:6010903
10301,48.630286999999996,2.361166,DM5,StopPoint:Node:5603894543,Daniel Meyer,Route:Relation:253230,StopPoint:10:317,RER Gare Condorcet,055055005:DM05,Mairie,Line:Relation:6010903
421221,48.8440831,2.4418537,318,StopPoint:Node:1257233400,RATP,Route:Relation:254845,StopPoint:59:5922159,Raymond Queneau (Pantin),100100318:318,Château de Vincennes,Line:Relation:1555939
36980,48.844823,2.436788,318,StopPoint:Node:1209143170,RATP,Route:Relation:254845,StopPoint:59:3687696,Raymond Queneau (Pantin),100100318:318,Avenue du Château,Line:Relation:1555939
27880,48.845221699999996,2.4326602999999998,318,StopPoint:Node:1257995997,RATP,Route:Relation:254845,StopPoint:59:4036193,Raymond Queneau (Pantin),100100318:318,Vignerons,Line:Relation:1555939
421216,48.847092599999996,2.4301559999999998,318,StopPoint:Node:4000635735,RATP,Route:Relation:254845,StopPoint:59:5922162,Raymond Queneau (Pantin),100100318:318,Vincennes RER,Line:Relation:1555939
24825,48.8486167,2.4322459,318,StopPoint:Node:5034010506,RATP,Route:Relation:254845,StopPoint:59:5922163,Raymond Queneau (Pantin),100100318:318,Fraternité,Line:Relation:1555939
8175,48.8492866,2.4261719999999998,318,StopPoint:Node:5034010505,RATP,Route:Relation:254845,StopPoint:59:3926267,Raymond Queneau (Pantin),100100318:318,Les Laitières,Line:Relation:1555939
24734,48.851663099999996,2.424159,318,StopPoint:Node:5034010504,RATP,Route:Relation:254845,StopPoint:59:5922165,Raymond Queneau (Pantin),100100318:318,Cuvier,Line:Relation:1555939
24939,48.852937,2.4237766,318,StopPoint:Node:4330713500,RATP,Route:Relation:254845,StopPoint:59:5922166,Raymond Queneau (Pantin),100100318:318,Raspail - République,Line:Relation:1555939
22671,48.8558853,2.4228921,318,StopPoint:Node:4210286641,RATP,Route:Relation:254845,StopPoint:59:5922167,Raymond Queneau (Pantin),100100318:318,Robespierre Metro,Line:Relation:1555939
24935,48.8584086,2.4214031,318,StopPoint:Node:4210286642,RATP,Route:Relation:254845,StopPoint:59:5922168,Raymond Queneau (Pantin),100100318:318,Victor Hugo,Line:Relation:1555939
26372,48.860566,2.4200577,318,StopPoint:Node:1402799846,RATP,Route:Relation:254845,StopPoint:59:5922169,Raymond Queneau (Pantin),100100318:318,République - Robespierre,Line:Relation:1555939
26331,48.8617302,2.4172455,318,StopPoint:Node:2416347199,RATP,Route:Relation:254845,StopPoint:59:6263551,Raymond Queneau (Pantin),100100318:318,Général de Gaulle,Line:Relation:1555939
421222,48.865035899999995,2.4173755,318,StopPoint:Node:2414716193,RATP,Route:Relation:254845,StopPoint:59:5922171,Raymond Queneau (Pantin),100100318:318,Bagnolet – Gallieni,Line:Relation:1555939
26330,48.867498,2.4176355,318,StopPoint:Node:2841627118,RATP,Route:Relation:254845,StopPoint:59:6263547,Raymond Queneau (Pantin),100100318:318,Centre de Santé,Line:Relation:1555939
37553,48.868055299999995,2.4159138,318,StopPoint:Node:2841627123,RATP,Route:Relation:254845,StopPoint:59:6263545,Raymond Queneau (Pantin),100100318:318,La Poste,Line:Relation:1555939
18726,48.869040999999996,2.4156215999999997,318,StopPoint:Node:5034010503,RATP,Route:Relation:254845,StopPoint:59:5922174,Raymond Queneau (Pantin),100100318:318,Mairie de Bagnolet,Line:Relation:1555939
36951,48.870970299999996,2.4176815,318,StopPoint:Node:5034010502,RATP,Route:Relation:254845,StopPoint:59:5922175,Raymond Queneau (Pantin),100100318:318,Marie-Anne Colombier,Line:Relation:1555939
39712,48.872926799999995,2.4197455,318,StopPoint:Node:5034010501,RATP,Route:Relation:254845,StopPoint:59:5922176,Raymond Queneau (Pantin),100100318:318,Gambetta – René Alazard,Line:Relation:1555939
39713,48.872566,2.4217155999999997,318,StopPoint:Node:5034010500,RATP,Route:Relation:254845,StopPoint:59:5922177,Raymond Queneau (Pantin),100100318:318,René Alazard – Sadi Carnot,Line:Relation:1555939
26408,48.875263399999994,2.4239498,318,StopPoint:Node:5034010499,RATP,Route:Relation:254845,StopPoint:59:5922178,Raymond Queneau (Pantin),100100318:318,Girardot,Line:Relation:1555939
421219,48.878027599999996,2.4271446,318,StopPoint:Node:3912829329,RATP,Route:Relation:254845,StopPoint:59:5922180,Raymond Queneau (Pantin),100100318:318,Floréal,Line:Relation:1555939
25214,48.8792131,2.4337187,318,StopPoint:Node:3912829342,RATP,Route:Relation:254845,StopPoint:59:5922182,Raymond Queneau (Pantin),100100318:318,Les Noyers,Line:Relation:1555939
25215,48.8807512,2.4373798,318,StopPoint:Node:3912829332,RATP,Route:Relation:254845,StopPoint:59:5922183,Raymond Queneau (Pantin),100100318:318,Gabriel Husson,Line:Relation:1555939
21189,48.8834247,2.4405018999999997,318,StopPoint:Node:2878817119,RATP,Route:Relation:254845,StopPoint:59:3689904,Raymond Queneau (Pantin),100100318:318,Carnot,Line:Relation:1555939
26438,48.8852154,2.434971,318,StopPoint:Node:621352749,RATP,Route:Relation:254845,StopPoint:59:5922185,Raymond Queneau (Pantin),100100318:318,Mairie de Romainville,Line:Relation:1555939
39576,48.885383,2.4302932,318,StopPoint:Node:1849926697,RATP,Route:Relation:254845,StopPoint:59:5922186,Raymond Queneau (Pantin),100100318:318,Vassou – Lénine,Line:Relation:1555939
26519,48.888914299999996,2.4282508,318,StopPoint:Node:3912625990,RATP,Route:Relation:254845,StopPoint:59:5922187,Raymond Queneau (Pantin),100100318:318,Maneyrol,Line:Relation:1555939
26520,48.8907903,2.4269135,318,StopPoint:Node:3912774159,RATP,Route:Relation:254845,StopPoint:59:5922188,Raymond Queneau (Pantin),100100318:318,Bretagnes,Line:Relation:1555939
26516,48.8919065,2.4281714,318,StopPoint:Node:3912773975,RATP,Route:Relation:254845,StopPoint:59:5922189,Raymond Queneau (Pantin),100100318:318,Centre d'Activités,Line:Relation:1555939
18730,48.8922017,2.4334438,318,StopPoint:Node:3912780096,RATP,Route:Relation:254845,StopPoint:59:5922190,Raymond Queneau (Pantin),100100318:318,Chantaloups,Line:Relation:1555939
7942,48.894072,2.4338368,318,StopPoint:Node:3895507403,RATP,Route:Relation:254845,StopPoint:59:3446772,Raymond Queneau (Pantin),100100318:318,Louise Dory,Line:Relation:1555939
25960,48.895417599999995,2.42686,318,StopPoint:Node:3895507364,RATP,Route:Relation:254845,StopPoint:59:3446770,Raymond Queneau (Pantin),100100318:318,Raymond Queneau – Route de Noisy,Line:Relation:1555939
3569,48.652243999999996,2.3701197,DM4,StopPoint:Node:5296298729,Daniel Meyer,Route:Relation:271451,StopPoint:46:11521,RER Gare Condorcet,055055004:DM04,La Treille,Line:Relation:5989121
12646,48.6606139,2.3763492999999998,DM4,StopPoint:Node:5296298727,Daniel Meyer,Route:Relation:271451,StopPoint:46:14813,RER Gare Condorcet,055055004:DM04,Le Moulin,Line:Relation:5989121
3109,48.659028,2.379402,DM4,StopPoint:Node:556565307,Daniel Meyer,Route:Relation:271451,StopPoint:46:9652,RER Gare Condorcet,055055004:DM04,Blancs Manteaux,Line:Relation:5989121
3573,48.6642581,2.3757482999999997,DM4,StopPoint:Node:5296298744,Daniel Meyer,Route:Relation:271451,StopPoint:46:11525,RER Gare Condorcet,055055004:DM04,Poirier Picquet,Line:Relation:5989121
35134,48.651835999999996,2.3814729999999997,DM4,StopPoint:Node:5296298735,Daniel Meyer,Route:Relation:271451,StopPoint:46:9658;StopPoint:10:1291,RER Gare Condorcet,055055004:DM04,Le Damier,Line:Relation:5989121
3111,48.651835999999996,2.3814729999999997,DM4,StopPoint:Node:5296298735,Daniel Meyer,Route:Relation:271451,StopPoint:46:9658;StopPoint:10:1291,RER Gare Condorcet,055055004:DM04,Le Damier,Line:Relation:5989121
3115,48.6557324,2.3857391999999997,DM4,StopPoint:Node:5296298733,Daniel Meyer,Route:Relation:271451,StopPoint:46:9679,RER Gare Condorcet,055055004:DM04,Mairie,Line:Relation:5989121
3113,48.654849,2.378503,DM4,StopPoint:Node:556399281,Daniel Meyer,Route:Relation:271451,StopPoint:10:1327,RER Gare Condorcet,055055004:DM04,La Serpente,Line:Relation:5989121
3747,48.6565799,2.3732343,DM4,StopPoint:Node:5296298732,Daniel Meyer,Route:Relation:271451,StopPoint:46:14553,RER Gare Condorcet,055055004:DM04,Les Solstices,Line:Relation:5989121
4035,48.6533072,2.3856542999999997,DM4,StopPoint:Node:5296298730,Daniel Meyer,Route:Relation:271451,StopPoint:46:14714;StopPoint:10:570,RER Gare Condorcet,055055004:DM04,La Ferme Neuve,Line:Relation:5989121
3691,48.6533072,2.3856542999999997,DM4,StopPoint:Node:5296298730,Daniel Meyer,Route:Relation:271451,StopPoint:46:14714;StopPoint:10:570,RER Gare Condorcet,055055004:DM04,La Ferme Neuve,Line:Relation:5989121
26793,48.795937599999995,2.4158922,9,StopPoint:Node:5443966631,Keolis Seine Val-De-Marne,Route:Relation:280115,StopPoint:4:103;StopPoint:59:5688832,Centre Commercial - Pont de Vitry,002002009:9,Pont de Vitry,Line:Relation:7147174
40423,48.7528776,2.3989016999999997,9,StopPoint:Node:519909311,Keolis Seine Val-De-Marne,Route:Relation:280115,StopPoint:4:88,Centre Commercial - Pont de Vitry,002002009:9,Stade Mimoun,Line:Relation:7147174
37278,48.7956848,2.4095874999999998,9,StopPoint:Node:5443966640,Keolis Seine Val-De-Marne,Route:Relation:280115,StopPoint:4:95;StopPoint:59:5688830,Centre Commercial - Pont de Vitry,002002009:9,Charles Heller,Line:Relation:7147174
415226,48.788536799999996,2.4120947,9,StopPoint:Node:5443966647,Keolis Seine Val-De-Marne,Route:Relation:280115,StopPoint:4:105,Centre Commercial - Pont de Vitry,002002009:9,Rue Tortue,Line:Relation:7147174
19799,48.6315361,2.4288866,405,StopPoint:Node:2129329433,Tice,Route:Relation:304522,,Henri Dunant (Corbeil-Essonnes),400400405:405,Les Miroirs,Line:Relation:1648952
3897,48.623037499999995,2.4277154999999997,405,StopPoint:Node:2129329451,Tice,Route:Relation:304522,StopPoint:10:349,Henri Dunant (Corbeil-Essonnes),400400405:405,Monseigneur Roméro,Line:Relation:1648952
3799,48.6208299,2.4272845,405,StopPoint:Node:1297462444,Tice,Route:Relation:304522,StopPoint:10:170,Henri Dunant (Corbeil-Essonnes),400400405:405,Les Estudines,Line:Relation:1648952
19800,48.6279,2.4282464,405,StopPoint:Node:2129329431,Tice,Route:Relation:304522,,Henri Dunant (Corbeil-Essonnes),400400405:405,Agora,Line:Relation:1648952
22921,48.7644394,2.4123074,185,StopPoint:Node:2388300577,RATP,Route:Relation:306279,StopPoint:59:6563552,Porte d'Italie,100100185:185,Choisy-le-Roi RER,Line:Relation:3008945
25204,48.7751333,2.3741083,185,StopPoint:Node:3890050126,RATP,Route:Relation:306279,StopPoint:59:6563561,Porte d'Italie,100100185:185,Camille Risch,Line:Relation:3008945
7850,48.777674999999995,2.3767885,185,StopPoint:Node:1679943171,RATP,Route:Relation:306279,StopPoint:59:6563562,Porte d'Italie,100100185:185,Paul Armangot,Line:Relation:3008945
37180,48.7926352,2.3673937,185,StopPoint:Node:1822954620,RATP,Route:Relation:306279,StopPoint:59:6251789,Porte d'Italie,100100185:185,Guynemer – Place des Fusillés,Line:Relation:3008945
37178,48.7938222,2.3692878,185,StopPoint:Node:3110695911,RATP,Route:Relation:306279,StopPoint:59:4036814,Porte d'Italie,100100185:185,Guynemer–Maxime Gorki,Line:Relation:3008945
36701,48.811011,2.3622107999999997,185,StopPoint:Node:3655202725,RATP,Route:Relation:306279,StopPoint:59:6075087,Porte d'Italie,100100185:185,Le Kremlin-Bicetre-Métro,Line:Relation:3008945
29847,48.8125151,2.3617239,185,StopPoint:Node:3655197626,RATP,Route:Relation:306279,StopPoint:59:6075085,Porte d'Italie,100100185:185,Convention - Fontainebleau,Line:Relation:3008945
24342,48.8149016,2.3609774999999997,185,StopPoint:Node:2084076552,RATP,Route:Relation:306279,StopPoint:59:6075083,Porte d'Italie,100100185:185,Roger Salengro - Fontainebleau,Line:Relation:3008945
22861,48.8186825,2.3597739,185,StopPoint:Node:979833133,RATP,Route:Relation:306279,StopPoint:59:4036797,Porte d'Italie,100100185:185,Porte d'Italie–Hélène Boucher,Line:Relation:3008945
418681,48.7802358,2.3132934,172,StopPoint:Node:3567243701,RATP,Route:Relation:331381,StopPoint:59:5688789,Hôpital Henri Mondor,100100172:172,Bourg-la-Reine RER,Line:Relation:5963159
427526,48.7796661,2.3154565,172,StopPoint:Node:5471115173,RATP,Route:Relation:331381,StopPoint:59:5688791,Hôpital Henri Mondor,100100172:172,Condorcet - Mairie,Line:Relation:5963159
420278,48.7813015,2.3185422,172,StopPoint:Node:1813480252,RATP,Route:Relation:331381,StopPoint:59:5688792,Hôpital Henri Mondor,100100172:172,Institut Notre-Dame,Line:Relation:5963159
23222,48.780085,2.3236109,172,StopPoint:Node:1810633893,RATP,Route:Relation:331381,StopPoint:59:5688794,Hôpital Henri Mondor,100100172:172,Maréchal de Lattre,Line:Relation:5963159
27286,48.7793065,2.3284471,172,StopPoint:Node:979068030,RATP,Route:Relation:331381,StopPoint:59:4378009,Hôpital Henri Mondor,100100172:172,Le Petit Robinson,Line:Relation:5963159
23228,48.7774954,2.3309542999999997,172,StopPoint:Node:1813494473,RATP,Route:Relation:331381,StopPoint:59:4378011,Hôpital Henri Mondor,100100172:172,Commissariat de l'Haÿ-les-Roses,Line:Relation:5963159
27293,48.7763345,2.3311748999999997,172,StopPoint:Node:554341588,RATP,Route:Relation:331381,StopPoint:59:4472950,Hôpital Henri Mondor,100100172:172,Sous-Préfecture - Roseraie,Line:Relation:5963159
27291,48.778270899999995,2.334926,172,StopPoint:Node:979833063,RATP,Route:Relation:331381,StopPoint:59:4378013,Hôpital Henri Mondor,100100172:172,Sous-Préfecture - Église de l'Haÿ-les-Roses,Line:Relation:5963159
27292,48.7788705,2.3375885999999997,172,StopPoint:Node:1493804590,RATP,Route:Relation:331381,StopPoint:59:4378014,Hôpital Henri Mondor,100100172:172,Mairie de l'Haÿ-les-Roses,Line:Relation:5963159
29025,48.781288599999996,2.3421705,172,StopPoint:Node:1493804595,RATP,Route:Relation:331381,StopPoint:59:4378018,Hôpital Henri Mondor,100100172:172,De Gaulle - Gounod - Tabanou,Line:Relation:5963159
37188,48.7837256,2.3460917,172,StopPoint:Node:5626224947,RATP,Route:Relation:331381,StopPoint:59:5688807,Hôpital Henri Mondor,100100172:172,Centre Commercial de L'Haÿ-les-Roses,Line:Relation:5963159
