stop_id,line_id,route_id,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line,lat,lon,name,code,destination
StopPoint:node:3648023421,Line:relation:1981724,100100323:323,35176,100100323:323,48.8108709,2.285233,Barbusse - Védrines,323,Chatillon - Montrouge
StopPoint:node:3648023422,Line:relation:1981724,100100323:323,24363,100100323:323,48.814976099999996,2.2829276,Louis Girard,323,Chatillon - Montrouge
StopPoint:node:3648023424,Line:relation:1981724,100100323:323,24357,100100323:323,48.8088315,2.2905859,Jean Mermoz,323,Chatillon - Montrouge
StopPoint:node:3838032442,Line:relation:1981724,100100323:323,35166,100100323:323,48.8218588,2.2733971,Musée,323,Chatillon - Montrouge
StopPoint:node:446881846,Line:relation:1981724,100100323:323,35178,100100323:323,48.8138429,2.2870481,Rond-Point Henri Barbusse,323,Chatillon - Montrouge
StopPoint:node:5339929139,Line:relation:1981724,100100323:323,8172,100100323:323,48.8143439,2.2795938,Clos Montholon,323,Chatillon - Montrouge
StopPoint:node:5597338122,Line:relation:1981724,100100323:323,461491,100100323:323,48.8116981,2.2998745,Châtillon - Montrouge,323,Chatillon - Montrouge
StopPoint:node:1598094605,Line:relation:1981724,100100323:323,413268,100100323:323,48.810030399999995,2.3183301999999997,Avenue Henri Ginoux,323,Chatillon - Montrouge-Métro
StopPoint:node:1598094616,Line:relation:1981724,100100323:323,24368,100100323:323,48.8098123,2.3222259999999997,Avenue et Fort de Montrouge,323,Chatillon - Montrouge-Métro
StopPoint:node:1598094668,Line:relation:1981724,100100323:323,24369,100100323:323,48.8096633,2.3255905,Prieur de la Côte d'Or,323,Chatillon - Montrouge-Métro
StopPoint:node:1677615629,Line:relation:1981724,100100323:323,7836,100100323:323,48.8112906,2.3836702,Mairie d'Ivry-Métro,323,Chatillon - Montrouge-Métro
StopPoint:node:1677615638,Line:relation:1981724,100100323:323,23354,100100323:323,48.812199899999996,2.3857527,Hôtel de Ville d'Ivry,323,Chatillon - Montrouge-Métro
StopPoint:node:1677615641,Line:relation:1981724,100100323:323,16918,100100323:323,48.8136788,2.3888852,Ivry-sur-Seine RER,323,Chatillon - Montrouge-Métro
StopPoint:node:1680709655,Line:relation:1981724,100100323:323,24373,100100323:323,48.8145957,2.3965023,Insurrection d'Août 1944,323,Chatillon - Montrouge-Métro
StopPoint:node:1769578089,Line:relation:1981724,100100323:323,479951,100100323:323,48.8146038,2.4010663,Ivry-Gambetta,323,Chatillon - Montrouge-Métro
StopPoint:node:1885018049,Line:relation:1981724,100100323:323,12410,100100323:323,48.8030112,2.3383322,Maison du Grand Cèdre,323,Chatillon - Montrouge-Métro
StopPoint:node:1966865128,Line:relation:1981724,100100323:323,39570,100100323:323,48.8155552,2.3927053,Molière,323,Chatillon - Montrouge-Métro
StopPoint:node:2328205807,Line:relation:1981724,100100323:323,413266,100100323:323,48.8103717,2.3118572,Cimetière de Bagneux,323,Chatillon - Montrouge-Métro
StopPoint:node:2370260286,Line:relation:1981724,100100323:323,24376,100100323:323,48.8082715,2.3756120999999997,Verdun - Barbusse,323,Chatillon - Montrouge-Métro
StopPoint:node:2381520434,Line:relation:1981724,100100323:323,24374,100100323:323,48.810366099999996,2.3795536,Jean Le Galleu,323,Chatillon - Montrouge-Métro
StopPoint:node:2563183469,Line:relation:1981724,100100323:323,24367,100100323:323,48.804218999999996,2.3428383999999998,Malleret–Joinville,323,Chatillon - Montrouge-Métro
StopPoint:node:3295051134,Line:relation:1981724,100100323:323,27299,100100323:323,48.8098944,2.3277381,Vache Noire-Centre Commercial,323,Chatillon - Montrouge-Métro
StopPoint:node:3599412870,Line:relation:1981724,100100323:323,24378,100100323:323,48.8128805,2.3693717999999997,Cimetière Parisien - Place du Général de Gaulle,323,Chatillon - Montrouge-Métro
StopPoint:node:3599412871,Line:relation:1981724,100100323:323,27875,100100323:323,48.8049521,2.3453573999999997,Lycée Darius Milhaud - Charles Gide,323,Chatillon - Montrouge-Métro
StopPoint:node:3648034382,Line:relation:1981724,100100323:323,8334,100100323:323,48.806703399999996,2.3369158,Hôtel de Ville d'Arcueil,323,Chatillon - Montrouge-Métro
StopPoint:node:4058209714,Line:relation:1981724,100100323:323,416696,100100323:323,48.8101846,2.3628508999999998,Le Kremlin-Bicêtre Métro,323,Chatillon - Montrouge-Métro
StopPoint:node:4568993329,Line:relation:1981724,100100323:323,40821,100100323:323,48.8108085,2.3073669,Maurice Arnoux,323,Chatillon - Montrouge-Métro
StopPoint:node:5731867913,Line:relation:1981724,100100323:323,22559,100100323:323,48.8109848,2.3055689,Châtillon - Montrouge Métro,323,Chatillon - Montrouge-Métro
StopPoint:node:5979566305,Line:relation:1981724,100100323:323,10191,100100323:323,48.8072447,2.352906,Barnufles - La Piscine,323,Chatillon - Montrouge-Métro
StopPoint:node:5979593704,Line:relation:1981724,100100323:323,26904,100100323:323,48.8091315,2.3579512,Hôpital du Kremlin-Bicêtre,323,Chatillon - Montrouge-Métro
StopPoint:node:6291547927,Line:relation:1981724,100100323:323,24377,100100323:323,48.808660499999995,2.3740085,Carnot,323,Chatillon - Montrouge-Métro
StopPoint:node:922779440,Line:relation:1981724,100100323:323,427522,100100323:323,48.8080967,2.3329584,Laplace RER,323,Chatillon - Montrouge-Métro
StopPoint:node:1598094652,Line:relation:1981724,100100323:323,24351,100100323:323,48.8112656,2.2982574,Maison Blanche,323,Issy-Val de Seine RER
StopPoint:node:1598292293,Line:relation:1981724,100100323:323,24361,100100323:323,48.8109021,2.2854446999999998,Barbusse–Védrines,323,Issy-Val de Seine RER
StopPoint:node:1598292299,Line:relation:1981724,100100323:323,24344,100100323:323,48.814352,2.2788558,Clos Montholon,323,Issy-Val de Seine RER
StopPoint:node:1598292318,Line:relation:1981724,100100323:323,25369,100100323:323,48.8168303,2.2748315,Général de Gaulle,323,Issy-Val de Seine RER
StopPoint:node:1598292324,Line:relation:1981724,100100323:323,24356,100100323:323,48.8089985,2.2914097,Jean Mermoz,323,Issy-Val de Seine RER
StopPoint:node:1598292332,Line:relation:1981724,100100323:323,24362,100100323:323,48.815076399999995,2.2828779999999997,Louis Girard,323,Issy-Val de Seine RER
StopPoint:node:1598292336,Line:relation:1981724,100100323:323,37261,100100323:323,48.8242653,2.2727037,Mairie d'Issy,323,Issy-Val de Seine RER
StopPoint:node:1598292359,Line:relation:1981724,100100323:323,25370,100100323:323,48.8195925,2.2744849,Rue du Fort,323,Issy-Val de Seine RER
StopPoint:node:2351631356,Line:relation:1981724,100100323:323,35164,100100323:323,48.822791599999995,2.2736606,Musée,323,Issy-Val de Seine RER
StopPoint:node:2437674241,Line:relation:1981724,100100323:323,37221,100100323:323,48.8275637,2.2714024,Marceau,323,Issy-Val de Seine RER
StopPoint:node:2437678324,Line:relation:1981724,100100323:323,28602,100100323:323,48.8283347,2.267571,Président Robert Schuman,323,Issy-Val de Seine RER
StopPoint:node:2437679820,Line:relation:1981724,100100323:323,24657,100100323:323,48.8299251,2.2647702,Issy–Val de Seine RER,323,Issy-Val de Seine RER
StopPoint:node:5339929121,Line:relation:1981724,100100323:323,22623,100100323:323,48.8120086,2.2943028,Rond-Point Gagarine,323,Issy-Val de Seine RER
StopPoint:node:5339929123,Line:relation:1981724,100100323:323,35180,100100323:323,48.814105299999994,2.2875584,Rond-Point Henri Barbusse,323,Issy-Val de Seine RER
StopPoint:node:5340349271,Line:relation:1981724,100100323:323,427189,100100323:323,48.8309742,2.2662731,Gallieni - Camille Desmoulins,323,Issy-Val de Seine RER
StopPoint:node:5979568567,Line:relation:1981724,100100323:323,35815,100100323:323,48.8113284,2.2998532,Châtillon - Montrouge,323,Issy-Val de Seine RER
StopPoint:node:1598094634,Line:relation:1981724,100100323:323,413264,100100323:323,48.8101741,2.3133250999999997,Cimetière de Bagneux,323,Ivry - Gambetta
StopPoint:node:1680709661,Line:relation:1981724,100100323:323,36653,100100323:323,48.8101681,2.3801064,Jean le Galleu,323,Ivry - Gambetta
StopPoint:node:1769578089,Line:relation:1981724,100100323:323,479951,100100323:323,48.8146038,2.4010663,Ivry-Gambetta,323,Ivry - Gambetta
StopPoint:node:1885018048,Line:relation:1981724,100100323:323,12409,100100323:323,48.8027653,2.3381947,Maison du Grand Cèdre,323,Ivry - Gambetta
StopPoint:node:1939566294,Line:relation:1981724,100100323:323,37921,100100323:323,48.8054194,2.3478974,Lycée Darius Milhaud-Charles Gide,323,Ivry - Gambetta
StopPoint:node:1966865124,Line:relation:1981724,100100323:323,39730,100100323:323,48.8150544,2.3937991,Molière,323,Ivry - Gambetta
StopPoint:node:2052963000,Line:relation:1981724,100100323:323,15122,100100323:323,48.8136808,2.3893331,Ivry-sur-Seine RER,323,Ivry - Gambetta
StopPoint:node:2178256351,Line:relation:1981724,100100323:323,37156,100100323:323,48.812827299999995,2.3875561,Hôtel de Ville d'Ivry,323,Ivry - Gambetta
StopPoint:node:2274067839,Line:relation:1981724,100100323:323,36125,100100323:323,48.8126403,2.3704625,Cimetière Parisien - Place du Général de Gaulle,323,Ivry - Gambetta
StopPoint:node:2274067839,Line:relation:1981724,100100323:323,26684,100100323:323,48.8126403,2.3704625,Cimetière Parisien - Place du Général de Gaulle,323,Ivry - Gambetta
StopPoint:node:2321048484,Line:relation:1981724,100100323:323,26953,100100323:323,48.8105711,2.3084891,Maurice Arnoux,323,Ivry - Gambetta
StopPoint:node:2339481157,Line:relation:1981724,100100323:323,413267,100100323:323,48.8098314,2.3182164,Avenue Henri Ginoux,323,Ivry - Gambetta
StopPoint:node:2370260274,Line:relation:1981724,100100323:323,24375,100100323:323,48.808187,2.375652,Verdun - Barbusse,323,Ivry - Gambetta
StopPoint:node:2370266469,Line:relation:1981724,100100323:323,12379,100100323:323,48.8114753,2.3847332,Mairie d'Ivry-Métro,323,Ivry - Gambetta
StopPoint:node:2504694796,Line:relation:1981724,100100323:323,24379,100100323:323,48.8101294,2.3630394999999997,Le Kremlin-Bicêtre Métro,323,Ivry - Gambetta
StopPoint:node:2599969244,Line:relation:1981724,100100323:323,24365,100100323:323,48.809604199999995,2.3230602,Avenue et Fort de Montrouge,323,Ivry - Gambetta
StopPoint:node:2603349171,Line:relation:1981724,100100323:323,24366,100100323:323,48.8094883,2.3256319999999997,Prieur de la Côte d'Or,323,Ivry - Gambetta
StopPoint:node:3599412869,Line:relation:1981724,100100323:323,24372,100100323:323,48.8085058,2.3736962,Carnot,323,Ivry - Gambetta
StopPoint:node:3599412869,Line:relation:1981724,100100323:323,26686,100100323:323,48.8085058,2.3736962,Carnot,323,Ivry - Gambetta
StopPoint:node:3647988603,Line:relation:1981724,100100323:323,24371,100100323:323,48.8145123,2.3990788999999997,Insurrection d'Août 1944,323,Ivry - Gambetta
StopPoint:node:3648034380,Line:relation:1981724,100100323:323,39728,100100323:323,48.808598599999996,2.3309816999999997,Lénine,323,Ivry - Gambetta
StopPoint:node:3648034381,Line:relation:1981724,100100323:323,427521,100100323:323,48.806665599999995,2.3367242999999998,Hôtel de Ville d'Arcueil,323,Ivry - Gambetta
StopPoint:node:3648043104,Line:relation:1981724,100100323:323,24364,100100323:323,48.8040747,2.3429213,Malleret–Joinville,323,Ivry - Gambetta
StopPoint:node:5152482864,Line:relation:1981724,100100323:323,39729,100100323:323,48.807798899999995,2.3332710999999997,Laplace RER,323,Ivry - Gambetta
StopPoint:node:5621315337,Line:relation:1981724,100100323:323,461490,100100323:323,48.8118859,2.303979,Châtillon - Montrouge Métro,323,Ivry - Gambetta
StopPoint:node:5839936167,Line:relation:1981724,100100323:323,24965,100100323:323,48.8097626,2.3276946,Vache Noire-Centre Commercial,323,Ivry - Gambetta
StopPoint:node:5979566301,Line:relation:1981724,100100323:323,37123,100100323:323,48.8071956,2.3533643,Barnufles - La Piscine,323,Ivry - Gambetta
StopPoint:node:5979593705,Line:relation:1981724,100100323:323,27300,100100323:323,48.8095964,2.3588413,Hôpital du Kremlin-Bicêtre,323,Ivry - Gambetta
StopPoint:node:1244401742,Line:relation:1555878,100100325:325,36122,100100325:325,48.8378069,2.4179816,Jean Mermoz,325,Château de Vincennes
StopPoint:node:1244401744,Line:relation:1555878,100100325:325,24824,100100325:325,48.843345299999996,2.4177568,Mairie de Saint-Mandé,325,Château de Vincennes
StopPoint:node:1244401818,Line:relation:1555878,100100325:325,37227,100100325:325,48.8397606,2.4176392,Église de Saint-Mandé,325,Château de Vincennes
StopPoint:node:1257996027,Line:relation:1555878,100100325:325,27877,100100325:325,48.8455126,2.4274906,Bérault-Métro,325,Château de Vincennes
StopPoint:node:1257996038,Line:relation:1555878,100100325:325,22429,100100325:325,48.8458117,2.4240302,Aubert,325,Château de Vincennes
StopPoint:node:1355407740,Line:relation:1555878,100100325:325,37224,100100325:325,48.8319201,2.3793759,Pont de Tolbiac,325,Château de Vincennes
StopPoint:node:1481150816,Line:relation:1555878,100100325:325,25734,100100325:325,48.821877199999996,2.4199238999999997,Edmond Nocard,325,Château de Vincennes
StopPoint:node:1502977185,Line:relation:1555878,100100325:325,24516,100100325:325,48.8345773,2.4201923,Demi-Lune - Parc Zoologique,325,Château de Vincennes
StopPoint:node:1503033022,Line:relation:1555878,100100325:325,24517,100100325:325,48.8284064,2.4195891,Caserne des Gardes,325,Château de Vincennes
StopPoint:node:1503086713,Line:relation:1555878,100100325:325,27192,100100325:325,48.8236539,2.4200611,Avenue de Gravelle,325,Château de Vincennes
StopPoint:node:1504156038,Line:relation:1555878,100100325:325,37279,100100325:325,48.8144856,2.4030050999999997,Gambetta,325,Château de Vincennes
StopPoint:node:1504156038,Line:relation:1555878,100100325:325,463555,100100325:325,48.8144856,2.4030050999999997,Gambetta,325,Château de Vincennes
StopPoint:node:1504156041,Line:relation:1555878,100100325:325,23401,100100325:325,48.8144833,2.4066874,Pont d'Ivry - Rive Gauche,325,Château de Vincennes
StopPoint:node:1504208271,Line:relation:1555878,100100325:325,37311,100100325:325,48.830372399999995,2.3819752999999997,Thomas Mann,325,Château de Vincennes
StopPoint:node:1504208303,Line:relation:1555878,100100325:325,37164,100100325:325,48.8308226,2.3774593,Bibliothèque François Mitterrand,325,Château de Vincennes
StopPoint:node:1504208310,Line:relation:1555878,100100325:325,37310,100100325:325,48.8284685,2.3842951,Watt,325,Château de Vincennes
StopPoint:node:1504219662,Line:relation:1555878,100100325:325,37226,100100325:325,48.8246939,2.3892385,Bruneseau,325,Château de Vincennes
StopPoint:node:1504219664,Line:relation:1555878,100100325:325,25374,100100325:325,48.8225495,2.3922346,Victor Hugo - Bretagne,325,Château de Vincennes
StopPoint:node:1581680074,Line:relation:1555878,100100325:325,27190,100100325:325,48.8458535,2.4176625,Saint-Mandé - Tourelle,325,Château de Vincennes
StopPoint:node:1966865124,Line:relation:1555878,100100325:325,39730,100100325:325,48.8150544,2.3937991,Molière,325,Château de Vincennes
StopPoint:node:2378430228,Line:relation:1555878,100100325:325,21174,100100325:325,48.8441663,2.4408209999999997,Château de Vincennes,325,Château de Vincennes
StopPoint:node:3647988603,Line:relation:1555878,100100325:325,24371,100100325:325,48.8145123,2.3990788999999997,Insurrection d'Août 1944,325,Château de Vincennes
StopPoint:node:5979566377,Line:relation:1555878,100100325:325,27879,100100325:325,48.8451136,2.4321223,Vignerons,325,Château de Vincennes
StopPoint:node:5979568526,Line:relation:1555878,100100325:325,25733,100100325:325,48.818135399999996,2.4198062,Pont de Charenton,325,Château de Vincennes
StopPoint:node:5979593719,Line:relation:1555878,100100325:325,37314,100100325:325,48.8144815,2.4144797,Général de Gaulle,325,Château de Vincennes
StopPoint:node:5979593733,Line:relation:1555878,100100325:325,36135,100100325:325,48.844646,2.4372342,Avenue du Château,325,Château de Vincennes
StopPoint:node:5979593752,Line:relation:1555878,100100325:325,22651,100100325:325,48.814925599999995,2.4182845,Maisons-Alfort - École Vétérinaire,325,Château de Vincennes
StopPoint:node:6418988670,Line:relation:1555878,100100325:325,463560,100100325:325,48.817123099999996,2.3916695999999997,Jean-Jacques Rousseau,325,Château de Vincennes
StopPoint:node:6421896403,Line:relation:1555878,100100325:325,463557,100100325:325,48.818584,2.390176,Jules Vanzuppe,325,Château de Vincennes
StopPoint:node:6435225264,Line:relation:1555878,100100325:325,463556,100100325:325,48.836872,2.373081,Quai de la Gare,325,Château de Vincennes
StopPoint:node:987505309,Line:relation:1555878,100100325:325,24021,100100325:325,48.8346575,2.3733881,Bibliothèque Nationale de France,325,Château de Vincennes
StopPoint:node:1209143170,Line:relation:1555878,100100325:325,36980,100100325:325,48.844843499999996,2.436905,Avenue du Château,325,Quai de la Gare
StopPoint:node:1226726026,Line:relation:1555878,100100325:325,13214,100100325:325,48.8233533,2.4194081,Avenue de Gravelle,325,Quai de la Gare
