route_reference,stop_reference,route_short_name,stop_lat,stop_lon,stop_name,name,lat,lon,stop_id,route_id,line_id
C00625,15354,21,48.84322411328057,2.6686167469441933,Rond-Point de Collégien,Rond-Point de Collégien,48.8433159,2.6686962,StopPoint:node:2094930626,Route:relation:6117018,Line:relation:6117019
C00625,15355,21,48.84320635323046,2.668698612694871,Rond-Point de Collégien,Rond-Point de Collégien,48.8433512,2.669018,StopPoint:node:2094930654,Route:relation:3937174,Line:relation:6117019
C00625,15374,21,48.875304661813196,2.703506186048347,Saint Joseph,Saint-Joseph,48.875318799999995,2.7034141,StopPoint:node:2131074444,Route:relation:6117018,Line:relation:6117019
C00625,15375,21,48.875394895592706,2.703628377198485,Saint Joseph,Saint-Joseph,48.8753868,2.7036757,StopPoint:node:2131074446,Route:relation:3937174,Line:relation:6117019
C00625,15379,21,48.8498644937812,2.6899692311166103,Mairie,Bussy-Saint-Martin Mairie,48.849774,2.6898353,StopPoint:node:2992242949,Route:relation:6117018,Line:relation:6117019
C00625,15380,21,48.849810605231966,2.6899968060861514,Mairie,Bussy-Saint-Martin Mairie,48.849669399999996,2.6900591,StopPoint:node:2792993100,Route:relation:3937174,Line:relation:6117019
C00625,15385,21,48.86634386125226,2.698459005439232,Tête Noire,Tête Noire,48.8665114,2.6985523,StopPoint:node:4330475789,Route:relation:6117018,Line:relation:6117019
C00625,15394,21,48.86285393318401,2.694689900998013,Le Calvaire,Le Calvaire,48.862811,2.6946187999999998,StopPoint:node:2992242945,Route:relation:6117018,Line:relation:6117019
C00625,15406,21,48.87908609855089,2.701630321021339,Verdun,Verdun,48.8790446,2.701679,StopPoint:node:2991484603,Route:relation:3937174,Line:relation:6117019
C00625,15424,21,48.8605580209795,2.6901645677119674,Pasteur/Pierres,Pasteur - Pierres,48.860593599999994,2.6901766,StopPoint:node:2992242948,Route:relation:6117018,Line:relation:6117019
C00625,15425,21,48.86041867042201,2.6919236608554904,Pasteur,Pasteur,48.8604571,2.6919847,StopPoint:node:2992242947,Route:relation:3937174,Line:relation:6117019
C00625,15509,21,48.869776220977016,2.708118138339372,Peduzzi,Peduzzi,48.870585,2.7072411,StopPoint:node:796509647,Route:relation:6117018,Line:relation:6117019
C00625,15510,21,48.870520445673876,2.7072142172367126,Peduzzi,Peduzzi,48.869675,2.708199,StopPoint:node:796509635,Route:relation:3937174,Line:relation:6117019
C00625,15529,21,48.839935052981176,2.6599042774663912,Les Marchais,Les Marchais,48.8399418,2.6598924,StopPoint:node:2995657990,Route:relation:6117018,Line:relation:6117019
C00625,15530,21,48.83971925344964,2.6599193101245295,Les Marchais,Les Marchais,48.8397271,2.6598281,StopPoint:node:2995657991,Route:relation:3937174,Line:relation:6117019
C00625,15534,21,48.868601350998325,2.705766370272825,Tous Vents,Touvents,48.8685896,2.7059246,StopPoint:node:2991570037,Route:relation:3937174,Line:relation:6117019
