stop_id,name,code,destination,network,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line,line_id,route_id,lat,lon
StopPoint:Node:5230906359,Porte de Thiais,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.759265199999994,2.3659578999999997
StopPoint:Node:387899939,Base de Loisir de Créteil,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.779605,2.4438036
StopPoint:Node:273412963,Hôpital Intercommunal,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.7979566,2.4646352
StopPoint:Node:383554390,Choisy-le-Roi RER,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.765372,2.4088655
StopPoint:Node:383559585,Victor Basch,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.758468099999995,2.3935014
StopPoint:Node:3599637011,La Croix de Berny RER,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.762863499999995,2.3052032
StopPoint:Node:4596777382,Mairie de Chevilly-Larue,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.7700724,2.348887
StopPoint:Node:383550912,Parc Interdépartemental des Sports,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.7705614,2.4268305999999997
StopPoint:Node:2814951491,Marché International de Rungis,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.763269199999996,2.3577046
StopPoint:Node:401911293,Le Delta,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.7587707,2.3447134
StopPoint:Node:387899931,Église de Créteil,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.793977899999994,2.4617571
StopPoint:Node:387899937,Préfecture du Val-de-Marne,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.7838723,2.4474752
StopPoint:Node:2365326740,Rouget de Lisle,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.7641679,2.4051975999999997
StopPoint:Node:2321831515,Carrefour de la Résistance,TVM,Saint-Maur - Créteil RER,RATP,,100100014:TVM,Line:Relation:6860704,Route:Relation:118448,48.757170699999996,2.3890114
StopPoint:Node:4324200432,Louis Jarrige,Centaure,Gare de Villeneuve-le-Roi,Athis Cars,10291,002002002:CEN,Line:Relation:6883352,Route:Relation:122930,48.7398545,2.4201029999999997
StopPoint:Node:4325928624,Henri Dunant,Centaure,Gare de Villeneuve-le-Roi,Athis Cars,,002002002:CEN,Line:Relation:6883352,Route:Relation:122930,48.734577699999996,2.4116923999999997
StopPoint:Node:5401678641,Place Jeanne d'Arc,Centaure,Gare de Villeneuve-le-Roi,Athis Cars,9870,002002002:CEN,Line:Relation:6883352,Route:Relation:122930,48.732663699999996,2.4244719
StopPoint:Node:3772028721,Sucy-Bonneuil RER,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.7719203,2.5068687
StopPoint:Node:3772028716,Petits Carreaux,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.7732175,2.4958804999999997
StopPoint:Node:3772028717,Rhin et Danube,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.771839299999996,2.4902531
StopPoint:Node:3772028714,Messidor-Libertés,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.767921,2.4867602
StopPoint:Node:3772028720,Stade de Bonneuil,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.7656089,2.4812634
StopPoint:Node:928458342,Europarc,393,Thiais - Carrefour de la Résistance,RATP,21791,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.767013999999996,2.4706824999999997
StopPoint:Node:2531407409,Créteil Pointe du Lac,393,Thiais - Carrefour de la Résistance,RATP,21802,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.768792399999995,2.4635484
StopPoint:Node:3772028712,Faculté des Sports,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.768374099999996,2.4563455999999997
StopPoint:Node:3772028723,Val Pompadour,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.769315399999996,2.4472619
StopPoint:Node:3772041479,Basse Quinte,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.775416199999995,2.4432275
StopPoint:Node:294082533,Pompadour,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.7729958,2.4346114
StopPoint:Node:383550911,Parc Interdépartemental des Sports,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.7703043,2.4256664
StopPoint:Node:294082534,Marcelin Berthelot,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.769166,2.4217507
StopPoint:Node:383550909,Pasteur,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.7677183,2.4169136
StopPoint:Node:383554389,Choisy-le-Roi RER,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.765415499999996,2.4085581
StopPoint:Node:383554392,Rouget de Lisle,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.7641752,2.4049199999999997
StopPoint:Node:383554393,René Panhard,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.7626402,2.4010127999999997
StopPoint:Node:383554396,Georges Halgoult,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.759858099999995,2.3980286
StopPoint:Node:383559581,Victor Basch,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.7581959,2.3922296
StopPoint:Node:2321831521,Carrefour de la Résistance,393,Thiais - Carrefour de la Résistance,RATP,,100100393:393,Line:Relation:5557347,Route:Relation:126953,48.7572529,2.3888746999999997
StopPoint:Node:1503101202,Maisons-Alfort–École Vétérinaire,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.815098299999995,2.4184004
StopPoint:Node:2917717260,Mairie d'Alfortville,103,Rungis - Marché International,RATP,27509,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.804349699999996,2.4201927
StopPoint:Node:2283145494,Maisons-Alfort Alfortville RER,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.8022089,2.4258595
StopPoint:Node:780408356,Flore,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7976762,2.4276797
StopPoint:Node:496150806,Cimetière d'Alforville,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7835464,2.4281082
StopPoint:Node:390842348,Digue - Révolution,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.781976799999995,2.420949
StopPoint:Node:390842335,Cokerie,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7783076,2.4170108
StopPoint:Node:390842339,Mésanges,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7744849,2.4155522
StopPoint:Node:390842344,La Folie,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.772425399999996,2.4141965
StopPoint:Node:390842346,Jean-Vilar,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7700666,2.4134072
StopPoint:Node:390842341,Pont de Choisy,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7674433,2.4141135
StopPoint:Node:383554389,Choisy-le-Roi RER,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.765415499999996,2.4085581
StopPoint:Node:383554392,Rouget de Lisle,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7641752,2.4049199999999997
StopPoint:Node:390525408,René Panhard,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7631819,2.4008358
StopPoint:Node:390525407,Panhard–Hugo,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.763784799999996,2.3970227
StopPoint:Node:390525411,Mairie de Thiais,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7641718,2.3934433
StopPoint:Node:5406873965,Auguste Perret,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7630833,2.3693196
StopPoint:Node:1199514255,Louis Duperrey,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.766642999999995,2.3857917
StopPoint:Node:1199514239,Grands Champs,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7673108,2.3801221
StopPoint:Node:4930327538,Bretagne,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7681392,2.3678540999999997
StopPoint:Node:4987975418,Cimetière Parisien de Thiais,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.7652283,2.3680539
StopPoint:Node:5406873966,Porte de Thiais,103,Rungis - Marché International,RATP,,100100103:103,Line:Relation:4610190,Route:Relation:127724,48.759495699999995,2.3662424
StopPoint:Node:2818598664,Mairie d'Ivry,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.8106011,2.3847043
StopPoint:Node:2818682767,Saint Just,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.808225,2.3880567
StopPoint:Node:2057332223,République - Paul Vaillant Couturier,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.799858699999994,2.4004429
StopPoint:Node:1964314576,Gabriel Péri,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.798430599999996,2.4000236
StopPoint:Node:2051402932,Jean Jaurès,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7936183,2.400813
StopPoint:Node:3228007557,Daniele Casanova,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7896643,2.4026647
StopPoint:Node:2374863818,Paul Froment,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.786330799999995,2.4019904999999997
StopPoint:Node:2386269008,Rue Jean-Pierre Timbaud,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7869526,2.4068237999999997
StopPoint:Node:1906548125,Les Ardoines RER,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7827181,2.4071979
StopPoint:Node:2337284690,Cité Balzac,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7783106,2.4050428
StopPoint:Node:1906548131,Descartes,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.777386899999996,2.4085432
StopPoint:Node:5443966651,Docteur Roux,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7713422,2.4088876
StopPoint:Node:5443966650,8 Mai 1945,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,415252,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7687848,2.4087611
StopPoint:Node:412847216,Choisy-le-Roi RER,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.765932799999995,2.4094243
StopPoint:Node:1936047906,Pont de Choisy-Piscine,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.766222299999995,2.4148036
StopPoint:Node:3072937504,Fusillés,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7649313,2.415915
StopPoint:Node:1936001186,Auberge de la Jeunesse,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7592624,2.422865
StopPoint:Node:1936001331,Usine Renault,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7559517,2.4268749
StopPoint:Node:1196638180,Paul Bert,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7533263,2.4301016
StopPoint:Node:1936001125,Amélie,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7512422,2.4326254
StopPoint:Node:1936001129,Mairie Annexe,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.7484015,2.4353626
StopPoint:Node:1933346395,Villeneuve-Triage RER,182,Villeneuve-Saint-Georges - Villeneuve Triage RER,RATP,,100100182:182,Line:Relation:6049045,Route:Relation:149679,48.747180799999995,2.4370602999999997
StopPoint:Node:3889783176,Quartier du Port,582,Choisy-le-Roi RER,RATP,20465,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7620387,2.4135652
StopPoint:Node:4331200570,C.T.M.,582,Choisy-le-Roi RER,RATP,41589,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.755043199999996,2.4193959
StopPoint:Node:3889783172,Charles Jules Vaillant,582,Choisy-le-Roi RER,RATP,25195,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7586934,2.4138330999999997
StopPoint:Node:3889783175,Crèche Jean Effel,582,Choisy-le-Roi RER,RATP,25196,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.755482199999996,2.4145575999999997
StopPoint:Node:4323395903,Église Saint-Martin,582,Choisy-le-Roi RER,RATP,30203,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7523196,2.4159298
StopPoint:Node:4602412631,Robert Peary,582,Choisy-le-Roi RER,RATP,37796,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.753763299999996,2.4125731999999998
StopPoint:Node:4320363654,Rue du Four,582,Choisy-le-Roi RER,RATP,30202,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.754118899999995,2.407229
StopPoint:Node:2271257412,Spinoza,582,Choisy-le-Roi RER,RATP,30220,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7555668,2.4049045
StopPoint:Node:2271257409,Thiais Lycée,582,Choisy-le-Roi RER,RATP,,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7576697,2.4043308
StopPoint:Node:392653539,Rue Yves Léger,582,Choisy-le-Roi RER,RATP,30223,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7603855,2.4076342
StopPoint:Node:437016462,Mairie de Choisy-le-Roi,582,Choisy-le-Roi RER,RATP,30217,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7630822,2.4065791
StopPoint:Node:387479834,Rouget de Lisle,582,Choisy-le-Roi RER,RATP,22741,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.764996599999996,2.4053584999999997
StopPoint:Node:392683360,Hugo-Mirabeau,582,Choisy-le-Roi RER,RATP,23543,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7678389,2.4186796
StopPoint:Node:1936001337,Théophile Ducloux,582,Choisy-le-Roi RER,RATP,28584,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7618376,2.4197375
StopPoint:Node:4330471930,Parc Paysager des Gondoles,582,Choisy-le-Roi RER,RATP,30208,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.762900699999996,2.4247699
StopPoint:Node:392654785,Stade Jean Bouin,582,Choisy-le-Roi RER,RATP,30210,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.766713599999996,2.4241466
StopPoint:Node:392654786,Collège Jules Valles,582,Choisy-le-Roi RER,RATP,30207,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7720371,2.4211253999999998
StopPoint:Node:413428632,Auguste Franchot,582,Choisy-le-Roi RER,RATP,30212,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7670325,2.4042914
StopPoint:Node:413428636,Émile Zola,582,Choisy-le-Roi RER,RATP,30221,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7678587,2.4061485
StopPoint:Node:422762754,Cimetière,582,Choisy-le-Roi RER,RATP,30201,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.772685599999996,2.4022815
StopPoint:Node:422762756,Conservatoire,582,Choisy-le-Roi RER,RATP,30214,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.771045699999995,2.4039615999999997
StopPoint:Node:5443966650,8 Mai 1945,582,Choisy-le-Roi RER,RATP,415252,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.7687848,2.4087611
StopPoint:Node:5443966646,Clémenceau,582,Choisy-le-Roi RER,RATP,30206,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.767448699999996,2.4103716
StopPoint:Node:5443966648,Choisy-le-Roi RER,582,Choisy-le-Roi RER,RATP,,100100582:CHOISYB,Line:Relation:7136184,Route:Relation:150122,48.763982299999995,2.4101759
StopPoint:Node:656663598,Place du Général Leclerc,120,Hôpital Saint-Camille,RATP,,100100120:120,Line:Relation:1321223,Route:Relation:156276,48.835363199999996,2.4742734
StopPoint:Node:656663626,Rue de Beauté,120,Hôpital Saint-Camille,RATP,,100100120:120,Line:Relation:1321223,Route:Relation:156276,48.836334099999995,2.4794769
StopPoint:Node:656663640,Sous-Préfecture – Jules Ferry,120,Hôpital Saint-Camille,RATP,,100100120:120,Line:Relation:1321223,Route:Relation:156276,48.836697799999996,2.4827996999999997
