stop_reference,route_reference,route_wheelchair,stop_name,stop_lat,stop_lon,stop_wheelchair,dest_name,route_short_name,agency_name
495671,C00006,2,Villa Nova,48.73545082809955,2.4652436493921703,1,Aéroport Orly 1-2-3,480,Seine Grand Orly
495672,C00006,2,La Végétale (Câble C1),48.74125964187116,2.479136801633435,1,Aéroport Orly 1-2-3,480,Seine Grand Orly
13178,C00006,2,Gare de Villeneuve-Saint-Georges - Place Sémard,48.728937125761675,2.4470918686908827,1,La Végétale (Câble C1),480,Seine Grand Orly
17166,C00006,2,École des Sapeurs-Pompiers,48.741014353150064,2.4744747954042348,1,La Végétale (Câble C1),480,Seine Grand Orly
17205,C00006,2,Beauregard,48.72778103366705,2.4499455803944032,1,La Végétale (Câble C1),480,Seine Grand Orly
17220,C00006,2,Villa Nova,48.73523466839414,2.465177875030818,1,La Végétale (Câble C1),480,Seine Grand Orly
17229,C00006,2,Garibaldi,48.7278482454869,2.452827137645366,1,La Végétale (Câble C1),480,Seine Grand Orly
17245,C00006,2,Justice,48.73138465905704,2.459098870904206,1,La Végétale (Câble C1),480,Seine Grand Orly
17261,C00006,2,Rû de Gironde,48.73700699877036,2.469307102669628,1,La Végétale (Câble C1),480,Seine Grand Orly
21661,C00006,2,Raoul Delattre,48.727539009626696,2.436624520412494,1,La Végétale (Câble C1),480,Seine Grand Orly
2637,C00006,2,Gare d'Ablon,48.72507497014369,2.4198206115785466,2,La Végétale (Câble C1),480,Seine Grand Orly
2638,C00006,2,Sacré Coeur,48.7247590712995,2.4159088097182586,1,La Végétale (Câble C1),480,Seine Grand Orly
2639,C00006,2,Tamaris le Parc,48.72279650569645,2.413714877345377,1,La Végétale (Câble C1),480,Seine Grand Orly
2641,C00006,2,Château d'Ablon,48.72354828065854,2.411123482128725,1,La Végétale (Câble C1),480,Seine Grand Orly
2674,C00006,2,Brossolette,48.729063242432616,2.4243037638586085,1,La Végétale (Câble C1),480,Seine Grand Orly
2676,C00006,2,Weddingen,48.72854739708052,2.431148136429814,1,La Végétale (Câble C1),480,Seine Grand Orly
2679,C00006,2,Lycée Marianne,48.729996125836706,2.4275157771033764,1,La Végétale (Câble C1),480,Seine Grand Orly
29994,C00006,2,ZA Les Guyards,48.72155765139639,2.405110180668418,1,La Végétale (Câble C1),480,Seine Grand Orly
419894,C00006,2,Maison de l'Environnement,48.713859728426904,2.3789108445852474,2,La Végétale (Câble C1),480,Seine Grand Orly
419895,C00006,2,Parc Central,48.71634443342953,2.3897962324584676,2,La Végétale (Câble C1),480,Seine Grand Orly
419902,C00006,2,DGAC,48.716459797269046,2.3930163555284145,2,La Végétale (Câble C1),480,Seine Grand Orly
419903,C00006,2,Rue du Musée,48.716838987541635,2.398625774699003,2,La Végétale (Câble C1),480,Seine Grand Orly
423000,C00006,2,Porte de l'Essonne,48.71419940822417,2.3716350145038247,1,La Végétale (Câble C1),480,Seine Grand Orly
423905,C00006,2,Aéroport Orly 4,48.728596669665095,2.3693544678035483,1,La Végétale (Câble C1),480,Seine Grand Orly
461968,C00006,2,Pont de Villeneuve-le-Roi,48.72802619786169,2.4407659398171027,1,La Végétale (Câble C1),480,Seine Grand Orly
472099,C00006,2,Aéroport Orly 1-2-3 - C1,48.728184685569786,2.361229160222188,1,La Végétale (Câble C1),480,Seine Grand Orly
495672,C00006,2,La Végétale (Câble C1),48.74125964187116,2.479136801633435,1,La Végétale (Câble C1),480,Seine Grand Orly
23348,C00007,0,Docteur Roux,48.771757516450144,2.409232457469187,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
2659,C00007,0,Gare de Choisy-le-Roi,48.764509364290085,2.4094641449945824,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
2660,C00007,0,Général Leclerc,48.762100176654464,2.4060902577351886,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
2677,C00007,0,Rouget de Lisle,48.763271048724526,2.406417058149004,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
26793,C00007,0,Pont de Vitry,48.79592997296612,2.415833475898643,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
2685,C00007,0,Cité des Vergers,48.75743973328695,2.4021983022122924,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
2686,C00007,0,E. Levassor,48.754949792757095,2.3900387783813524,2,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
2687,C00007,0,Institut Grignon,48.752608883674526,2.3966495468163345,2,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
2688,C00007,0,Pavé Grignon,48.75628698466106,2.3983210266224053,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
2705,C00007,0,Guy Môquet,48.76039702145846,2.403633683396989,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
36149,C00007,0,8 mai 1945,48.76889625850405,2.409006321994074,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
37278,C00007,0,Charles Heller,48.79565644706589,2.4095880302629817,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
40423,C00007,0,Stade Alain Mimoun,48.752917064817545,2.3989039481401617,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
413699,C00007,0,Marmontel,48.75515099273122,2.3942260820933114,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
415226,C00007,0,Rue Tortue,48.7893086003197,2.4117968937618373,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
415230,C00007,0,Rue des Fusillés,48.78778918725029,2.4174218592756698,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
415237,C00007,0,Passerelle,48.782680992058744,2.41750611001403,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
415238,C00007,0,Jules Guesde,48.77844810777654,2.414504982972286,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
415245,C00007,0,Eugène Hénaff,48.79188490343115,2.4107877599236804,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
415248,C00007,0,Centre Commercial Pont de Vitry,48.79521760709022,2.417298064063757,1,Centre Commercial - Pont de Vitry,282,Seine Grand Orly
21656,C00007,0,Pavé Grignon,48.75638598439465,2.398333488781779,1,E. Levassor,282,Seine Grand Orly
23346,C00007,0,Docteur Roux,48.77109016999902,2.4088726246363366,1,E. Levassor,282,Seine Grand Orly
2661,C00007,0,Guy Môquet,48.759767053407856,2.4035592561127443,1,E. Levassor,282,Seine Grand Orly
2682,C00007,0,Général Leclerc,48.762334215953906,2.406128408929868,1,E. Levassor,282,Seine Grand Orly
2684,C00007,0,Cité des Vergers,48.757501667938406,2.4019935424303616,1,E. Levassor,282,Seine Grand Orly
2686,C00007,0,E. Levassor,48.754949792757095,2.3900387783813524,2,E. Levassor,282,Seine Grand Orly
30152,C00007,0,Gare de Choisy-le-Roi,48.76397323819522,2.4101776726757036,1,E. Levassor,282,Seine Grand Orly
37275,C00007,0,Pont de Vitry,48.79628078395924,2.415843160964676,1,E. Levassor,282,Seine Grand Orly
37277,C00007,0,Charles Heller,48.79580286687711,2.410097690568401,1,E. Levassor,282,Seine Grand Orly
413701,C00007,0,Marmontel,48.75532810655828,2.3936799143872576,1,E. Levassor,282,Seine Grand Orly
415223,C00007,0,Rue Tortue,48.788966847342365,2.411800746612428,1,E. Levassor,282,Seine Grand Orly
415227,C00007,0,Rue des Fusillés,48.787707913822366,2.417354710606656,1,E. Levassor,282,Seine Grand Orly
415234,C00007,0,Passerelle,48.78185866123004,2.416712317013731,1,E. Levassor,282,Seine Grand Orly
415241,C00007,0,Jules Guesde,48.77809522309202,2.414073462928047,1,E. Levassor,282,Seine Grand Orly
415242,C00007,0,Eugène Hénaff,48.792189271943535,2.410498461895752,1,E. Levassor,282,Seine Grand Orly
415248,C00007,0,Centre Commercial Pont de Vitry,48.79521760709022,2.417298064063757,1,E. Levassor,282,Seine Grand Orly
415252,C00007,0,8 mai 1945,48.7687061124575,2.4087499555533394,1,E. Levassor,282,Seine Grand Orly
16251,C00009,0,Collège Hutinel,48.739224048045266,2.7476573545460297,1,Collège Hutinel,3103,Pays Briard
16294,C00009,0,Champagne,48.73909965764332,2.7441496043251865,1,Collège Hutinel,3103,Pays Briard
16305,C00009,0,Vieux Moulin 2,48.736090065933034,2.7374607892174683,1,Collège Hutinel,3103,Pays Briard
16486,C00009,0,Autheuil,48.72128831346511,2.7387450024578457,2,Collège Hutinel,3103,Pays Briard
16489,C00009,0,La Brosse,48.710911006672305,2.7524285817056766,1,Collège Hutinel,3103,Pays Briard
16491,C00009,0,Les Fontaines,48.70573762632478,2.751664893158644,2,Collège Hutinel,3103,Pays Briard
16497,C00009,0,Place,48.71594177060849,2.741082415282586,1,Collège Hutinel,3103,Pays Briard
16499,C00009,0,Croix Rouge,48.70034807274757,2.7464998165212964,1,Collège Hutinel,3103,Pays Briard
16655,C00009,0,Maurice André,48.71079529328128,2.7403060516384756,2,Collège Hutinel,3103,Pays Briard
478718,C00009,0,ZAC Pillet,48.733690306968555,2.738234275151396,2,Collège Hutinel,3103,Pays Briard
6325,C00009,0,Église,48.73969977243111,2.7388432809341428,2,Collège Hutinel,3103,Pays Briard
16196,C00009,0,Gare de Tournan,48.73864624674058,2.75968090049199,1,Croix Rouge,3103,Pays Briard
16243,C00009,0,Lycée Clément Ader,48.7429951767122,2.748876666390471,1,Croix Rouge,3103,Pays Briard
16251,C00009,0,Collège Hutinel,48.739224048045266,2.7476573545460297,1,Croix Rouge,3103,Pays Briard
16293,C00009,0,Champagne,48.73909426529044,2.745835814940864,1,Croix Rouge,3103,Pays Briard
16304,C00009,0,Vieux Moulin 1,48.73599976582048,2.73729807361521,2,Croix Rouge,3103,Pays Briard
16411,C00009,0,Val des Dames,48.738862427691075,2.755410073314421,1,Croix Rouge,3103,Pays Briard
16487,C00009,0,Autheuil,48.7214857995092,2.7385672970856336,1,Croix Rouge,3103,Pays Briard
16489,C00009,0,La Brosse,48.710911006672305,2.7524285817056766,1,Croix Rouge,3103,Pays Briard
16491,C00009,0,Les Fontaines,48.70573762632478,2.751664893158644,2,Croix Rouge,3103,Pays Briard
16493,C00009,0,Marsange 1,48.71398779581677,2.7400727176437876,2,Croix Rouge,3103,Pays Briard
16495,C00009,0,Marsange 2,48.71464027793446,2.73819378986364,2,Croix Rouge,3103,Pays Briard
16496,C00009,0,Place,48.71580718084543,2.741232596417925,1,Croix Rouge,3103,Pays Briard
16655,C00009,0,Maurice André,48.71079529328128,2.7403060516384756,2,Croix Rouge,3103,Pays Briard
477253,C00009,0,Gare de Tournan,48.73868946219101,2.7588104202611827,1,Croix Rouge,3103,Pays Briard
478721,C00009,0,ZAC Pillet,48.73367193095931,2.738057608168201,2,Croix Rouge,3103,Pays Briard
495831,C00009,0,Croix Rouge,48.70085248008502,2.74683707784272,1,Croix Rouge,3103,Pays Briard
6324,C00009,0,Église,48.73987107637846,2.739032802849963,2,Croix Rouge,3103,Pays Briard
16196,C00009,0,Gare de Tournan,48.73864624674058,2.75968090049199,1,Gare de Gretz-Armainvilliers,3103,Pays Briard
16324,C00009,0,ZI Ampère,48.73134508231663,2.7351868721312127,2,Gare de Gretz-Armainvilliers,3103,Pays Briard
41492,C00009,0,Gare de Gretz-Armainvilliers,48.74540763317865,2.729226799413152,1,Gare de Gretz-Armainvilliers,3103,Pays Briard
478716,C00009,0,Saint-Éloi,48.731069811452706,2.7287572753800804,1,Gare de Gretz-Armainvilliers,3103,Pays Briard
16294,C00009,0,Champagne,48.73909965764332,2.7441496043251865,1,Gare de Tournan (Coté Gretz),3103,Pays Briard
16305,C00009,0,Vieux Moulin 2,48.736090065933034,2.7374607892174683,1,Gare de Tournan (Coté Gretz),3103,Pays Briard
16412,C00009,0,Val des Dames,48.73879999804606,2.7556687310507755,2,Gare de Tournan (Coté Gretz),3103,Pays Briard
16486,C00009,0,Autheuil,48.72128831346511,2.7387450024578457,2,Gare de Tournan (Coté Gretz),3103,Pays Briard
16489,C00009,0,La Brosse,48.710911006672305,2.7524285817056766,1,Gare de Tournan (Coté Gretz),3103,Pays Briard
16491,C00009,0,Les Fontaines,48.70573762632478,2.751664893158644,2,Gare de Tournan (Coté Gretz),3103,Pays Briard
16492,C00009,0,Marsange 1,48.713968740376636,2.7395835103694437,2,Gare de Tournan (Coté Gretz),3103,Pays Briard
16494,C00009,0,Marsange 2,48.71477462525014,2.7379348699749646,2,Gare de Tournan (Coté Gretz),3103,Pays Briard
16497,C00009,0,Place,48.71594177060849,2.741082415282586,1,Gare de Tournan (Coté Gretz),3103,Pays Briard
16499,C00009,0,Croix Rouge,48.70034807274757,2.7464998165212964,1,Gare de Tournan (Coté Gretz),3103,Pays Briard
16655,C00009,0,Maurice André,48.71079529328128,2.7403060516384756,2,Gare de Tournan (Coté Gretz),3103,Pays Briard
477253,C00009,0,Gare de Tournan,48.73868946219101,2.7588104202611827,1,Gare de Tournan (Coté Gretz),3103,Pays Briard
478718,C00009,0,ZAC Pillet,48.733690306968555,2.738234275151396,2,Gare de Tournan (Coté Gretz),3103,Pays Briard
6325,C00009,0,Église,48.73969977243111,2.7388432809341428,2,Gare de Tournan (Coté Gretz),3103,Pays Briard
16243,C00009,0,Lycée Clément Ader,48.7429951767122,2.748876666390471,1,Lycée Clément Ader,3103,Pays Briard
16251,C00009,0,Collège Hutinel,48.739224048045266,2.7476573545460297,1,Lycée Clément Ader,3103,Pays Briard
16294,C00009,0,Champagne,48.73909965764332,2.7441496043251865,1,Lycée Clément Ader,3103,Pays Briard
16305,C00009,0,Vieux Moulin 2,48.736090065933034,2.7374607892174683,1,Lycée Clément Ader,3103,Pays Briard
16412,C00009,0,Val des Dames,48.73879999804606,2.7556687310507755,2,Lycée Clément Ader,3103,Pays Briard
16486,C00009,0,Autheuil,48.72128831346511,2.7387450024578457,2,Lycée Clément Ader,3103,Pays Briard
16489,C00009,0,La Brosse,48.710911006672305,2.7524285817056766,1,Lycée Clément Ader,3103,Pays Briard
16491,C00009,0,Les Fontaines,48.70573762632478,2.751664893158644,2,Lycée Clément Ader,3103,Pays Briard
16497,C00009,0,Place,48.71594177060849,2.741082415282586,1,Lycée Clément Ader,3103,Pays Briard
16499,C00009,0,Croix Rouge,48.70034807274757,2.7464998165212964,1,Lycée Clément Ader,3103,Pays Briard
16655,C00009,0,Maurice André,48.71079529328128,2.7403060516384756,2,Lycée Clément Ader,3103,Pays Briard
477253,C00009,0,Gare de Tournan,48.73868946219101,2.7588104202611827,1,Lycée Clément Ader,3103,Pays Briard
478718,C00009,0,ZAC Pillet,48.733690306968555,2.738234275151396,2,Lycée Clément Ader,3103,Pays Briard
6325,C00009,0,Église,48.73969977243111,2.7388432809341428,2,Lycée Clément Ader,3103,Pays Briard
16196,C00009,0,Gare de Tournan,48.73864624674058,2.75968090049199,1,Marsange 2,3103,Pays Briard
16293,C00009,0,Champagne,48.73909426529044,2.745835814940864,1,Marsange 2,3103,Pays Briard
16304,C00009,0,Vieux Moulin 1,48.73599976582048,2.73729807361521,2,Marsange 2,3103,Pays Briard
16411,C00009,0,Val des Dames,48.738862427691075,2.755410073314421,1,Marsange 2,3103,Pays Briard
16487,C00009,0,Autheuil,48.7214857995092,2.7385672970856336,1,Marsange 2,3103,Pays Briard
16493,C00009,0,Marsange 1,48.71398779581677,2.7400727176437876,2,Marsange 2,3103,Pays Briard
16495,C00009,0,Marsange 2,48.71464027793446,2.73819378986364,2,Marsange 2,3103,Pays Briard
16496,C00009,0,Place,48.71580718084543,2.741232596417925,1,Marsange 2,3103,Pays Briard
478721,C00009,0,ZAC Pillet,48.73367193095931,2.738057608168201,2,Marsange 2,3103,Pays Briard
6324,C00009,0,Église,48.73987107637846,2.739032802849963,2,Marsange 2,3103,Pays Briard
16293,C00009,0,Champagne,48.73909426529044,2.745835814940864,1,Maurice André,3103,Pays Briard
16304,C00009,0,Vieux Moulin 1,48.73599976582048,2.73729807361521,2,Maurice André,3103,Pays Briard
16411,C00009,0,Val des Dames,48.738862427691075,2.755410073314421,1,Maurice André,3103,Pays Briard
16487,C00009,0,Autheuil,48.7214857995092,2.7385672970856336,1,Maurice André,3103,Pays Briard
16489,C00009,0,La Brosse,48.710911006672305,2.7524285817056766,1,Maurice André,3103,Pays Briard
16491,C00009,0,Les Fontaines,48.70573762632478,2.751664893158644,2,Maurice André,3103,Pays Briard
16496,C00009,0,Place,48.71580718084543,2.741232596417925,1,Maurice André,3103,Pays Briard
16655,C00009,0,Maurice André,48.71079529328128,2.7403060516384756,2,Maurice André,3103,Pays Briard
477253,C00009,0,Gare de Tournan,48.73868946219101,2.7588104202611827,1,Maurice André,3103,Pays Briard
478721,C00009,0,ZAC Pillet,48.73367193095931,2.738057608168201,2,Maurice André,3103,Pays Briard
6324,C00009,0,Église,48.73987107637846,2.739032802849963,2,Maurice André,3103,Pays Briard
16323,C00009,0,ZI Ampère,48.73144386713199,2.7351183899616136,2,Saint-Éloi,3103,Pays Briard
41492,C00009,0,Gare de Gretz-Armainvilliers,48.74540763317865,2.729226799413152,1,Saint-Éloi,3103,Pays Briard
477253,C00009,0,Gare de Tournan,48.73868946219101,2.7588104202611827,1,Saint-Éloi,3103,Pays Briard
478716,C00009,0,Saint-Éloi,48.731069811452706,2.7287572753800804,1,Saint-Éloi,3103,Pays Briard
16231,C00010,0,Forest Ferme,48.67204770676405,2.8186288561297874,2,Collège Charles Péguy,3104,Pays Briard
16235,C00010,0,Maurevert,48.65510594577045,2.8155921741534855,2,Collège Charles Péguy,3104,Pays Briard
16238,C00010,0,Usine Barbara,48.66553550527539,2.85106473540587,2,Collège Charles Péguy,3104,Pays Briard
16322,C00010,0,Collège Charles Péguy,48.646951018719484,2.8299689242419452,1,Collège Charles Péguy,3104,Pays Briard
474341,C00010,0,Route Ferme d'Arcy,48.66056958675457,2.873726637711441,2,Collège Charles Péguy,3104,Pays Briard
486337,C00010,0,Grille du Château,48.646594561794,2.8602133441583635,2,Collège Charles Péguy,3104,Pays Briard
495845,C00010,0,Arcy (Abribus),48.66334451082115,2.8695920707130487,2,Collège Charles Péguy,3104,Pays Briard
5998,C00010,0,Grands Saules,48.65213351808017,2.8664297481218517,2,Collège Charles Péguy,3104,Pays Briard
6122,C00010,0,Eglise,48.66619004498626,2.8424536209308813,1,Collège Charles Péguy,3104,Pays Briard
6124,C00010,0,Ancienne Gare,48.67097222422752,2.847056585638905,2,Collège Charles Péguy,3104,Pays Briard
8564,C00010,0,Église,48.65477204642476,2.8691789982874942,1,Collège Charles Péguy,3104,Pays Briard
16231,C00010,0,Forest Ferme,48.67204770676405,2.8186288561297874,2,Forest Ferme,3104,Pays Briard
16235,C00010,0,Maurevert,48.65510594577045,2.8155921741534855,2,Forest Ferme,3104,Pays Briard
16322,C00010,0,Collège Charles Péguy,48.646951018719484,2.8299689242419452,1,Forest Ferme,3104,Pays Briard
6123,C00010,0,Eglise,48.66626284611385,2.842581386356985,2,Forest Ferme,3104,Pays Briard
6124,C00010,0,Ancienne Gare,48.67097222422752,2.847056585638905,2,Forest Ferme,3104,Pays Briard
16239,C00010,0,Usine Barbara,48.66546376818372,2.851241467581616,2,Route Ferme d'Arcy,3104,Pays Briard
16322,C00010,0,Collège Charles Péguy,48.646951018719484,2.8299689242419452,1,Route Ferme d'Arcy,3104,Pays Briard
474341,C00010,0,Route Ferme d'Arcy,48.66056958675457,2.873726637711441,2,Route Ferme d'Arcy,3104,Pays Briard
495845,C00010,0,Arcy (Abribus),48.66334451082115,2.8695920707130487,2,Route Ferme d'Arcy,3104,Pays Briard
495847,C00010,0,Route Ferme d'Arcy,48.66061464668261,2.8738079957630744,2,Route Ferme d'Arcy,3104,Pays Briard
5998,C00010,0,Grands Saules,48.65213351808017,2.8664297481218517,2,Route Ferme d'Arcy,3104,Pays Briard
6031,C00010,0,Grille du Château,48.646468634124545,2.8602136805803484,2,Route Ferme d'Arcy,3104,Pays Briard
6123,C00010,0,Eglise,48.66626284611385,2.842581386356985,2,Route Ferme d'Arcy,3104,Pays Briard
8564,C00010,0,Église,48.65477204642476,2.8691789982874942,1,Route Ferme d'Arcy,3104,Pays Briard
14926,C00011,0,Mairie,48.65819465802404,2.7165490494429165,1,Champs au Maigre,3105,Pays Briard
16261,C00011,0,Collège Gérard Philipe,48.765432718343526,2.676702295983262,1,Champs au Maigre,3105,Pays Briard
16467,C00011,0,ZI Chevalier,48.76736323903796,2.685615654477222,1,Champs au Maigre,3105,Pays Briard
426350,C00011,0,Belle Croix,48.75825446197748,2.6933699654354935,1,Champs au Maigre,3105,Pays Briard
426357,C00011,0,Centre de Loisirs,48.67096949514373,2.692075526794704,1,Champs au Maigre,3105,Pays Briard
6146,C00011,0,Coubert RN 19,48.670106190385994,2.695652242546796,1,Champs au Maigre,3105,Pays Briard
6723,C00011,0,Champs au Maigre,48.657317205473234,2.7107428391726383,1,Champs au Maigre,3105,Pays Briard
14935,C00011,0,La Burelle,48.65654589188736,2.70432526629502,1,Collège Gérard Philipe,3105,Pays Briard
14940,C00011,0,Le Pont,48.6556367248133,2.7004474996978196,2,Collège Gérard Philipe,3105,Pays Briard
16261,C00011,0,Collège Gérard Philipe,48.765432718343526,2.676702295983262,1,Collège Gérard Philipe,3105,Pays Briard
16262,C00011,0,Belle Croix,48.758424542816094,2.6930560899880462,1,Collège Gérard Philipe,3105,Pays Briard
16466,C00011,0,ZI Chevalier,48.767398569626586,2.6853705396187904,1,Collège Gérard Philipe,3105,Pays Briard
16528,C00011,0,Hardillières,48.6518829867189,2.6922557412576436,1,Collège Gérard Philipe,3105,Pays Briard
