agency_id,agency_name,route_id,route_short_name,route_long_name,route_type,route_color,route_text_color,line_id
407,TRANSPORTS DANIEL MEYER,055055019:DM19,DM19,DM19,3,19CCFF,000000,Line:relation:9832633
407,TRANSPORTS DANIEL MEYER,055055014:DM17A,DM17 A,DM17 A,3,FF0000,FFFFFF,Line:relation:9203505
407,TRANSPORTS DANIEL MEYER,055155001:DM151,DM151,DM151,3,1AC7FF,000000,Line:relation:7073416
407,TRANSPORTS DANIEL MEYER,055155003:DM153,DM153,DM153,3,66FFFF,000000,Line:relation:7423843
407,TRANSPORTS DANIEL MEYER,055055016:DM16,DM16,DM16,3,33FF00,000000,Line:relation:9182058
407,TRANSPORTS DANIEL MEYER,055055021:DM21S,DM21 S,DM21 S,3,99FF00,000000,
407,TRANSPORTS DANIEL MEYER,055055022:DM22,DM22,DM22,3,FF0000,ffffff,Line:relation:5998406
407,TRANSPORTS DANIEL MEYER,055055026:DM26,DM26,DM26,3,FF66FF,000000,Line:relation:8220074
407,TRANSPORTS DANIEL MEYER,055055021:DM21B,DM21 B,DM21 B,3,9980FF,000000,Line:relation:8268978
407,TRANSPORTS DANIEL MEYER,055055020:DM20,DM20,DM20,3,0066FF,ffffff,Line:relation:9832751
407,TRANSPORTS DANIEL MEYER,055055020:DM20S,DM20 S,DM20 S,3,544EA6,FFFFFF,
407,TRANSPORTS DANIEL MEYER,055055021:DM21A,DM21 A,DM21 A,3,FFD900,000000,Line:relation:8268979
407,TRANSPORTS DANIEL MEYER,055055008:DM08,DM08,DM08,3,FF8C00,000000,Line:relation:6001282
407,TRANSPORTS DANIEL MEYER,055055009:DM09,DM09,DM09,3,CC19FF,ffffff,Line:relation:8446805
407,TRANSPORTS DANIEL MEYER,055055010:DM10A,DM10 A,DM10 A,3,66FFFF,000000,Line:relation:7813672
407,TRANSPORTS DANIEL MEYER,055055006:DM06B,DM06 B,DM06 B,3,00CC00,FFFFFF,Line:relation:9183898
407,TRANSPORTS DANIEL MEYER,055055004:DM04,DM04,DM04,3,66FFFF,000000,Line:relation:5989121
407,TRANSPORTS DANIEL MEYER,055055005:DM05,DM05,DM05,3,0066FF,ffffff,Line:relation:6010903
407,TRANSPORTS DANIEL MEYER,055055006:DM06A,DM06 A,DM06 A,3,FFD900,000000,Line:relation:9183833
407,TRANSPORTS DANIEL MEYER,055055023:DM11G,DM11G,DM11G,3,544EA6,ffffff,Line:relation:8412527
407,TRANSPORTS DANIEL MEYER,055055012:DM12,DM12,DM12,3,0066FF,ffffff,Line:relation:4635341
407,TRANSPORTS DANIEL MEYER,055055013:DM13,DM13,DM13,3,9980FF,000000,Line:relation:7471869
407,TRANSPORTS DANIEL MEYER,055055024:DM11E,DM11E,DM11E,3,99FF00,000000,Line:relation:7840989
407,TRANSPORTS DANIEL MEYER,055055010:DM10S,DM10 S,DM10 S,3,00CC00,FFFFFF,Line:relation:7838629
407,TRANSPORTS DANIEL MEYER,055055011:DM11A,DM11 A,DM11 A,3,FF8C00,000000,Line:relation:8412526
407,TRANSPORTS DANIEL MEYER,055055025:DM11C,DM11 C,DM11 C,3,FFD900,000000,Line:relation:6860541
448,Autobus du Fort,233233701:701,701,701,3,005AA1,ffffff,Line:relation:2196022
448,Autobus du Fort,233233702:702,702,702,3,1AC7FF,000000,Line:relation:9190123
448,Autobus du Fort,233233703:703,703,703,3,005AA1,ffffff,Line:relation:9189775
820,Seine Sénart Bus,021021201:A,A,A,3,E95E25,ffffff,Line:relation:7921002
820,Seine Sénart Bus,021021400:501,501,501,3,EB690B,ffffff,Line:relation:9167850
820,Seine Sénart Bus,021021200:4,4,4,3,498585,ffffff,Line:relation:9129134
820,Seine Sénart Bus,021021202:B,B,B,3,FDCC0D,000000,Line:relation:7921001
820,Seine Sénart Bus,021021205:D,D,D,3,1FA12E,ffffff,Line:relation:7921003
820,Seine Sénart Bus,021021204:C,C,C,3,BAA3CB,000000,Line:relation:7921004
820,Seine Sénart Bus,021021203:BM,BM,BM,3,AFC936,000000,Line:relation:8218466
820,Seine Sénart Bus,021021151:19,19,19,3,E75094,000000,Line:relation:9122182
820,Seine Sénart Bus,021021111:13,13,13,3,CCB299,000000,Line:relation:7734523
820,Seine Sénart Bus,021021110:12,12,12,3,7A6FAC,000000,Line:relation:7734525
820,Seine Sénart Bus,021021112:11L,11L,11L,3,0C773D,ffffff,Line:relation:9128676
820,Seine Sénart Bus,021021140:14,14,14,3,1DA6DF,000000,Line:relation:9128840
820,Seine Sénart Bus,021021150:18,18,18,3,83D1F2,000000,Line:relation:9122066
820,Seine Sénart Bus,021021170:17,17,17,3,BF1F25,ffffff,Line:relation:9129095
820,Seine Sénart Bus,021021160:16,16,16,3,F29520,000000,Line:relation:9129005
820,Seine Sénart Bus,021021206:E,E,E,3,00B2FF,000000,Line:relation:7921000
820,Seine Sénart Bus,021021153:RD15,RD15,RD15,3,7B2E1C,ffffff,Line:relation:9124520
820,Seine Sénart Bus,021021019:NavetteM,Navette M,Navette Montgeron,3,000000,FFFFFF,
820,Seine Sénart Bus,021021152:LP2,LP2,LP2,3,F092BA,000000,Line:relation:9136249
820,Seine Sénart Bus,021021161:RD16,RD16,RD16,3,7A2512,ffffff,
820,Seine Sénart Bus,021021182:SoireVi,Soirée Vi,Bus Soirée Vigneux,3,000000,FFFFFF,
820,Seine Sénart Bus,021021183:SoireMo,Soirée Mo,Bus Soirée Montgeron,3,000000,FFFFFF,
820,Seine Sénart Bus,021021181:SoireDr,Soirée Dr,Bus Soirée Draveil,3,000000,FFFFFF,
820,Seine Sénart Bus,021021210:LP1,LP1,LP1,3,9C9EA1,000000,Line:relation:9129177
820,Seine Sénart Bus,021021209:H,H,H,3,F7C9DD,000000,Line:relation:7921005
820,Seine Sénart Bus,021021208:G,G,G,3,00A1A3,ffffff,Line:relation:7921006
820,Seine Sénart Bus,021021207:F,F,F,3,D9E7B1,000000,Line:relation:7920995
820,Seine Sénart Bus,021021100:Inter-Val,Inter-Val,Inter-Vals,3,14488E,ffffff,Line:relation:8218451
820,Seine Sénart Bus,021021503:LM3,LM3,LM3,3,E30059,ffffff,
820,Seine Sénart Bus,021021502:LM2,LM2,LM2,3,E30059,ffffff,Line:relation:9167849
820,Seine Sénart Bus,021021501:LM1,LM1,LM1,3,E30059,ffffff,Line:relation:9167851
1014,PER,036036015:36-15,36-15,36-15,3,B1BADB,000000,Line:relation:8447240
678,SQYBUS,230410431:431,431,431,3,B1BADB,000000,Line:relation:9192821
678,SQYBUS,230410439:439,439,439,3,7BAA20,ffffff,Line:relation:8272658
678,SQYBUS,230410424:424,424,424,3,7BAA20,ffffff,Line:relation:8727965
678,SQYBUS,230410430:430,430,430,3,B1BADB,000000,Line:relation:7921033
678,SQYBUS,230410440:440,440,440,3,7BAA20,ffffff,Line:relation:8729290
678,SQYBUS,230410448:448,448,448,3,67C6D7,000000,
678,SQYBUS,230410449:449,449,449,3,E9386A,ffffff,
678,SQYBUS,230410441:441,441,441,3,B1BADB,000000,Line:relation:7921031
678,SQYBUS,230410444:444,444,444,3,B1BADB,000000,
678,SQYBUS,230410423:423,423,423,3,7BAA20,ffffff,Line:relation:7743345
678,SQYBUS,230410414:414,414,414,3,E75112,ffffff,Line:relation:6886129
678,SQYBUS,230410415:415,415,415,3,E75112,ffffff,Line:relation:2564126
678,SQYBUS,230410401:401,401,401,3,7BAA20,ffffff,Line:relation:7890329
678,SQYBUS,230410402:402,402,402,3,B1BADB,000000,Line:relation:7887299
678,SQYBUS,230410417:417,417,417,3,E75112,ffffff,Line:relation:8256621
678,SQYBUS,230410420:420,420,420,3,7BAA20,ffffff,Line:relation:8729263
678,SQYBUS,230410422:422,422,422,3,7BAA20,ffffff,Line:relation:6886101
678,SQYBUS,230410418:418,418,418,3,E75112,ffffff,Line:relation:8370158
678,SQYBUS,230410419:419,419,419,3,7BAA20,ffffff,Line:relation:8383356
678,SQYBUS,230410463:463,463,463,3,7BAA20,ffffff,Line:relation:9192799
678,SQYBUS,230410464:464,464,464,3,7BAA20,ffffff,Line:relation:8369253
678,SQYBUS,230410460:460,460,460,3,B1BADB,000000,Line:relation:9192789
678,SQYBUS,230410461:461,461,461,3,7BAA20,ffffff,Line:relation:9192706
678,SQYBUS,230410465:465,465,465,3,E75112,ffffff,Line:relation:8036799
678,SQYBUS,230410468:468,468,468,3,7BAA20,ffffff,Line:relation:7921433
678,SQYBUS,230410475:475,475,475,3,1AC7FF,000000,Line:relation:6290750
678,SQYBUS,230410466:466,466,466,3,B1BADB,000000,Line:relation:9193824
678,SQYBUS,230410467:467,467,467,3,7BAA20,ffffff,Line:relation:8383446
678,SQYBUS,230410459:459,459,459,3,B1BADB,000000,Line:relation:8729300
678,SQYBUS,230410452:452,452,452,3,67C6D7,000000,
678,SQYBUS,230410453:453,453,453,3,E9386A,ffffff,
678,SQYBUS,230410450:450,450,450,3,FFB500,000000,
678,SQYBUS,230410451:451,451,451,3,FF6305,ffffff,
678,SQYBUS,230410454:454,454,454,3,77013F,ffffff,
678,SQYBUS,230410457:457,457,457,3,0A4A33,ffffff,
678,SQYBUS,230410458:458,458,458,3,9ED2E5,000000,
678,SQYBUS,230410455:455,455,455,3,652884,ffffff,
678,SQYBUS,230410456:456,456,456,3,6F3265,ffffff,
119,STIVO,059440039:39,39,39,3,CAD401,000000,Line:relation:7441248
119,STIVO,059440038:38,38,38,3,FED300,000000,Line:relation:7442593
119,STIVO,059440040:40,40,40,3,005FAB,ffffff,Line:relation:7435863
119,STIVO,059440043:43,43,43,3,978F00,ffffff,Line:relation:7433093
119,STIVO,059440042:42,42,42,3,F07E12,000000,Line:relation:7435571
119,STIVO,059440036:36,36,36,3,AD1380,ffffff,Line:relation:7460875
119,STIVO,059440030:30,30,30,3,ED7FB1,000000,Line:relation:7447451
119,STIVO,059440029:29,29,29,3,003E90,ffffff,Line:relation:9644838
119,STIVO,059440033:33,33,33,3,02CAC0,000000,Line:relation:8076962
119,STIVO,059440035:35,35,35,3,99CC00,000000,Line:relation:7451164
119,STIVO,059440034:34,34,34,3,FED300,000000,Line:relation:7457086
119,STIVO,059440057:57,57,57,3,00795D,ffffff,Line:relation:7364631
119,STIVO,059440056:56,56,56,3,B35E00,ffffff,Line:relation:7372176
119,STIVO,059440058:58,58,58,3,0098D8,000000,Line:relation:7370851
119,STIVO,059440060:60,60,60,3,A50344,ffffff,Line:relation:7353488
119,STIVO,059440059:59,59,59,3,E6057F,ffffff,Line:relation:7359261
119,STIVO,059440055:55,55,55,3,674874,ffffff,Line:relation:8077088
119,STIVO,059440045:45,45,45,3,C6BBDD,000000,Line:relation:7346820
119,STIVO,059440044:44,44,44,3,F6AF8E,000000,Line:relation:7430094
119,STIVO,059440047:47,47,47,3,C09400,ffffff,Line:relation:7419766
119,STIVO,059440049:49,49,49,3,06A68A,ffffff,Line:relation:7373447
119,STIVO,059440048:48,48,48,3,F7A824,000000,Line:relation:7426172
285,Phébus,078078052:52,52,52,3,C1D8A1,ffffff,Line:relation:6839321
285,Phébus,078078053:53,53,53,3,A6A9CE,ffffff,Line:relation:6839342
285,Phébus,078078054:54,54,54,3,F4B797,ffffff,Line:relation:6839230
112,SITUS,040240002:2,2,2,3,DB2F36,ffffff,Line:relation:5931083
112,SITUS,040240003:3,3,3,3,0097D5,000000,Line:relation:5931514
112,SITUS,040240004:4,4,4,3,FFDF00,000000,Line:relation:5931478
112,SITUS,040240001:1,1,1,3,6E1F64,ffffff,Line:relation:5931043
112,SITUS,040240102:102,102,102,3,646B24,ffffff,Line:relation:9857123
112,SITUS,040240103:103,103,103,3,A0CFA8,000000,Line:relation:9857233
112,SITUS,040240004:41,41,41,3,B19C0F,ffffff,
112,SITUS,040240004:45,45,45,3,B38613,ffffff,
112,SITUS,040240005:5,5,5,3,F29503,000000,Line:relation:5930785
112,SITUS,040240006:6,6,6,3,0064A4,ffffff,Line:relation:3638709
112,SITUS,040240004:42,42,42,3,C9D201,000000,
112,SITUS,040240004:43,43,43,3,A4B20E,000000,
112,SITUS,040240004:44,44,44,3,F9B937,000000,
326,VyBus,045045020:G2,G2,G2,3,A6D9F0,000000,
326,VyBus,045045020:G1,G1,G1,3,A6D9F0,000000,
326,VyBus,045045019:F4,F4,F4,3,FBBF28,000000,Line:relation:5847185
326,VyBus,045045005:H,H,H,3,B65190,ffffff,Line:relation:6860109
120,STRAV,045045004:J2,J2,J2,3,FABD00,000000,Line:relation:8165263
120,STRAV,045045004:J1,J1,J1,3,FFDC00,000000,Line:relation:8165262
326,VyBus,045045025:I,I,I,3,C09051,000000,Line:relation:5847217
326,VyBus,045045007:F,F,F,3,DF3182,ffffff,Line:relation:5752558
326,VyBus,045045012:C,C,C,3,95BC1B,000000,Line:relation:8710156
120,STRAV,045045011:B,B,B,3,00B7E3,000000,Line:relation:5739372
326,VyBus,045045010:A,A,A,3,3B96C9,000000,Line:relation:5754922
326,VyBus,045045009:D,D,D,3,E2BA00,000000,Line:relation:7011260
326,VyBus,045045006:E2,E2,E2,3,FBC322,000000,Line:relation:6949602
326,VyBus,045045006:E1,E1,E1,3,DA620C,ffffff,Line:relation:8218465
326,VyBus,045045006:E,E,E,3,DD0026,ffffff,Line:relation:6860181
120,STRAV,045045003:K,K,K,3,E2001C,ffffff,Line:relation:5973841
326,VyBus,045045022:R3,R3,R3,3,AAD3AC,000000,
326,VyBus,045045022:R2,R2,R2,3,8CBE7D,000000,
326,VyBus,045045022:R1B,R1B,R1B,3,74B655,000000,
326,VyBus,045045023:S,S,S,3,A5A4CD,000000,Line:relation:5974113
326,VyBus,045045034:X,X,X,3,FFE400,000000,Line:relation:5728903
808,Seine-Senart Bus,045045008:V,V,V,3,89388A,ffffff,Line:relation:6949604
1043,Service Urbain de Villecresnes,045145026:U,U,U,3,004A98,ffffff,Line:relation:7011261
326,VyBus,045045022:R1A,R1A,R1A,3,74B655,000000,
120,STRAV,045045030:O1,O1,O1,3,EC7FA9,000000,Line:relation:9172915
120,STRAV,045045013:N,N,N,3,74B655,000000,Line:relation:5973902
326,VyBus,045045024:M,M,M,3,FFDC00,000000,Line:relation:5974188
120,STRAV,045045030:O2,O2,O2,3,BD3F7C,ffffff,Line:relation:9173025
326,VyBus,045045022:R1,R1,R1,3,74B655,000000,
326,VyBus,045302001:QBUS,QBUS,QBUS,3,B3D1E8,000000,Line:relation:9181579
808,Seine-Senart Bus,045045008:P,P,P,3,95BC1B,000000,Line:relation:7917900
419,Aérial,062062064:4,4,4,3,00FF00,000000,Line:relation:7618295
419,Aérial,062062066:3,3,3,3,ED7F10,ffffff,Line:relation:7618347
471,TICE,062062040:40,40,40,3,F08262,ffffff,
419,Aérial,062062012:4,4.,4.,3,00FF00,000000,Line:relation:8411436
387,Comète,062258009:209,209,209,3,3A8923,ffffff,
419,Aérial,062062112:111,111,111,3,AA3296,ffffff,Line:relation:8753568
419,Aérial,062062061:1,1,1,3,FF0000,ffffff,Line:relation:7618269
419,Aérial,062062062:2,2,2,3,1E7FCB,ffffff,Line:relation:8399988
419,Aérial,062062112:112,112,112,3,E73E01,ffffff,Line:relation:7194158
419,Aérial,062062012:5,5,5,3,77B5FE,000000,Line:relation:7618346
105,Seine et Marne Express,062177046:46,46,46,3,1AC7FF,000000,
419,Aérial,062062067:8,8,8,3,0000FF,ffffff,Line:relation:7618243
419,Aérial,062062012:6,6,6,3,791CF8,ffffff,Line:relation:7618345
471,TICE,062062045:45,45,45,3,FD3F92,000000,
471,TICE,062062042:42,42,42,3,811453,ffffff,
471,TICE,062062041:41,41,41,3,25FDE9,000000,
471,TICE,062062044:44,44,44,3,568203,ffffff,Line:relation:7921012
471,TICE,062062043:43,43,43,3,9FE855,000000,
118,STILL,064608014:14B,14B,14B,3,EE77A5,000000,
118,STILL,064608017:17A,17A,17A,3,006B2D,ffffff,Line:relation:7999547
118,STILL,064608013:13C,13C,13C,3,A1DAF7,000000,
118,STILL,064608014:14A,14A,14A,3,E72D81,ffffff,
118,STILL,064608017:17B,17B,17B,3,3B9860,ffffff,Line:relation:7999546
118,STILL,064608018:18C,18C,18C,3,CDA796,000000,
118,STILL,064608021:2,2,2,3,72BB81,000000,
118,STILL,064608018:18A,18A,18A,3,813318,ffffff,Line:relation:7999696
118,STILL,064608018:18B,18B,18B,3,E2BB8B,000000,Line:relation:7999697
118,STILL,064608011:11A,11A,11A,3,831F82,ffffff,
118,STILL,064608011:11B,11B,11B,3,A862A5,000000,
118,STILL,064608020:1,1,1,3,F6AB59,000000,Line:relation:7920996
118,STILL,064608010:10,10,10,3,77AD1C,ffffff,
118,STILL,064608011:11C,11C,11C,3,CF95C2,000000,
118,STILL,064608013:13A,13A,13A,3,009FE3,000000,
118,STILL,064608013:13B,13B,13B,3,59C6F2,000000,
118,STILL,064608011:11D,11D,11D,3,E4C2DD,000000,
118,STILL,064608012:12,12,12,3,FFEB00,000000,
118,STILL,064608008:8A,8A,8A,3,67ABDF,000000,Line:relation:7999362
118,STILL,064608008:8B,8B,8B,3,B4DBF6,000000,Line:relation:7999375
118,STILL,064608007:7C,7C,7C,3,F39A80,000000,Line:relation:7999343
118,STILL,064608007:7D,7D,7D,3,F9C5B3,000000,Line:relation:7999359
118,STILL,064608009:9A,9A,9A,3,A69514,ffffff,Line:relation:7920972
118,STILL,064608009:9D,9D,9D,3,7A6E00,ffffff,Line:relation:7999440
105,Seine et Marne Express,064177034:EXPRESS34,EXPRESS34,EXPRESS 34,3,1AC7FF,000000,Line:relation:6957305
118,STILL,064608009:9B,9B,9B,3,DAC062,000000,Line:relation:7920967
118,STILL,064608009:9C,9C,9C,3,EDDB8E,000000,Line:relation:7920968
387,Comète,064608015:207,207,207,3,FF6600,ffffff,Line:relation:7797146
387,Comète,064258203:211,211,211,3,B33A00,ffffff,Line:relation:7797135
387,Comète,064258201:201,201,201,3,00A58A,ffffff,Line:relation:7797177
387,Comète,064258202:202,202,202,3,F04C50,ffffff,Line:relation:7797125
118,STILL,064608003:3,3,3,3,CC99FF,000000,Line:relation:9241167
118,STILL,064608007:7A,7A,7A,3,E62E2B,ffffff,Line:relation:7999311
118,STILL,064608007:7B,7B,7B,3,EE765D,000000,Line:relation:7999314
118,STILL,064608023:4,4,4,3,EE8260,000000,Line:relation:9242016
118,STILL,064608024:5,5,5,3,004C93,ffffff,Line:relation:9197254
107,Sénart-Bus,065487020:27,27,27,3,F287B6,000000,Line:relation:7204064
107,Sénart-Bus,065487132:31,31,31,3,40147F,ffffff,Line:relation:6741325
107,Sénart-Bus,065487128:26,26,26,3,B6DE92,000000,Line:relation:7244705
107,Sénart-Bus,065487127:24,24,24,3,8E4900,ffffff,Line:relation:7248309
107,Sénart-Bus,065487126:25,25,25,3,B5539A,ffffff,Line:relation:7244706
107,Sénart-Bus,065487060:35,35,35,3,FF7F00,ffffff,Line:relation:7301947
107,Sénart-Bus,065487036:36,36,36,3,EBDB01,000000,Line:relation:6744094
107,Sénart-Bus,065487034:34,34,34,3,8E4900,ffffff,Line:relation:6744021
107,Sénart-Bus,065487131:32,32,32,3,EE1D23,ffffff,Line:relation:6741397
107,Sénart-Bus,065487139:33,33,33,3,0A560B,ffffff,Line:relation:6741557
107,Sénart-Bus,065487129:23,23,23,3,0A560B,ffffff,Line:relation:6744271
107,Sénart-Bus,065487004:04,04,04,3,FF7F00,ffffff,Line:relation:6744194
107,Sénart-Bus,065487002:05,05,05,3,BC8431,ffffff,
107,Sénart-Bus,065487003:03,03,03,3,00AFAD,000000,Line:relation:8464879
107,Sénart-Bus,065487001:01,01,01,3,005C63,ffffff,
107,Sénart-Bus,065487002:02,02,02,3,FCBB73,000000,Line:relation:7263065
107,Sénart-Bus,065487122:21,21,21,3,40147F,ffffff,Line:relation:6744247
107,Sénart-Bus,065487123:22,22,22,3,EE1D23,ffffff,Line:relation:6751698
107,Sénart-Bus,065487013:13,13,13,3,0A560B,ffffff,Line:relation:7199517
107,Sénart-Bus,065487011:11,11,11,3,40147F,ffffff,Line:relation:6751813
107,Sénart-Bus,065487012:12,12,12,3,EE1D23,ffffff,Line:relation:6744258
107,Sénart-Bus,065487060:62A,62A,62A,3,00AFAD,000000,
107,Sénart-Bus,065487060:62B,62B,62B,3,005C63,ffffff,
107,Sénart-Bus,065487020:61B,61B,61B,3,FCBB73,000000,Line:relation:9718465
108,Sénart-Express,065065055:55,55,55,3,1AC7FF,000000,Line:relation:9702170
107,Sénart-Bus,065487110:61A,61A,61A,3,F3BD04,000000,
107,Sénart-Bus,065487132:CPSF,CPSF,CPSF,3,B5539A,ffffff,Line:relation:8465746
107,Sénart-Bus,065487100:Tzen1,Tzen1,Tzen1,3,C5CE00,000000,Line:relation:1650713
107,Sénart-Bus,065487109:64,64,64,3,B5539A,ffffff,Line:relation:6751736
107,Sénart-Bus,065487020:62C,62C,62C,3,93D5F6,000000,Line:relation:9718464
107,Sénart-Bus,065487060:63,63,63,3,EC619F,000000,
108,Sénart-Express,065065096:54,54,54,3,1AC7FF,000000,
107,Sénart-Bus,065487042:42P,42P,42P,3,FF7171,000000,Line:relation:9185459
107,Sénart-Bus,065487043:43,43,43,3,0A560B,ffffff,Line:relation:7323911
107,Sénart-Bus,065487042:42,42,42,3,EE1D23,ffffff,Line:relation:7323910
107,Sénart-Bus,065487037:37,37,37,3,93D5F6,000000,Line:relation:6744031
107,Sénart-Bus,065487041:41,41,41,3,8E4900,ffffff,Line:relation:6744103
107,Sénart-Bus,065487020:52,52,52,3,EBDB01,000000,Line:relation:8465242
107,Sénart-Bus,065487110:53,53,53,3,FF7F00,ffffff,Line:relation:6751789
108,Sénart-Express,065487051:51,51,51,3,9B9BCD,000000,Line:relation:8465321
107,Sénart-Bus,065487043:43P,43P,43P,3,B6DE92,000000,Line:relation:9185095
108,Sénart-Express,065065050:50,50,50,3,1AC7FF,000000,Line:relation:9173650
642,Réseau du Canton de Perthes,063063113:113,113,113,3,BD1220,ffffff,
642,Réseau du Canton de Perthes,063063113:114,114,114,3,FAE91A,000000,
642,Réseau du Canton de Perthes,063063113:115,115,115,3,008A2F,000000,
642,Réseau du Canton de Perthes,063063111:112,112,112,3,7E1518,ffffff,
274,Arlequin,063063006:06,06,06,3,E8E33E,000000,
642,Réseau du Canton de Perthes,063063009:09,09,09,3,7F1518,ffffff,Line:relation:9968652
642,Réseau du Canton de Perthes,063063111:111,111,111,3,BD1220,ffffff,
642,Réseau du Canton de Perthes,063063014:14,14,14,3,FFFF00,000000,
642,Réseau du Canton de Perthes,063063001:I,I,I,3,799C13,ffffff,
1047,TRAM,063066013:P,P,P,3,9C9D9F,000000,
642,Réseau du Canton de Perthes,063063011:S10,S10,S10,3,20A12E,000000,
642,Réseau du Canton de Perthes,063063022:23,23,23,3,008A2F,000000,
642,Réseau du Canton de Perthes,063063022:20,20,20,3,BD1220,ffffff,
642,Réseau du Canton de Perthes,063063021:21,21,21,3,004A99,ffffff,Line:relation:9968719
642,Réseau du Canton de Perthes,063063021:21CC,21CC,SHOP'BUS 21CC,3,FCC300,000000,Line:relation:8834617
983,MELIBUS,066066030:J,J,J,3,162883,ffffff,Line:relation:7921014
983,MELIBUS,066066036:G,G,G,3,99CF5A,000000,Line:relation:9228057
983,MELIBUS,066066025:Fd,Fd,Fd,3,903636,ffffff,Line:relation:9228837
983,MELIBUS,066066023:L,L,L,3,ED87B1,000000,Line:relation:7921015
983,MELIBUS,066066027:K,K,K,3,7F408E,ffffff,Line:relation:7921018
983,MELIBUS,066066030:Jd,Jd,Jd,3,162883,ffffff,Line:relation:7921013
983,MELIBUS,066066025:F,F,F,3,903636,ffffff,Line:relation:7921021
983,MELIBUS,066066022:Cd,Cd,Cd,3,D39D00,000000,
983,MELIBUS,066066022:C,C,C,3,D39D00,000000,Line:relation:7921010
983,MELIBUS,066066021:B,B,B,3,FFEC00,000000,Line:relation:8353656
983,MELIBUS,066066024:E,E,E,3,EA690A,ffffff,Line:relation:7921019
983,MELIBUS,066066023:D,D,D,3,0069B2,ffffff,Line:relation:7921023
531,CITALIEN,066487077:CITA,CITA,CITALIEN,3,1AC7FF,000000,Line:relation:7280948
983,MELIBUS,066066021:S6,S6,S6,3,F5B1CB,000000,
983,MELIBUS,066066036:S5,S5,S5,3,009A3E,ffffff,
983,MELIBUS,066066003:S4,S4,S4,3,FAE212,000000,
983,MELIBUS,066066037:T,T,T,3,009A54,000000,
983,MELIBUS,066066036:S8,S8,S8,3,006AB3,ffffff,
983,MELIBUS,066066021:S7,S7,S7,3,FFFF00,000000,
983,MELIBUS,066066007:S3,S3,S3,3,1FBBE7,000000,
983,MELIBUS,066066034:O,O,O,3,E20079,ffffff,Line:relation:9223363
983,MELIBUS,066066026:N,N,N,3,009DE0,000000,Line:relation:7921009
983,MELIBUS,066066027:M,M,M,3,B1C800,000000,Line:relation:7921020
983,MELIBUS,066066007:S2,S2,S2,3,E2087A,ffffff,
983,MELIBUS,066066007:S1,S1,S1,3,F29F14,000000,
983,MELIBUS,066066107:OSCO,O SCO,O SCO,3,FF69FF,000000,
746,Dourdanais,013013018:18,18,18,3,F5A162,000000,Line:relation:7194184
753,Rambouillet Interurbain,013013019:19,19,19,3,F5A488,000000,
747,Houdanais,013013015:15,15,15,3,B3B300,000000,
747,Houdanais,013013016:16,16,16,3,D0D0D0,000000,
753,Rambouillet Interurbain,013013023:23,23,23,3,A6A4A5,000000,
753,Rambouillet Interurbain,013013024:24,24,24,3,FEEE5D,000000,
753,Rambouillet Interurbain,013013020:20,20,20,3,CE9FC5,000000,
746,Dourdanais,013013022:22,22,22,3,008A2F,ffffff,Line:relation:7194182
753,Rambouillet Interurbain,013013004:04,04,04,3,AA7B6A,000000,Line:relation:7920958
753,Rambouillet Interurbain,013013005:05,05,05,3,96C0E8,000000,Line:relation:7920963
753,Rambouillet Interurbain,013013001:01,01,01,3,F4AACC,000000,
753,Rambouillet Interurbain,013013003:03,03,03,3,FCE800,000000,Line:relation:8130193
753,Rambouillet Interurbain,013013011:11,11,11,3,1AC7FF,000000,
753,Rambouillet Interurbain,013013012:12,12,12,3,1AC7FF,000000,Line:relation:9206600
753,Rambouillet Interurbain,013013008:08,08,08,3,9DC48A,000000,
753,Rambouillet Interurbain,013013010:10,10,10,3,1AC7FF,000000,Line:relation:9181020
753,Rambouillet Interurbain,013013025:25,25,25,3,CC9EC6,000000,
753,Rambouillet Interurbain,013013089:89,89,89,3,FEE900,000000,
507,rbus,013013100:A,A,A,3,E30613,ffffff,Line:relation:7920962
746,Dourdanais,013013006:63,63,63,3,FF7A17,000000,Line:relation:8727476
753,Rambouillet Interurbain,013013079:79,79,79,3,B8DDD1,000000,
507,rbus,013013104:D,D,D,3,A2BF1A,000000,Line:relation:9228969
507,rbus,013013102:E,E,E,3,F7A823,000000,Line:relation:9171822
507,rbus,013013101:B,B,B,3,2581C4,ffffff,Line:relation:7920961
507,rbus,013013105:C,C,C,3,F0A9C9,000000,Line:relation:9190795
753,Rambouillet Interurbain,013013030:30,30,30,3,99CEC4,000000,
753,Rambouillet Interurbain,013013039:39,39,39,3,F9B000,000000,
753,Rambouillet Interurbain,013013026:26,26,26,3,F0A9C9,000000,
753,Rambouillet Interurbain,013013029:29,29,29,3,F1A388,000000,Line:relation:8130220
746,Dourdanais,013013006:61,61,61,3,FF1F52,ffffff,
746,Dourdanais,013013006:62,62,62,3,F2FF19,000000,
753,Rambouillet Interurbain,013013049:49,49,49,3,EACE9B,000000,
753,Rambouillet Interurbain,013013059:59,59,59,3,DBA5CB,000000,
101,SAVAC,039039103:39-103,39-103,39-103 St-Rémy-lès-Chevreuse - Dampierre - Cernay-la-Ville,3,DDCA00,000000,Line:relation:9261361
101,SAVAC,039039012:39-12,39-12,39-12 Versailles - Guyancourt - Magny-les-Hameaux,3,AFB9DF,000000,Line:relation:8702005
