line_id,code,name,network,operator,colour,osm:type,mode,osm:ref:FR:STIF:ExternalCode_Line
Line:relation:9237559,4,Bus 4 : Gare d'Esbly ↔ Rue Philo,Pays Créçois,Marne et Morin,,route_master,bus,067067004:4
Line:relation:9237642,56,Bus 56 : Gare Routière de Meaux ↔ Gare de la Ferté-sous-Jouarre SNCF,Pays Fertois,Marne et Morin,,route_master,bus,067067056:56
Line:relation:9237674,10,Bus 10 : Gare Routière de Meaux (circulaire),Pays de l'Ourcq,Marne et Morin,,route_master,bus,067067010:10
Line:relation:9237869,11,Bus 11 : Gare Routière de Meaux (circulaire),Pays de l'Ourcq,Marne et Morin,,route_master,bus,067067011:11
Line:relation:9238037,14,Bus 14 : Gare Sud de Poissy ↔ Gare de Maule,Val de Seine,Transdev Île-de-France Ecquevilly,,route_master,bus,011011014:14
Line:relation:9238180,32,Bus 32 : Gare de Thun le Paradis (circulaire),Val de Seine,Transdev Île-de-France Ecquevilly,,route_master,bus,011011032:32
Line:relation:9238749,30,Bus 30 : Gare de Vernouillet-Verneuil (circulaire),Poissy Aval - 2 rives de Seine,Autocars Tourneux,,route_master,bus,052052030:30
Line:relation:9238970,31,Bus 31 : Gare de Vernouillet-Verneuil (circulaire),Poissy Aval - 2 rives de Seine,Autocars Tourneux,,route_master,bus,052052031:31
Line:relation:9239739,35,Bus 35 : Gare des Clairieres de Verneuil (circulaire via Centre Commercial),Poissy Aval - 2 rives de Seine,Autocars Tourneux,,route_master,bus,052052035:35
Line:relation:9239883,39,Bus 39 : Gare de Vernouillet-Verneuil (circulaire via Chapet),Autocars Tourneux,Autocars Tourneux,,route_master,bus,052052039:39
Line:relation:9240299,80,Bus Express 80 : Gare de Cergy Préfecture ↔ Gare Routière Mantes-la-Ville,Mobilien,Autocars Tourneux,,route_master,bus,052052080:80
Line:relation:9240941,32ZA,Bus 32ZA : Roissypole ↔ Goussainville RER D,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014321:32ZA
Line:relation:9241076,777,Bus 777 : Gare de Meaux (circulaire),Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014777:777
Line:relation:9241167,3,Bus 3 : Gare Nemours Parvis ↔ L'Etang Sec,STILL,Transdev Île-de-France Nemours,,route_master,bus,064608003:3
Line:relation:9242016,4,Bus 4 : Carrefour de L'Europe ↔ Gare Nemours Parvis,STILL,Transdev Île-de-France Nemours,#ee8260,route_master,bus,064608023:4
Line:relation:9242136,322,Bus 322 : HLM Bas ↔ Gare de Bouray,Étampois,CEA Transports,,route_master,bus,010010001:322
Line:relation:9242932,10.01,Bus 10.01 : Gare de Bouray (circulaire),Étampois,CEA Transports,,route_master,bus,010010001:1001
Line:relation:9243088,323,Bus 323 : Gare d'Etrechy ↔ Gare de Bouray,Étampois,CEA Transports,,route_master,bus,010010001:323
Line:relation:9243178,205,Bus 205 : Gare de Bouray ↔ Mairie de Vayres,Val d'Essonne,CEA Transports,#DB006B,route_master,bus,010010010:205
Line:relation:9243459,206A,Bus 206A : Gare de Bouray ↔ Église D'Huison,Val d'Essonne,CEA Transports,,route_master,bus,010010016:206A
Line:relation:9243857,206B,Bus 206B : Les Vieilles Vignes ↔ Gare de Bouray,Val d'Essonne,CEA Transports,,route_master,bus,010010016:206B
Line:relation:9244978,A,Bus A : Gare de Meaux ↔ Georges Claude (via Berry),Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067167002:A
Line:relation:9245617,B,Bus B : Georges Claude ↔ Gare de Meaux (via Charcot),Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067167001:B
Line:relation:9245656,C,Bus C : Gare de Meaux (circulaire via Crégy-lès-Meaux),Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067067005:C
Line:relation:9245690,D,Bus D : Les Platanes ↔ Les Saisons de Meaux,Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067167008:D
Line:relation:9245895,G,Bus G : Gare de Meaux ↔ Musée de la Grande Guerre,Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067167006:G
Line:relation:9247946,H,Bus H : Gare de Meaux (circulaire via Meaux Hôpital),Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067167004:H
Line:relation:9247986,I,Bus I : Gare de Meaux ↔ Colisée de Meaux,Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067167009:I
Line:relation:9248110,J,Bus J : Georges Claude ↔ Jean Renoir,Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067067002:J
Line:relation:9249389,M,Bus M : Montceaux-lès-Meaux - Église ↔ Georges Claude,Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067067020:M
Line:relation:9249479,N,Bus N : Gare de Meaux (circulaire via PAPM Sud ou Centre Pénitentiaire),Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067167010:N
Line:relation:9249562,O,Bus O : Georges Claude ↔ Mairie (Poincy),Pays de Meaux,Transdev Marne-et-Morin,,route_master,bus,067167005:O
Line:relation:9249703,95-03B,Bus 95-03B : Hôtel de Ville de Margency ↔ Gare de Cergy-Préfecture,Busval d'Oise,Lacroix,,route_master,bus,030195003:95-03B
Line:relation:9249778,15,Bus 15 : La Bataille ↔ Rue Dailly - Parc de Saint-Cloud Tram,Hourtoule,Cars Hourtoule,,route_master,bus,027027015:15
Line:relation:9249844,41,Bus 41 : Gare de Fontenay-le-Fleury ↔ René Clair,Hourtoule,Cars Hourtoule,,route_master,bus,027141001:41
Line:relation:9251856,8,Bus 8 : Place Laboulaye ↔ Stade de Porchefontaine,Phébus,Keolis Versailles,#FF8000,route_master,bus,056356009:8
Line:relation:9254370,02A,Bus 02A : Centre Social ↔ Gare Routière Mantes-la-Jolie,Com'Bus,CTVMI,,route_master,bus,057057002:02A
Line:relation:9254889,02B,Bus 02B : Freneuse ↔ Gare Routière Mantes-la-Jolie,Com'Bus,CTVMI,,route_master,bus,057057023:02B
Line:relation:9254991,N,Bus N : Gare Routière Mantes-la-Jolie ↔ Senneville Place,Com'Bus,CTVMI,,route_master,bus,057057014:N
Line:relation:9255049,R,Bus R : Rosny-sur-Seine Gare (circulaire),Com'Bus,CTVMI,,route_master,bus,057057011:R
Line:relation:9256759,3,Bus 3 : Gare d'Étampes (circulaire via Gare Saint-Martin),Ormont Transport,Ormont Transport,,route_master,bus,068913018:3
Line:relation:9257304,5,Bus 5 : Étampes - Hôpital (circulaire extérieure),Ormont Transport,Ormont Transport,,route_master,bus,068913030:5
Line:relation:9257415,6,Bus 6 : Étampes - Hôpital (circulaire intérieure),Ormont Transport,Ormont Transport,,route_master,bus,068913031:6
Line:relation:9257973,68.02,Bus 68.02 : Gare de Breuillet Village (circulaire),Ormont Transport,Keolis Ormont,,route_master,bus,068068002:6802
Line:relation:9258582,68.16,Bus 68.16 : Gare d'Etrechy (circulaire),Ormont Transport,Ormont Transport,,route_master,bus,068068016:6816
Line:relation:9258811,913-17,Bus 913.17 : Gare d'Étampes ↔ Mairie (Brières-les-Scellés),Ormont Transport,Ormont Transport,,route_master,bus,068913017:91317
Line:relation:9259499,913.50,Bus 913.50 : Gare d'Etrechy ↔ Gare d'Étampes,Ormont Transport,Ormont Transport,,route_master,bus,068913050:91350
Line:relation:9259815,261,Bus 261 : Gare de Versailles-Château-Rive-Gauche ↔ Haut Pré,SAVAC,SAVAC,,route_master,bus,039262261:261
Line:relation:9259892,39-05,Bus 39-05 : Gare Autoroutière (circulaire),SAVAC,SAVAC,,route_master,bus,039039005:39-05
Line:relation:9261361,39-103,Bus 39-103 : Cernay-la-Ville Place ↔ Gare de Saint-Rémy-lès-Chevreuse,SAVAC,SAVAC,,route_master,bus,039039103:39-103
Line:relation:9261401,39-18,Bus 39-18 : Limours - Monument ↔ Bel Air - Parc d'Activités,SAVAC,SAVAC,,route_master,bus,039039018:39-18
Line:relation:9261410,39-403,"Bus 39-403 : Gare de Saint-Rémy-lès-Chevreuse ↔ Chevreuse, Petits Ponts École",SAVAC,SAVAC,,route_master,bus,039039403:39-403
Line:relation:9261650,109,Bus 109 : Maison d'Arrêt des Femmes ↔ Porte d'Orléans,CEAT Val d'Orge,CEA Transports,,route_master,bus,010010007:109
Line:relation:9275130,95-33,Bus 95-33 : Collège Les Hautiers ↔ Rue des Fossettes,Busval d'Oise,Ceobus,,route_master,bus,025195033:95-33
Line:relation:9285368,17,Bus 17 : Lycée Lakanal ↔ Mairie de Bourg-la-Reine - Condorcet,Paladin,Bièvre Bus Mobilités,#ec732b,route_master,bus,020149007:17
Line:relation:9310093,95-31,Bus 95-31 : Collège Les Hautiers ↔ Myosotis,Busval d'Oise,CeoBus,,route_master,bus,025195031:95-31
Line:relation:9317042,95-35,Bus 95-35 : Ableiges ↔ Chars ↔ Bercagny ↔ Le-Perchay ↔ Marines,Busval d'Oise,Ceobus,#FFA619,route_master,bus,025195035:95-35
Line:relation:9340396,25,Bus 25 : Bibliothèque François Mitterrand ↔ Vitry - Marguerite Duras,RATP,RATP,#ff1400,route_master,bus,100100025:25
Line:relation:9348862,2,Bus 2 : Place Colonel Arnaud Beltrame (Villeneuve-le-Roi) ↔ Le Kiosque (Villeneuve-le-Roi),Athis Cars,Keolis Seine Val-de-Marne,#1D2250,route_master,bus,002002002:2
Line:relation:9352984,45,Bus 45 : Concorde ↔ France-Asie,RATP,RATP,#ff82b4,route_master,bus,100100045:45
Line:relation:9353394,59,Bus 59 : Gare de Clamart ↔ Place d'Italie,RATP,RATP,#dc9600,route_master,bus,100100059:59
Line:relation:9353405,71,Bus 71 : Porte de la Villette ↔ Bibliothèque François Mitterrand,RATP,RATP,#6e491e,route_master,bus,100100071:71
Line:relation:9353416,77,Bus 77 : Gare de Lyon ↔ Joinville-le-Pont RER,RATP,RATP,#0055c8,route_master,bus,100100077:77
Line:relation:9438601,40,Bus 40 : Creil ↔ Senlis ↔ Roissy,Réseau Régional de Transport,CSR FINAND CHARLOT,,route_master,bus,
Line:relation:9447998,95-09,Bus 95-09 : Villiers-Adam ↔ Domont,Busval d'Oise,Keolis CIF,,route_master,bus,046195009:95-09
Line:relation:9450752,95-45,Bus 95-45 : AVERNES Mairie ↔ MAGNY-EN-VEXIN Gare Routière,Busval d'Oise,TIM Bus,#73800D,route_master,bus,251195045:95-45
Line:relation:9464254,95-22,Bus 95-22 : Pontoise Gare ↔ Place de la Fontaine (Seraincourt),Busval d'Oise,Transdev Île-de-France Ecquevilly,#0D99BF,route_master,bus,011195022:95-22
Line:relation:9501845,5,Bus Transilien 5 : Gare de Conflans-Sainte-Honorines Gare de Mantes-La-Jolie,Transilien,Transilien,,route_master,bus,
Line:relation:9644838,29,Bus 29 : Pontoise Gare ↔ Neuville RER,STIVO,STIVO,,route_master,bus,059440029:29
Line:relation:9674065,7002,Bus 7002 : Le Saulchoir ↔ Gare Évry - Courcouronnes,Cars Soeur,Cars Soeur,,route_master,bus,070070002:7002
Line:relation:9675493,39-37 B,Bus 39-37 B : MLK - LFA ↔ Ferme,SAVAC,SAVAC,,route_master,bus,039039372:39-37B
Line:relation:9675499,103,Bus 103 : Val d'Albian Villeras ↔ Gare de Versailles Château - Rive Gauche ou Gare de Versailles-Chantiers,Phébus,Keolis Versailles,,route_master,bus,056356019:103
Line:relation:9694410,95-29,Bus 95-29 : Gare d'Ermont - Eaubonne ↔ Gare de Montigny - Beauchamp,Busval d'Oise,Lacroix,,route_master,bus,030195029:95-29
Line:relation:9702170,55,Bus 55 : Réau - Snecma Montereau ↔ Massy Gare RER TGV,Sénart Express,Transdev Île-de-France Lieusaint,#4D4D4D,route_master,bus,065065055:55
Line:relation:9715387,95-42,Bus 95-42 : Gare Routière (Magny-en-Vexin) ↔ Mairie (Vienne-en-Arthies),Busval d'Oise,TIM Bus,#80E6BF,route_master,bus,251195042:95-42
Line:relation:9718464,62C,Bus 62C : Gare de Combs la Ville / Quincy ↔ Château du Jard (Voisenon),Sénart Bus,Transdev Île-de-France Lieusaint,,route_master,bus,065487020:62C
Line:relation:9718465,61B,Bus 61B : Gare de Combs la Ville / Quincy ↔ 14 Juillet (Vaux-le-Pénil),Sénart Bus,Transdev Île-de-France Lieusaint,,route_master,bus,065487020:61B
Line:relation:9718947,16,Bus 16 : Lycée Lakanal ↔ Avenue Lombart,Paladin,Bièvre Bus Mobilités,#f6ca57,route_master,bus,020149006:16
Line:relation:9736215,30-38,Bus 30-38 : Gare de Montigny - Beauchamp ↔ Gare de Cormeilles-en-Parisis,Parisis,Lacroix,,route_master,bus,030030038:30-38
Line:relation:9748884,30-04,Bus 30-04 : Mairie de Chauvry ↔ Lycée - Collège Voie des Sports (Taverny),Valbus,Lacroix,,route_master,bus,030030004:30-04
Line:relation:9752169,15,Bus 15 : Gare de Mantes-la-Jolie ↔ Mairie (Guernes),Com’Bus,CTVMI,,route_master,bus,057057015:15
Line:relation:9786572,2,Bus 2 : Gare de La Celle-Saint-Cloud ↔ Porchefontaine - Louis XIV (Versailles),Phébus,Keolis Versailles,#3a398e,route_master,bus,056356002:2
Line:relation:9786573,5,Bus 5 : Cœur de Bourg (Le Chesnay-Rocquencourt) ↔ Bernard de Jussieu (Versailles),Phébus,Keolis Versailles,#9e006a,route_master,bus,056356005:5
Line:relation:9786575,6,Bus 6 : Gare de Viroflay Rive Gauche ↔ Gare de Versailles Chantiers ↔ Versailles Satory Mobilab,Phébus,Keolis Versailles,#1b93a6,route_master,bus,056356006:6
Line:relation:9786577,10,Bus 10 : Gare de Vaucresson ↔ Lycée Jules Ferry (Versailles),Phébus,Keolis Versailles,#e7dd21,route_master,bus,056356012:10
Line:relation:9786578,13,Bus 13 : Gare de Versailles Chantiers ↔ Picardie (Versailles),Phébus,Keolis Versailles,#a6a1c9,route_master,bus,056356016:13
Line:relation:9786579,9,Bus 9 : Moxouris (Le Chesnay-Rocquencourt) ↔ Gare de Vaucresson ↔ Gare de Garches,Phébus,Keolis Versailles,#f089af,route_master,bus,056356011:9
Line:relation:9786580,7,Bus 7 : Centre Commercial Parly 2 ↔ Gare de Viroflay Rive Gauche,Phébus,Keolis Versailles,#bd875f,route_master,bus,056356008:7
Line:relation:9786581,1,Bus 1 : Louis Pelin (Le Chesnay-Rocquencourt) ↔ Versailles Université,Phébus,Keolis Versailles,#e21416,route_master,bus,056356001:1
Line:relation:9796509,105,Bus 105 : Lycée Franco-Allemand ↔ Poste de Garches,Phébus,Keolis Versailles,,route_master,bus,056356021:105
Line:relation:9796537,102,Bus 102 : Buc - Collège Martin Luther King ↔ Les Metz - La Mare,Phébus,Keolis Versailles,,route_master,bus,056356018:102
Line:relation:9796543,107,Bus 107 : Collège Les Lauriers ↔ Victor Duret,Phébus,Keolis Versailles,,route_master,bus,056356024:107
Line:relation:9796573,104,Bus 104 : Lycée Franco-Allemand ↔ Bellevue,Phébus,Keolis Versailles,,route_master,bus,056356020:104
Line:relation:9796594,106,Bus 106 : Place Laboulaye ↔ Poste de Garches,Phébus,Keolis Versailles,,route_master,bus,056356022:106
Line:relation:9808021,35,Bus 35 : Mairie-Tarron ↔ Ursine,Phébus,Keolis Vélizy,,route_master,bus,004004009:35
Line:relation:9808060,36,Bus 36 : Mairie-Tarron ↔ Victor Hugo,Phébus,Keolis Vélizy,,route_master,bus,004004036:36
Line:relation:9817423,4,Bus 4 : Gare de Conflans-Sainte-Honorine ↔ Gare de Saint-Germain-En-Laye,Grand Paris Seine et Oise,Transdev Ile-de-France Etablissement de Conflans-Ste-Honorine,,route_master,bus,212212004:04
Line:relation:9832132,DM3B,Bus DM3B : RER Gare Condorcet ↔ Sycomores,Daniel Meyer,Keolis Meyer,,route_master,bus,055055003:DM03
Line:relation:9832633,DM19,Bus DM19 : Gare de Bretigny ↔ Place des FFI,Daniel Meyer,Keolis Meyer,,route_master,bus,055055019:DM19
Line:relation:9832751,DM20,Bus DM20 : Gare d'Egly (circulaire),Daniel Meyer,Keolis Meyer,,route_master,bus,055055020:DM20
Line:relation:9836790,R7,Bus R7 : Louvres RER D ↔ Puiseux-en-France,Grand'R,Keolis CIF,,route_master,bus,014014907:R7
Line:relation:9836838,14,Bus 14 : Viarmes - Gare ↔ Baillon,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014014:14
Line:relation:9836855,22,Bus 22 : Institution Fénélon ↔ Dammartin Juilly Saint-Mard Train K,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014022:22
Line:relation:9836890,38,Bus 38 : Collège Blaise Pascal ↔ Rue de Giez,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014038:38
Line:relation:9836912,49,Bus 49 : Collège Anna de Noailles - Lycée Gérard de Nerval ↔ Place Gambetta,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014049:49
Line:relation:9853421,S1,Bus S1 : Gare de Sartrouville ↔ Collège Pablo Picasso,Bus en Seine,Transdev Île-de-France Montesson La Boucle,,route_master,bus,019248007:S1
Line:relation:9857123,102,Bus 102 : Moutier Médiathèque (circulaire via Les Berges),SITUS,Transdev SETRA,,route_master,bus,040240102:102
Line:relation:9857233,103,Bus 103 : Moutier Médiathèque (circulaire via Place Sainte-Bernadette),SITUS,Transdev SETRA,,route_master,bus,040240103:103
Line:relation:9866393,223,Bus 223 : La Montagne ↔ Le Domaine,Val d'Essonne,CEA Transports,,route_master,bus,010010022:223
Line:relation:9871081,C,Bus C : La Défense ↔ Chambourcy - Renaissance,Express A14,CTCOP,,route_master,bus,244244001:EXPA14C
Line:relation:9873145,B,Bus B : La Défense ↔ Bonnières - La Vallée Française,Express A14,CTCOP,,route_master,bus,244244001:EXPA14B
Line:relation:9885338,59E,Bus 59E : Gare de Marne-la-Vallée - Chessy ↔ Gare Routière de Crécy la Chapelle,Grand Morin,Transdev Marne et Morin,,route_master,bus,067067059:59
Line:relation:9887152,95-23,Bus 95-23 : Église (Banthelu) ↔ Cergy,Busval d'Oise,Transdev Île-de-France Ecquevilly,,route_master,bus,011195023:95-23
Line:relation:9899857,30-33,Bus 30-33 : Gare de Montigny - Beauchamp ↔ Collège Camille Claudel,Parisis,Lacroix,,route_master,bus,030030033:30-33
Line:relation:9899858,30-31,Bus 30-31 : Herblay ou Taverny ↔ Montigny-lès-Cormeilles,Parisis,Lacroix,pink,route_master,bus,030030031:30-31
Line:relation:9904977,41B,Bus 41B : La Ferté sous Jouarre ↔ Coulommiers,Pays Fertois,Transdev Darche-Gros,#FF0000,route_master,bus,097097041:41B
Line:relation:9905067,32,Bus 32 : Gare de La Ferté sous Jouarre ↔ Gare de Nanteuil - Saâcy,Pays Fertois,Transdev Darche-Gros,#35b660,route_master,bus,067067032:32
Line:relation:9905093,33,Bus 33 : Centre (Hondevilliers) ↔ Gare de La Ferté sous Jouarre,Pays Fertois,Transdev Darche-Gros,#bf6cac,route_master,bus,067067033:33
Line:relation:9906060,95-48,Bus 95-48 : Bray-et-Lû ↔ Cergy-Pontoise,Busval d'Oise,TIM Bus,,route_master,bus,251195048:95-48
Line:relation:9912272,31,Bus 31 : Gare de La Ferté-sous-Jouarre ↔ Gare de La Ferté-sous-Jouarre,Pays Fertois,Marne et Morin,,route_master,bus,067067031:31
Line:relation:9912301,35,Bus 35 : Place Saint-Claude (Pierre-Levée) ↔ Gare de Changis Saint-Jean,Pays Fertois,Marne et Morin,#f8b63a,route_master,bus,067067035:35
Line:relation:9919053,49B,bus 49B : Gare de La Ferté sous Jouarre ↔ Montmirail (La Ferté-sous-Jouarre),Pays Fertois,Marne et Morin,#ff1433,route_master,bus,067067049:49B
Line:relation:9923401,40,Bus 40 : Gare de La Ferté-sous-Jouarre ↔ Mairie (Sept-Sorts),Pays Fertois,Marne et Morin,#45f7e5,route_master,bus,097097040:40
Line:relation:9923459,48,Bus 48 : Gare de Nanteuil Saacy (Saâcy-sur-Marne) ↔ Villaré Château d'Eau (Citry),Pays Fertois,Marne et Morin,#f085b5,route_master,bus,067067048:48
Line:relation:9924095,23,bus 23 : Gare d'Isles Armentieres Congis (Isles-les-Meldeuses) ↔ Château du Vignois (Armentières-en-Brie),Pays de l'Ourcq,Marne et Morin,#177cc0,route_master,bus,067067023:23
Line:relation:9924118,61,bus 61 : Gare de Changis Saint-Jean (Changis-sur-Marne) ↔ Torchamps / Centre (Jaignes),Pays de l'Ourcq,Marne et Morin,#ccdc4f,route_master,bus,067067061:61
Line:relation:9926817,40,bus 40 : Gare de Lizy sur Ourcq (Lizy-sur-Ourcq) ↔ Poste (May-en-Multien),Pays de l'Ourcq,Marne et Morin,#fcc187,route_master,bus,067067040:40
Line:relation:9926923,41,bus 41 : Gare de Lizy sur Ourcq (Lizy-sur-Ourcq) ↔ Chaton Place (Vendrest),Pays de l'Ourcq,Marne et Morin,#f47435,route_master,bus,067067041:41
Line:relation:9927796,42,bus 42 : Gare de Lizy sur Ourcq (Lizy-sur-Ourcq) ↔ Chambardy (Dhuisy),Pays de l'Ourcq,Marne et Morin,#fcb43b,route_master,bus,067067042:42
Line:relation:9927828,54bis,bus 54bis : La Chaussée (Crouy-sur-Ourcq) ↔ Gare de Crouy sur Ourcq (Crouy-sur-Ourcq),Pays de l'Ourcq,Marne et Morin,#b18a80,route_master,bus,067067054:54bis
Line:relation:9928038,63,bus 63 : Lotissements de Condé (Mary-sur-Marne) ↔ Gare de Meaux (Meaux),Pays de l'Ourcq,Marne et Morin,#229db3,route_master,bus,067067063:63
Line:relation:9939271,18,bus 18 : Henri IV / Cinéma (Meaux) ↔ Gare de Crécy la Chapelle (Crécy-la-Chapelle),Pays Créçois,Marne et Morin,#38419b,route_master,bus,067067018:18
Line:relation:9941723,21,bus 21 : Gallieni (Nanteuil-lès-Meaux) ↔ Centre (Villemareuil),Pays Créçois,Marne et Morin,#be4999,route_master,bus,067067021:21
Line:relation:9941798,71,bus 71 : Gare de Crécy la Chapelle (Crécy-la-Chapelle) ↔ La Chapelle / Château (Crécy-la-Chapelle),Pays Créçois,Marne et Morin,#ef4b72,route_master,bus,067067071:71
