line_id,ID_Line,code,ShortName_Line,network,NetworkName,operator,OperatorName,mode,TransportMode
r7921017,C00156,R4,R4,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Île-de-France Boucle des Lys,Transdev Boucle des Lys,bus,bus
r7920980,C00157,R5,R5,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Île-de-France Boucle des Lys,Transdev Boucle des Lys,bus,bus
r3800421,C00158,R2-Nord,R2N,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Île-de-France Boucle des Lys,Transdev Boucle des Lys,bus,bus
r7917746,C00159,R2-Sud,R2S,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Île-de-France Boucle des Lys,Transdev Boucle des Lys,bus,bus
r7920981,C00160,R1,R1,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Île-de-France Boucle des Lys,Transdev Boucle des Lys,bus,bus
r7917760,C00161,R3-Nord,R3N,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Île-de-France Boucle des Lys,Transdev Boucle des Lys,bus,bus
r7917762,C00162,R3-Sud,R3S,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Île-de-France Boucle des Lys,Transdev Boucle des Lys,bus,bus
r9871081,C02269,Express A14,A14,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Île-de-France Boucle des Lys,Transdev Boucle des Lys,bus,bus
r8444577,C02307,21S,21s,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Île-de-France Boucle des Lys,Transdev Boucle des Lys,bus,bus
,C02491,,Soir,,Saint Germain Boucles de Seine,,Transdev Boucle des Lys,,bus
r16410742,C02503,TàD 78,TàD,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Boucle des Lys,Transdev Boucle des Lys,bus,bus
r16410695,C02615,11,11,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Boucle des Lys,Transdev Boucle des Lys,bus,bus
r16410694,C02616,12,12,Saint-Germain Boucles de Seine,Saint Germain Boucles de Seine,Transdev Boucle des Lys,Transdev Boucle des Lys,bus,bus
r7532322,C00403,10,10,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8740800,C00416,20,20,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8738250,C00418,8,8,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
,C00535,,448,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C00536,,449,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C00537,,450,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C00538,,451,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C00539,,452,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C00540,,453,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C00541,,454,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C00542,,455,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C00543,,456,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
r8272658,C00544,439,439,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8729290,C00545,440,440,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,bus,bus
,C00571,,42,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
r7890329,C01521,401,401,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r7921031,C01522,441,441,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r7887299,C01523,402,402,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8729263,C01524,420,420,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r6886101,C01526,422,422,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r6886129,C01527,414,414,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r2564126,C01528,415,415,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8256621,C01530,417,417,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8370158,C01531,418,418,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8383356,C01532,419,419,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
,C01533,,444,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
r9192706,C01535,461,461,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r9192799,C01537,463,463,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8369253,C01538,464,464,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8036799,C01539,465,465,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r9193824,C01540,466,466,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8383446,C01541,467,467,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r7921433,C01542,468,468,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
,C01668,,457,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
r9192821,C01676,431,431,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r7921033,C01677,430,430,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
,C01793,,458,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
r5873533,C01869,44,44,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8735247,C01870,45,45,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8740866,C01871,50,50,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8738081,C02169,6,6,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r7920997,C02170,9,9,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
,C02171,,AQ,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C02172,,BL,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C02173,,CSP,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C02174,,JV,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C02175,,TG,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
r7743345,C02216,423,423,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8727965,C02217,424,424,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
r8729300,C02218,459,459,Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,Francilité,Francilité Saint-Quentin-en-Yvelines,bus,bus
,C02643,,Soir,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C02644,,Soir,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C02645,,Soir,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C02646,,Soir,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
,C02647,,Soir,,Saint-Quentin-en-Yvelines,,Francilité Saint-Quentin-en-Yvelines,,bus
r9348862,C00001,482,482,Seine Grand Orly,Seine Grand Orly,Keolis Ouest Val-de-Marne,Keolis Ouest Val-de-Marne,bus,bus
r6883314,C00003,Licorne,Licorne,Seine Grand Orly,Seine Grand Orly,Keolis Ouest Val-de-Marne,Keolis Ouest Val-de-Marne,bus,bus
r6929043,C00004,483,483,Seine Grand Orly,Seine Grand Orly,Keolis Ouest Val-de-Marne,Keolis Ouest Val-de-Marne,bus,bus
r7011303,C00006,480,480,Seine Grand Orly,Seine Grand Orly,Keolis Ouest Val-de-Marne,Keolis Ouest Val-de-Marne,bus,bus
r7147174,C00007,282,282,Seine Grand Orly,Seine Grand Orly,Keolis Ouest Val-de-Marne,Keolis Ouest Val-de-Marne,bus,bus
r6957244,C00639,19,19Ex,Seine-et-Marne Express,Seine et Marne Express,Transdev AMV,STBC,bus,bus
r2965780,C01574,602,602,Seine-Saint-Denis,Seine-Saint-Denis,Transdev TRA,TRA,bus,bus
r3399270,C01575,603,603,Seine-Saint-Denis,Seine-Saint-Denis,Transdev TRA,TRA,bus,bus
r3030615,C01576,604,604,Seine-Saint-Denis,Seine-Saint-Denis,Transdev TRA,TRA,bus,bus
r7921025,C01577,605,605,Seine-Saint-Denis,Seine-Saint-Denis,Transdev TRA,TRA,bus,bus
r6972324,C01581,613,613,Seine-Saint-Denis,Seine-Saint-Denis,Transdev TRA,TRA,bus,bus
r6991408,C01589,623,623,Seine-Saint-Denis,Seine-Saint-Denis,Transdev TRA,TRA,bus,bus
r6972206,C01595,644,644,Seine-Saint-Denis,Seine-Saint-Denis,Transdev TRA,TRA,bus,bus
r8126041,C02092,643,643,Seine-Saint-Denis,Seine-Saint-Denis,Transdev TRA,TRA,bus,bus
r8122752,C00028,501,501,Sit'bus,Sit'bus,Transdev N4 Mobilités,N4 Mobilités,bus,bus
r7234663,C00029,502,502,Sit'Bus,Sit'bus,N'4 Mobilités,N4 Mobilités,bus,bus
r7993123,C00030,E,E,Sit'bus,Sit'bus,Transdev N4 Mobilités,N4 Mobilités,bus,bus
r7993124,C00031,A,A,Sit'Bus,Sit'bus,N'4 Mobilités,N4 Mobilités,bus,bus
r7993122,C00032,D,D,Sit'Bus,Sit'bus,N'4 Mobilités,N4 Mobilités,bus,bus
r7993120,C00033,B,B,Sit'Bus,Sit'bus,N'4 Mobilités,N4 Mobilités,bus,bus
r7993121,C00034,C,C,Sit'Bus,Sit'bus,N'4 Mobilités,N4 Mobilités,bus,bus
r8753596,C02240,500,500,Sit'bus,Sit'bus,Transdev N4 Mobilités,N4 Mobilités,bus,bus
r9173650,C00836,50,50,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r8465321,C00837,51,51,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r9702170,C00838,55,55,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
,C00839,,54,,Sénart,,Transdev Senart,,bus
,C00840,,01,,Sénart,,Transdev Senart,,bus
r7263065,C00841,02,02,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
,C00842,,05,,Sénart,,Transdev Senart,,bus
r8464879,C00843,03,03,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6744194,C00844,04,04,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6751813,C00845,11,11,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6744258,C00846,12,12,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r7199517,C00847,13,13,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6744021,C00850,34,34,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6744094,C00851,36,36,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6744031,C00852,37,37,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6744103,C00853,41,41,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r7323910,C00854,42,42,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r7323911,C00855,43,43,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r7301947,C00856,35,35,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r1650713,C00859,TZen 1,Tzen1,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6751736,C00860,64,64,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6751789,C00861,53,53,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6744247,C00862,21,21,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6751698,C00863,22,22,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r7244706,C00864,25,25,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r7248309,C00865,24,24,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r7244705,C00866,26,26,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6744271,C00867,23,23,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6741397,C00868,32,32,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r8465746,C00869,CPSF,CPSF,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6741557,C00871,33,33,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r6741325,C01669,31,31,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r7280948,C01806,Citalien,CITALIEN,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r9718465,C02187,61B,61B,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
r9718464,C02188,62C,62C,Sénart,Sénart,Transdev Sénart,Transdev Senart,bus,bus
,C02191,,62A,,Sénart,,Transdev Senart,,bus
,C02192,,62B,,Sénart,,Transdev Senart,,bus
,C02193,,63,,Sénart,,Transdev Senart,,bus
,C02194,,61A,,Sénart,,Transdev Senart,,bus
,C02458,,27,,Sénart,,Transdev Senart,,bus
,C01744,,TER,,TER,,SNCF,,rail
,C01745,,TER,,TER,,SNCF,,rail
,C01746,,TER,,TER,,SNCF,,rail
,C01747,,TER,,TER,,SNCF,,rail
,C01748,,TER,,TER,,SNCF,,rail
,C01854,,TER,,TER,,SNCF,,bus
,C01855,,TER,,TER,,SNCF,,bus
,C01856,,TER,,TER,,SNCF,,bus
,C01857,,TER,,TER,,SNCF,,rail
,C01858,,TER,,TER,,SNCF,,bus
,C01862,,TER,,TER,,SNCF,,bus
,C01863,,TER,,TER,,SNCF,,rail
,C02368,,TER,,TER,,SNCF,,rail
,C02370,,TER,,TER,,SNCF,,rail
,C02371,,TER Bus,,TER,,SNCF,,bus
,C02372,,TER,,TER,,SNCF,,rail
,C02375,,TER,,TER,,SNCF,,rail
r6158847,C00189,1,1,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r6163294,C00197,15,15,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r8388059,C00213,39,39,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r6161018,C00214,43,43,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r7752065,C00216,45,45,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r9190123,C01549,702,702,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r9189775,C01550,703,703,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r8189692,C01578,607,607,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r8207026,C01579,609,609,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r8256486,C01580,610,610,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r5594143,C01583,615,615,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r2214088,C01584,616,616,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r7194122,C01585,617,617,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r8292255,C01586,618,618,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r8449420,C01587,619,619,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r7917842,C01588,620,620,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r6972224,C01591,637,637,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r8208930,C01594,642,642,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r8392645,C02265,T'bus 1,T'bus 1,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r13669221,C02266,T'bus 2,T'bus 2,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
r13669220,C02267,T'bus 3,T'bus 3,Terres d'Envol,Terres d'Envol,Transdev Nord Seine-Saint-Denis,Transdev Nord Seine-Saint-Denis,bus,bus
,C02630,,612,,Terres d'Envol,,Transdev Nord Seine-Saint-Denis,,bus
r8379297,C01826,1,1,Titus,Titus,MobiCité,Mobicité,bus,bus
r8379422,C01827,2,2,Titus,Titus,MobiCité,Mobicité,bus,bus
r8379317,C01828,3,3,Titus,Titus,MobiCité,Mobicité,bus,bus
r8378312,C01829,4,4,Titus,Titus,MobiCité,Mobicité,bus,bus
,C01683,,T4,,Transilien,,SNCF,,bus
r7420696,C01730,P,P,Transilien,Transilien,SNCF,SNCF,train,rail
r7420697,C01731,R,R,Transilien,Transilien,SNCF,SNCF,train,rail
r7420700,C01736,N,N,Transilien,Transilien,SNCF,SNCF,train,rail
r7420698,C01737,H,H,Transilien,Transilien,SNCF,SNCF,train,rail
r253357,C01738,K,K,Transilien,Transilien,SNCF,SNCF,train,rail
r6904183,C01739,J,J,Transilien,Transilien,SNCF,SNCF,train,rail
r8557335,C01740,L,L,Transilien,Transilien,SNCF,SNCF,train,rail
r215565,C01741,U,U,Transilien,Transilien,SNCF,SNCF,train,rail
,C01840,,U,,Transilien,,SNCF,,bus
,C01841,,P,,Transilien,,SNCF,,bus
,C01842,,H,,Transilien,,SNCF,,bus
r6910344,C01843,T4,T4,Transilien,Transilien,SNCF,SNCF,tram,tram
,C01844,,K,,Transilien,,SNCF,,bus
,C01845,,N,,Transilien,,SNCF,,bus
,C01846,,J,,Transilien,,SNCF,,bus
,C01847,,L,,Transilien,,SNCF,,bus
,C01848,,R,,Transilien,,SNCF,,bus
r8467024,C01999,T11,T11,Transilien,Transilien,Transkeo,SNCF,tram,tram
,C02019,,T11,,Transilien,,SNCF,,bus
r14263358,C02344,T13,T13,Transilien,Transilien,Transkeo,SNCF,tram,tram
,C02363,,BUS SNCF,,Transilien,,SNCF,,bus
,C02364,,BUS SNCF,,Transilien,,SNCF,,bus
,C02469,,T13,,Transilien,,SNCF,,bus
r14456255,C02529,T12,T12,Tramway d'Île de France,Transilien,Transkeo,SNCF,tram,tram
,C02597,,T12,,Transilien,,SNCF,,bus
r8218451,C00351,Inter-Val,InterVals,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r7921002,C00354,A,A,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r7921001,C00355,B,B,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r8218466,C00356,BM,BM,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r7921004,C00357,C,C,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r7921003,C00358,D,D,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r7921000,C00359,E,E,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r7920995,C00360,F,F,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r9129177,C00363,LP1,LP1,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r9167850,C00364,501,501,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r9167851,C00365,LM1,LM1,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r9167849,C00366,LM2,LM2,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
,C00367,,LM3,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
r7734525,C00369,12,12,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r7734523,C00370,13,13,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r9128840,C00371,14,14,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r9122066,C00372,18,18,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r9122182,C00373,19,19,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r9136249,C00374,LP2,LP2,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r9129005,C00376,16,16,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
,C00377,,RD,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
r9129095,C00378,17,17,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r6867541,C00379,191.100,191-100,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r6860109,C00576,H,H,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r5752558,C00577,F,F,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r7011260,C00579,D,D,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r5754922,C00580,A,A,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r8710156,C00582,C,C,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r5847185,C00586,F4,F4,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r5974113,C00590,S,S,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r5974188,C00591,M,M,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r5847217,C00592,I,I,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r9181579,C00598,QBUS,QBUS,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r6860181,C00599,E,E,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r8218465,C00600,E1,E1,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r6949602,C00601,E2,E2,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
