,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,gtfs_agency_name,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name
8767,StopPoint:16:19079,019248010:K,32078,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248010:K,32078,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8768,StopPoint:16:19079,019248010:K,32078,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248010:K,32078,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8769,StopPoint:16:19111,019248010:K,32103,Gare de Houilles - Carrières-sur-Seine,Jardins Sportifs,StopPoint:Node:6197583962,Bus en Seine,019248010:K,32103,Gare de Houilles Carrières-sur-Seine,Jardins Sportifs
8770,StopPoint:16:19112,019248010:K,32104,Gare de Houilles - Carrières-sur-Seine,Jardins Sportifs,StopPoint:Node:6197583961,Bus en Seine,019248010:K,32104,Gare de Houilles - Carrières-sur-Seine,Jardins Sportifs
8771,StopPoint:16:19175,019248010:K,32160,Gare de Houilles - Carrières-sur-Seine,Pâture,StopPoint:Node:6197583965,Bus en Seine,019248010:K,32160,Gare de Houilles Carrières-sur-Seine,Pâture
8772,StopPoint:16:19176,019248010:K,32161,Gare de Houilles - Carrières-sur-Seine,Pâture,StopPoint:Node:6197583958,Bus en Seine,019248010:K,32161,Gare de Houilles - Carrières-sur-Seine,Pâture
8773,StopPoint:16:19222,019248010:K,32205,Gare de Houilles - Carrières-sur-Seine,Salle des Fêtes,StopPoint:Node:5679344687,Bus en Seine,019248010:K,32205,Gare de Houilles Carrières-sur-Seine,Salle des Fêtes
8774,StopPoint:16:19223,019248010:K,32206,Gare de Houilles - Carrières-sur-Seine,Salle des Fêtes,StopPoint:Node:5679344706,Bus en Seine,019248010:K,32206,Gare de Houilles - Carrières-sur-Seine,Salle des Fêtes
8775,StopPoint:16:19253,019248010:K,32231,Gare de Houilles - Carrières-sur-Seine,Z.I. des Amandiers,StopPoint:Node:6197583959,Bus en Seine,019248010:K,32231,Gare de Houilles - Carrières-sur-Seine,ZI des Amandiers
8776,StopPoint:16:19470,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248010:K,32358,Gare de Houilles Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8777,StopPoint:16:19470,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248010:K,32358,Gare de Houilles Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8778,StopPoint:16:19470,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8779,StopPoint:16:19470,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8780,StopPoint:16:19470,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248010:K,32358,Gare de Houilles Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8781,StopPoint:16:19470,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248010:K,32358,Gare de Houilles Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8782,StopPoint:16:19470,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8783,StopPoint:16:19470,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248010:K,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8784,StopPoint:16:19491,019248010:K,32368,Gare de Houilles - Carrières-sur-Seine,3 Buttes,StopPoint:Node:4323738878,Bus en Seine,019248010:K,32368,Gare de Houilles Carrières-sur-Seine,3 Buttes
8785,StopPoint:16:19492,019248010:K,32369,Gare de Houilles - Carrières-sur-Seine,3 Buttes,StopPoint:Node:4323738879,Bus en Seine,019248010:K,32369,Gare de Houilles - Carrières-sur-Seine,3 Buttes
8786,StopPoint:16:19495,019248010:K,32372,Gare de Houilles - Carrières-sur-Seine,Maurice Berteaux,StopPoint:Node:5679344686,Bus en Seine,019248010:K,32372,Gare de Houilles Carrières-sur-Seine,Maurice Berteaux
8787,StopPoint:16:19496,019248010:K,32373,Gare de Houilles - Carrières-sur-Seine,Maurice Berteaux,StopPoint:Node:5679344707,Bus en Seine,019248010:K,32373,Gare de Houilles - Carrières-sur-Seine,Maurice Berteaux
8788,StopPoint:16:19051,019248012:P,32054,Gare de Houilles - Carrières-sur-Seine,Cormeilles,StopPoint:Node:5617993824,Bus en Seine,019248012:P,32054,Gare de Houilles-Carrières sur Seine,Cormeilles
8799,StopPoint:16:19079,019248019:C,32078,Gare du Vésinet - Le Pecq,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248019:C,32078,Gare du Vésinet Le Pecq,Gare de Houilles Carrières-sur-Seine
8802,StopPoint:16:19470,019248019:C,32358,Gare de Houilles - Carrières-sur-Seine,Gare de Houilles - Carrières-sur-Seine,StopPoint:Node:1867284136,Bus en Seine,019248019:C,32358,Gare de Houilles Carrières-sur-Seine,Gare de Houilles Carrières-sur-Seine
8805,StopPoint:16:19078,019248020:M,411953,Gare du Vésinet - Le Pecq,Gare de Chatou - Croissy,StopPoint:Node:1730998221,Bus en Seine,019248020:M,411953,Gare du Vésinet - Le Pecq,Gare de Chatou - Croissy
8806,StopPoint:16:19083,019248020:M,411956,Gare de Chatou - Croissy,Gare du Vésinet - Le Pecq,StopPoint:Node:5761221485,Bus en Seine,019248020:M,411956,Gare de Chatou - Croissy,Gare du Vésinet - Le Pecq
8808,StopPoint:16:19087,019248020:M,32083,Gare de Chatou - Croissy,Gare du Vésinet Centre,StopPoint:Node:5717925671,Bus en Seine,019248020:M,32083,Gare de Chatou - Croissy,Gare du Vésinet Centre
8810,StopPoint:16:19197,019248020:M,32182,Gare du Vésinet - Le Pecq,Princesse Croissy,StopPoint:Node:5717925682,Bus en Seine,019248020:M,32182,Gare du Vésinet - Le Pecq,Princesse - Croissy
8811,StopPoint:16:19198,019248020:M,32183,Gare de Chatou - Croissy,Président Roosevelt,StopPoint:Node:5717925670,Bus en Seine,019248020:M,32183,Gare de Chatou - Croissy,Princesse - Roosevelt
8813,StopPoint:16:19199,019248020:M,32184,Gare du Vésinet - Le Pecq,Président Roosevelt,StopPoint:Node:5717925681,Bus en Seine,019248020:M,32184,Gare du Vésinet - Le Pecq,Princesse - Roosevelt
8815,StopPoint:16:19212,019248020:M,32196,Gare du Vésinet - Le Pecq,La Roseraie,StopPoint:Node:5717925685,Bus en Seine,019248020:M,32196,Gare du Vésinet - Le Pecq,La Roseraie
8816,StopPoint:16:19213,019248020:M,32197,Gare de Chatou - Croissy,La Roseraie,StopPoint:Node:5717925666,Bus en Seine,019248020:M,32197,Gare de Chatou - Croissy,La Roseraie
8818,StopPoint:16:19246,019248020:M,32226,Gare du Vésinet - Le Pecq,Verdun,StopPoint:Node:5717925684,Bus en Seine,019248020:M,32226,Gare du Vésinet - Le Pecq,Verdun
8819,StopPoint:16:19247,019248020:M,32227,Gare de Chatou - Croissy,Verdun,StopPoint:Node:5717925667,Bus en Seine,019248020:M,32227,Gare de Chatou - Croissy,Verdun
8820,StopPoint:16:19342,019248020:M,32269,Gare de Chatou - Croissy,Lycée Alain,StopPoint:Node:5717925674,Bus en Seine,019248020:M,32269,Gare de Chatou - Croissy,Lycée Alain
8822,StopPoint:16:19343,019248020:M,32270,Gare du Vésinet - Le Pecq,Lycée Alain,StopPoint:Node:5717925677,Bus en Seine,019248020:M,32270,Gare du Vésinet - Le Pecq,Lycée Alain
8823,StopPoint:16:19344,019248020:M,32271,Gare de Chatou - Croissy,Allée de la Gare,StopPoint:Node:5717925673,Bus en Seine,019248020:M,32271,Gare de Chatou - Croissy,Allée de la Gare
8825,StopPoint:16:19345,019248020:M,32272,Gare du Vésinet - Le Pecq,Allée de la Gare,StopPoint:Node:5717925678,Bus en Seine,019248020:M,32272,Gare du Vésinet - Le Pecq,Allée de la Gare
8826,StopPoint:16:19351,019248020:M,32276,Gare de Chatou - Croissy,Carrefour de la Croix,StopPoint:Node:5717925668,Bus en Seine,019248020:M,32276,Gare de Chatou - Croissy,Carrefour de la Croix
8828,StopPoint:16:19352,019248020:M,32277,Gare du Vésinet - Le Pecq,Carrefour de la Croix,StopPoint:Node:5717925683,Bus en Seine,019248020:M,32277,Gare du Vésinet - Le Pecq,Carrefour de la Croix
8829,StopPoint:16:19428,019248020:M,32324,Gare de Chatou - Croissy,Princesse Croissy,StopPoint:Node:4664170569,Bus en Seine,019248020:M,32324,Gare de Chatou - Croissy,Princesse - Croissy
8831,StopPoint:16:19429,019248020:M,32325,Gare du Vésinet - Le Pecq,Emile Thiébaut,StopPoint:Node:5717925679,Bus en Seine,019248020:M,32325,Gare du Vésinet - Le Pecq,Émile Thiebaut
8832,StopPoint:16:19430,019248020:M,32326,Gare de Chatou - Croissy,Emile Thiébaut,StopPoint:Node:5717925672,Bus en Seine,019248020:M,32326,Gare de Chatou - Croissy,Émile Thiebaut
8834,StopPoint:16:19431,019248020:M,32327,Gare du Vésinet - Le Pecq,Gare du Vésinet Centre,StopPoint:Node:5717925680,Bus en Seine,019248020:M,32327,Gare du Vésinet - Le Pecq,Gare du Vésinet Centre
8835,StopPoint:16:19432,019248020:M,32328,Gare de Chatou - Croissy,Chapelle,StopPoint:Node:4269667282,Bus en Seine,019248020:M,32328,Gare de Chatou - Croissy,La Chapelle
8839,StopPoint:16:19473,019248020:M,411957,Gare du Vésinet - Le Pecq,Gare du Vésinet - Le Pecq,StopPoint:Node:5761221485,Bus en Seine,019248020:M,411957,Gare du Vésinet - Le Pecq,Gare du Vésinet - Le Pecq
8840,StopPoint:16:19474,019248020:M,411954,Gare de Chatou - Croissy,Gare de Chatou - Croissy,StopPoint:Node:5717925664,Bus en Seine,019248020:M,411954,Gare de Chatou - Croissy,Gare de Chatou - Croissy
8841,StopPoint:62:30060,020149001:1,12070,Antonypole,Antony RER,StopPoint:Node:5610832522,Paladin,020149001:1,12070,Antony RER,Antony RER
8844,StopPoint:62:30060,020149001:1,12070,Concorde,Antony RER,StopPoint:Node:5610832522,Paladin,020149001:1,12070,Concorde,Antony RER
8847,StopPoint:62:30060,020149001:1,12070,Antony RER,Antony RER,StopPoint:Node:5610832522,Paladin,020149001:1,12070,Antony RER,Antony RER
8849,StopPoint:62:30162,020149001:1,12084,Antony RER,Pascal,StopPoint:Node:4332493827,Paladin,020149001:1,12084,Antony RER,Pascal
8851,StopPoint:62:30163,020149001:1,12085,Concorde,Pascal,StopPoint:Node:5412619269,Paladin,020149001:1,12085,Concorde,Pascal
8853,StopPoint:62:30201,020149001:1,12647,Antonypole,Bon Puits,StopPoint:Node:5454629642,Paladin,020149001:1,12647,Antony RER,Bon Puits
8856,StopPoint:62:30201,020149001:1,12647,Concorde,Bon Puits,StopPoint:Node:5454629642,Paladin,020149001:1,12647,Concorde,Bon Puits
8859,StopPoint:62:30201,020149001:1,12647,Antony RER,Bon Puits,StopPoint:Node:5454629642,Paladin,020149001:1,12647,Antony RER,Bon Puits
8862,StopPoint:62:30690,020149001:1,29040,Concorde,Docteur Ténine,StopPoint:Node:5454951882,Paladin,020149001:1,29040,Concorde,Docteur Ténine
8864,StopPoint:62:30691,020149001:1,29041,Antony RER,Docteur Ténine,StopPoint:Node:4332591376,Paladin,020149001:1,29041,Antony RER,Docteur Ténine
