stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopArea:88:474,"Rue de l'Yonne",,49.068127,2.804415,,,1,,
StopArea:6:241,"Moulin à Vent",,49.071107,2.805235,,,1,,
StopArea:6:168,"Jeannine Pernette",,49.070123,2.815292,,,1,,
StopArea:88:374,"Eglise",,49.070265,2.818077,,,1,,
StopArea:6:163,"Rue de Condé",,49.073337,2.820513,,,1,,
StopArea:6:166,"Gros merisier",,49.073725,2.824647,,,1,,
StopArea:6:167,"Hildevert",,49.0709,2.816537,,,1,,
StopArea:6:259,"Logis Vert",,49.042408,2.809172,,,1,,
StopArea:47:15015,"Eglise",,49.03983,2.807369,,,1,,
StopArea:88:477,"Ferme de l'Etrille",,49.0377,2.80198,,,1,,
StopArea:6:95,"Mairie",,49.050221,2.770824,,,1,,
StopArea:8727153,"GARE DE DAMMARTIN JUILLY ST MARD",,49.032577,2.699139,,,1,,
StopArea:6:220,"Avenue de la Gare",,49.033914,2.696087,,,1,,
StopArea:6:213,"Centre",,49.035621,2.694637,,,1,,
StopArea:88:449,"Eglise",,49.036492,2.691889,,,1,,
StopArea:6:228,"ZA Fontaine des Tournelles",,49.038591,2.686477,,,1,,
StopArea:6:159,"Rue du 26 août 1944",,49.071249,2.810208,,,1,,
StopArea:6:230,"Rue des Bouleaux",,49.080132,2.792711,,,1,,
StopArea:87:132,"Wenings",,49.158478,1.853582,,,1,,
StopArea:87:133,"Eglise",,49.151511,1.886556,,,1,,
StopArea:21:838,"Place de la Mare",,49.124695,1.891944,,,1,,
StopArea:21:846,"Route de Commeny",,49.113022,1.908451,,,1,,
StopArea:21:866,"Centre Equestre",,49.111383,1.932307,,,1,,
StopArea:87:137,"Champmorin",,49.104463,1.961638,,,1,,
StopArea:21:858,"Mairie",,49.101254,1.967011,,,1,,
StopArea:87:139,"Rives de la Viosne",,49.093144,1.97896,,,1,,
StopArea:87:140,"Les Côteaux",,49.087821,1.989676,,,1,,
StopArea:87:141,"Montgeroult",,49.081008,2.005186,,,1,,
StopArea:21:998,"Victor Hugo",,49.074818,2.028212,,,1,,
StopArea:87:143,"Puiseux",,49.0548,2.017974,,,1,,
StopArea:8738249,"Gare de Cergy St Christophe",,49.049804,2.034348,,,1,,
StopArea:40:24,"Cité Artisanale",,49.044358,2.07049,,,1,,
StopArea:87:25,"Les Marjoberts",,49.041482,2.073286,,,1,,
StopArea:8738190,"Gare de Cergy Préfecture",,49.036125,2.08062,,,1,,
StopArea:87:14,"Stoc",,49.157733,1.783185,,,1,,
StopArea:87:15,"Place d'Armes",,49.154358,1.786851,,,1,,
StopArea:87:16,"Gare Routière",,49.154911,1.790339,,,1,,
StopArea:8727613,"GARE DE PONTOISE",,49.046791,2.094954,,,1,,
StopArea:21:617,"Poste",,49.051636,2.098962,,,1,,
StopArea:21:616,"Lycée Pissaro",,49.057475,2.091138,,,1,,
StopArea:40:164,"Hôpital René Dubos",,49.063441,2.094134,,,1,,
StopArea:87:158,"Blamécourt",,49.160913,1.802866,,,1,,
StopArea:87:33,"Moulin",,49.158596,1.793054,,,1,,
StopArea:87:19,"Dame Noire",,49.151671,1.805784,,,1,,
StopArea:87:18,"Paul Cézanne",,49.151819,1.802577,,,1,,
StopArea:87:17,"Eugène Blouin",,49.153897,1.793267,,,1,,
StopArea:87:157,"Gare",,49.158933,1.794201,,,1,,
StopArea:87:121,"Mairie",,49.081226,1.630072,,,1,,
StopArea:87:122,"Route de Gasny",,49.079722,1.622822,,,1,,
StopArea:87:160,"Roconval",,49.095128,1.627905,,,1,,
StopArea:87:161,"Le Mal Gardé",,49.101502,1.633059,,,1,,
StopArea:87:162,"Eglise / Mairie",,49.106235,1.641754,,,1,,
StopArea:87:109,"Mairie",,49.066444,1.717733,,,1,,
StopArea:87:108,"Chaudry",,49.074201,1.718016,,,1,,
StopArea:87:169,"la Goulée",,49.073542,1.70451,,,1,,
StopArea:87:159,"Les 3 Tilleuls",,49.064794,1.704583,,,1,,
StopArea:87:116,"Lapin Savant",,49.075806,1.681892,,,1,,
StopArea:87:117,"Chantemesle",,49.079041,1.673062,,,1,,
StopArea:87:118,"Mairie",,49.083146,1.658344,,,1,,
StopArea:87:119,"Haute Isle / les Roches Blanches",,49.08419,1.644417,,,1,,
StopArea:87:120,"IGESA",,49.082664,1.633275,,,1,,
StopArea:87:175,"Mairie",,49.140175,1.720648,,,1,,
StopArea:87:3,"Salle des Fêtes",,49.139352,1.661439,,,1,,
StopArea:87:2,"Bray et Lû - Place du 19 mai 1962",,49.137979,1.653761,,,1,,
StopArea:87:20,"Cléry",,49.130649,1.840232,,,1,,
StopArea:87:21,"Bord'Haut",,49.082886,1.930892,,,1,,
StopArea:8738265,"Gare de Cergy le Haut",,49.047807,2.010968,,,1,,
StopArea:87:27,"Rue du Premier Dragon",,49.042422,2.090402,,,1,,
StopArea:87:52,"Bois St Clair",,49.200757,1.677383,,,1,,
StopArea:87:51,"Eglise",,49.206853,1.679821,,,1,,
StopArea:87:50,"Buhy Buchet / RN14",,49.195656,1.704471,,,1,,
StopArea:87:10,"La Chapelle",,49.183905,1.732688,,,1,,
StopArea:87:11,"Parc",,49.170661,1.763847,,,1,,
StopArea:87:12,"Mairie",,49.168505,1.769517,,,1,,
StopArea:87:13,"Petit",,49.163858,1.779748,,,1,,
StopArea:87:6,"Ecole",,49.175859,1.677318,,,1,,
StopArea:87:286,"Copierres",,49.166516,1.676083,,,1,,
StopArea:87:4,"Pont Rû",,49.143808,1.670914,,,1,,
StopArea:87:104,"Centre Hospitalier",,49.079456,1.759976,,,1,,
StopArea:87:127,"La Bucaille",,49.07291,1.772167,,,1,,
StopArea:87:103,"Cadenas",,49.070524,1.768296,,,1,,
StopArea:87:102,"Le Tremblay",,49.078288,1.745202,,,1,,
StopArea:87:101,"Route de Drocourt",,49.079944,1.740272,,,1,,
StopArea:87:100,"Villeneuve",,49.082977,1.735818,,,1,,
StopArea:87:74,"Saint Léger",,49.085761,1.730129,,,1,,
StopArea:87:75,"Mairie",,49.087694,1.725194,,,1,,
StopArea:87:128,"Rue de L'Orme",,49.063855,1.704533,,,1,,
StopArea:87:115,"Mairie de Vetheuil",,49.062959,1.701631,,,1,,
StopArea:87:114,"Route de Vétheuil",,49.059591,1.700333,,,1,,
StopArea:87:113,"Mairie",,49.039923,1.689175,,,1,,
StopArea:87:87,"St Maclou",,48.990923,1.718726,,,1,,
StopArea:81:6906,"Palais de Justice",,48.989817,1.712885,,,1,,
StopArea:8738150,"GARE DE MANTES LA JOLIE",,48.989085,1.703971,,,1,,
StopArea:87:107,"Abribus",,49.056594,1.767109,,,1,,
StopArea:87:69,"Place",,49.060737,1.741472,,,1,,
StopArea:87:131,"Ferme de Brunel",,49.066225,1.759249,,,1,,
StopArea:87:123,"Eglise",,49.087858,1.674865,,,1,,
StopArea:81:15220,"Lycée Condorcet",,48.985689,1.756011,,,1,,
StopArea:87:129,"Les Millonets",,49.06371,1.715454,,,1,,
StopArea:81:6878,"Mairie",,48.989262,1.715598,,,1,,
StopArea:81:6940,"Rue de la Sangle",,48.989194,1.718514,,,1,,
StopArea:87:243,"Serans",,49.185756,1.835781,,,1,,
StopArea:87:244,"Hadancourt",,49.186756,1.854016,,,1,,
StopArea:87:245,"Lierville",,49.19038,1.881112,,,1,,
StopArea:87:250,"Bouconvillers",,49.176013,1.902831,,,1,,
StopArea:87:246,"Hardeville",,49.16138,1.857549,,,1,,
StopArea:87:247,"Rue du Bois de Chars",,49.162704,1.858742,,,1,,
StopArea:87:240,"Grande Rue",,49.153039,1.885175,,,1,,
StopArea:87:241,"Centre Ville",,49.160462,1.934576,,,1,,
StopArea:87:260,"Institut Marie Thérèse",,49.15578,1.784507,,,1,,
StopArea:84:122,"Lycée Professionnel",,49.157724,1.943283,,,1,,
StopArea:87:261,"Ecole",,49.153864,1.884503,,,1,,
StopArea:87:194,"Bois Pierre",,49.150517,1.811083,,,1,,
StopArea:87:296,"ZA",,49.153991,1.855049,,,1,,
StopArea:87:124,"Foyer Rural",,49.088889,1.676117,,,1,,
StopArea:87:191,"Villarceaux",,49.115406,1.711184,,,1,,
StopArea:87:174,"Eglise",,49.121696,1.692591,,,1,,
StopArea:87:125,"Salle des fêtes",,49.12273,1.691004,,,1,,
StopArea:87:163,"Ecole",,49.150572,1.69684,,,1,,
StopArea:87:164,"Toussaint",,49.153551,1.705433,,,1,,
StopArea:87:165,"Le Mesnil",,49.159149,1.709625,,,1,,
StopArea:87:170,"Ducourt",,49.168262,1.736331,,,1,,
StopArea:87:177,"Demi Lune",,49.14759,1.786485,,,1,,
StopArea:87:189,"Place",,49.089904,1.725818,,,1,,
StopArea:87:190,"Haute Souris",,49.102202,1.7156,,,1,,
StopArea:87:171,"Le Vaumion",,49.161025,1.707616,,,1,,
StopArea:87:105,"Centre",,49.07293,1.772687,,,1,,
StopArea:23:10,"Eglise",,49.072067,1.777023,,,1,,
StopArea:87:201,"Centre",,49.095165,1.789959,,,1,,
StopArea:87:202,"Mairie",,49.099941,1.776333,,,1,,
StopArea:87:203,"Eglise",,49.124825,1.751724,,,1,,
StopArea:87:204,"Ecole",,49.127969,1.755812,,,1,,
StopArea:87:205,"Orée du Bois",,49.141633,1.766375,,,1,,
StopArea:87:176,"Route Blanche",,49.145844,1.767725,,,1,,
StopArea:87:200,"Enfer / Centre",,49.087009,1.808529,,,1,,
StopArea:23:165,"Relais du Nord",,49.055165,1.767106,,,1,,
StopArea:87:207,"La Feuge",,49.089238,1.791554,,,1,,
StopArea:87:213,"Eglise",,49.099657,1.775187,,,1,,
StopArea:81:15821,"Eglise St Etienne",,48.97383,1.71265,,,1,,
StopArea:86:121,"Ravine",,48.975601,1.711871,,,1,,
StopArea:86:122,"Valmonts",,48.975042,1.708895,,,1,,
StopArea:86:123,"Jean Moulin",,48.975144,1.703672,,,1,,
StopArea:86:129,"Mantes-la-Ville - Belles Lances",,48.976035,1.699716,,,1,,
StopArea:86:128,"Mantes-la-Ville - Chemin de Dreux",,48.97857,1.699591,,,1,,
StopArea:86:127,"Brouets",,48.981917,1.6964,,,1,,
StopArea:86:126,"Rouen",,48.983314,1.695318,,,1,,
StopArea:86:125,"Place du Commerce",,48.984549,1.69602,,,1,,
StopArea:8738159,"GARE DE MANTES STATION",,48.983153,1.715817,,,1,,
StopArea:86:149,"Coteau",,48.983672,1.722376,,,1,,
StopArea:86:150,"St Bonaventure",,48.984989,1.721609,,,1,,
StopArea:86:151,"Porte aux Saints",,48.986622,1.717698,,,1,,
StopArea:86:69,"MANTES LA JOLIE - Saint Maclou",,48.990869,1.718754,,,1,,
StopArea:86:70,"MANTES LA JOLIE - Palais de Justice",,48.989814,1.712881,,,1,,
StopArea:81:15792,"Ste Anne",,49.001472,1.697483,,,1,,
StopArea:86:152,"Clos Pasteur",,48.997737,1.701954,,,1,,
StopArea:86:153,"Cité des Clos",,48.996014,1.704154,,,1,,
StopArea:86:154,"Toutain",,48.994559,1.706015,,,1,,
StopArea:86:155,"Denfert-Rochereau",,48.992368,1.708828,,,1,,
StopArea:86:45,"Maréchal Juin",,48.990781,1.708813,,,1,,
StopArea:86:50,"Normandie",,48.988991,1.711839,,,1,,
StopArea:86:66,"Duhamel",,48.98613,1.716475,,,1,,
StopArea:86:51,"Victor Hugo",,48.984465,1.716789,,,1,,
StopArea:22:179,"Mairie",,48.978276,1.714287,,,1,,
StopArea:81:7044,"Poste",,48.981356,1.711372,,,1,,
StopArea:86:157,"Valogne",,48.985203,1.704969,,,1,,
StopArea:86:158,"Mantes-la-Ville - Meuniers",,48.983699,1.700147,,,1,,
StopArea:86:371,"Europe",,48.979391,1.694554,,,1,,
StopArea:86:408,"Porte de Normandie",,48.978624,1.686379,,,1,,
StopArea:86:83,"Beynes",,48.978609,1.689574,,,1,,
StopArea:81:15786,"Résidence du Lac",,48.999404,1.702532,,,1,,
StopArea:8741588,"GARE DE ROSNY SUR SEINE",,48.997171,1.630421,,,1,,
StopArea:86:278,"Pont Chapart (Provisoir)",,48.995786,1.635194,,,1,,
StopArea:81:15944,"Croix Brisée",,48.992991,1.640504,,,1,,
StopArea:86:307,"Les Marceaux",,48.990644,1.653461,,,1,,
StopArea:86:306,"Gustave Eiffel",,48.994512,1.65261,,,1,,
StopArea:81:15946,"Bois Moulin",,48.99829,1.64665,,,1,,
StopArea:81:15780,"Hôpital François Quesnay",,48.99912,1.677205,,,1,,
StopArea:86:109,"Nungesser",,49.001513,1.677905,,,1,,
StopArea:81:6845,"Doret",,49.001084,1.683925,,,1,,
StopArea:86:399,"Schwob",,49.00094,1.687201,,,1,,
StopArea:86:29,"Patinoire",,48.997806,1.688139,,,1,,
StopArea:81:6864,"Géo André",,48.995343,1.692052,,,1,,
StopArea:81:6847,"Edouard Vaillant",,48.994139,1.695312,,,1,,
StopArea:86:42,"Paul Bert",,48.993788,1.697838,,,1,,
StopArea:81:15788,"Division Leclerc",,48.989299,1.710046,,,1,,
StopArea:23:270,"Pont de Limay",,48.993563,1.726649,,,1,,
StopArea:81:6590,"Chaponnerie",,48.995116,1.731158,,,1,,
StopArea:81:15499,"Monument",,48.99602,1.733899,,,1,,
StopArea:81:6592,"Paix",,48.994985,1.737739,,,1,,
StopArea:81:15510,"George Sand",,48.994661,1.739719,,,1,,
StopArea:86:400,"Limay - Jean Macé",,48.996101,1.741082,,,1,,
StopArea:86:401,"Limay - Fontaines Agnès",,48.997871,1.741909,,,1,,
StopArea:23:256,"Croms",,48.999414,1.741955,,,1,,
StopArea:81:15905,"Aristide Briand",,49.00006,1.74077,,,1,,
StopArea:23:258,"Hauts de Limay",,49.00453,1.738021,,,1,,
StopArea:23:260,"Fosses Rouges",,49.005927,1.733436,,,1,,
StopArea:23:252,"Bois aux Moines",,49.004839,1.732762,,,1,,
StopArea:23:255,"Hauts Célestins",,49.003626,1.734569,,,1,,
StopArea:86:77,"Franklin Roosevelt",,48.990141,1.709982,,,1,,
StopArea:81:15790,"Route de Buchelay",,48.9959,1.687741,,,1,,
StopArea:81:6888,"Lavoisier",,48.996146,1.684458,,,1,,
StopArea:81:15761,"Général de Gaulle",,48.996523,1.679772,,,1,,
StopArea:81:15763,"Aqualude",,49.004046,1.678758,,,1,,
StopArea:81:15768,"Fragonard",,49.003948,1.682321,,,1,,
StopArea:86:110,"Godeau",,49.003547,1.684433,,,1,,
StopArea:86:405,"Charcot",,49.002945,1.690355,,,1,,
StopArea:86:26,"Garennes",,49.002771,1.692242,,,1,,
StopArea:86:25,"Clinique",,49.004609,1.694726,,,1,,
StopArea:86:24,"Port Fouquet",,49.004122,1.696918,,,1,,
StopArea:86:112,"Mantes-la-Ville - Plaisances",,48.976279,1.703365,,,1,,
StopArea:86:58,"Tours Merisiers",,48.977744,1.702473,,,1,,
StopArea:86:409,"Mantes-la-Ville - Pincevins",,48.97885,1.695053,,,1,,
StopArea:86:102,"Chemin de Fontenay",,48.978914,1.680273,,,1,,
StopArea:81:15871,"Aureines",,48.979447,1.67673,,,1,,
StopArea:81:15869,"Mairie",,48.980226,1.672354,,,1,,
StopArea:81:15712,"Gamelines",,48.990436,1.67759,,,1,,
StopArea:81:15867,"Champs Odés",,48.993095,1.675798,,,1,,
StopArea:86:114,"Braunstein",,48.997361,1.706446,,,1,,
StopArea:81:15794,"Marcel Tabu",,48.997009,1.708731,,,1,,
StopArea:86:116,"IUT Intermarché",,48.996992,1.710677,,,1,,
StopArea:86:117,"Castor",,48.99458,1.714312,,,1,,
StopArea:86:118,"Henri Clérisse",,48.992498,1.717409,,,1,,
StopArea:81:15935,"Carnot",,48.987115,1.708885,,,1,,
StopArea:86:211,"Mantes-la-Ville - Domaine de la Vallée",,48.970225,1.718427,,,1,,
StopArea:86:212,"Hauts Villiers",,48.973691,1.719587,,,1,,
StopArea:86:213,"Bièvre",,48.972772,1.720881,,,1,,
StopArea:86:214,"Cernay",,48.970857,1.720726,,,1,,
StopArea:86:215,"Rosay",,48.968686,1.72153,,,1,,
StopArea:86:216,"Touques",,48.966611,1.721569,,,1,,
StopArea:86:217,"Varennes",,48.964435,1.719752,,,1,,
StopArea:86:218,"Mantes-la-Ville - Odet",,48.963706,1.717782,,,1,,
StopArea:86:222,"Mantes la Ville - Lyre",,48.963215,1.713201,,,1,,
StopArea:86:223,"Mantes-la-Ville - Chenonceaux",,48.966001,1.713318,,,1,,
StopArea:86:224,"Mantes-la-Ville - Centre Commercial",,48.969732,1.717034,,,1,,
StopArea:86:219,"Mantes-la-Ville - Mateau",,48.974913,1.717763,,,1,,
StopArea:86:220,"Mantes-la-Ville - Louise Michel",,48.985143,1.708015,,,1,,
StopArea:86:225,"Université",,48.988315,1.697967,,,1,,
StopArea:86:226,"Chemin des Meuniers",,48.9883,1.687602,,,1,,
StopArea:86:227,"Innovaparc",,48.986899,1.681284,,,1,,
StopArea:86:240,"Institut Médico-Educatif L'Envol",,48.954659,1.716512,,,1,,
StopArea:86:315,"Quai de la Tour",,48.996056,1.715646,,,1,,
StopArea:86:314,"Avenue des Cygnes",,48.997397,1.714305,,,1,,
StopArea:86:394,"Liberté",,48.996175,1.703087,,,1,,
StopArea:86:393,"Emile Zola",,48.993886,1.701059,,,1,,
StopArea:86:319,"Béarn",,48.989453,1.66449,,,1,,
StopArea:86:320,"Durance",,48.990609,1.670442,,,1,,
StopArea:86:321,"Verdon",,48.989823,1.674433,,,1,,
StopArea:86:322,"Garonne",,48.988871,1.676213,,,1,,
StopArea:86:323,"Rond Point",,48.987885,1.676581,,,1,,
StopArea:86:324,"Lot",,48.988655,1.67862,,,1,,
StopArea:86:326,"Closeaux",,48.991861,1.683085,,,1,,
StopArea:86:327,"Piquettes",,48.991927,1.686116,,,1,,
StopArea:86:138,"Graviers / Brosses",,48.972707,1.692405,,,1,,
StopArea:86:137,"Bel Air",,48.970494,1.690338,,,1,,
StopArea:86:136,"Marronniers",,48.969669,1.686594,,,1,,
StopArea:81:6738,"Mairie",,48.966739,1.681185,,,1,,
StopArea:86:169,"Mare Pasloue",,48.966724,1.683813,,,1,,
StopArea:86:170,"Roussières",,48.966048,1.689103,,,1,,
StopArea:86:171,"Anjou",,48.966015,1.691342,,,1,,
StopArea:86:172,"Touraine",,48.966901,1.694041,,,1,,
StopArea:86:173,"Thymerais",,48.968233,1.693546,,,1,,
StopArea:86:174,"Lorraine",,48.969745,1.69391,,,1,,
StopArea:86:175,"Penthièvre",,48.97045,1.696345,,,1,,
StopArea:86:176,"Merles",,48.972009,1.697977,,,1,,
StopArea:86:139,"Graviers / Mongazons",,48.974545,1.694963,,,1,,
StopArea:86:140,"Pierrettes",,48.976244,1.695863,,,1,,
StopArea:86:177,"Mantes-la-Ville - Bates",,48.980457,1.704843,,,1,,
StopArea:86:178,"Mantes-la-Ville - Sacré Coeur",,48.983807,1.707846,,,1,,
StopArea:81:6744,"Mongazons",,48.974996,1.69241,,,1,,
StopArea:81:15736,"Cytises",,48.971315,1.682717,,,1,,
StopArea:81:15738,"Ormes",,48.974661,1.682398,,,1,,
StopArea:81:15739,"Tilleuls",,48.977086,1.685439,,,1,,
StopArea:86:413,"Fontenay",,48.978248,1.685886,,,1,,
StopArea:86:182,"René Renault",,48.981401,1.664615,,,1,,
StopArea:86:183,"Pasteur",,48.979497,1.671254,,,1,,
StopArea:81:15737,"Fontenay / Auchan",,48.97851,1.686117,,,1,,
StopArea:81:15727,"Mairie",,48.97473,1.648849,,,1,,
StopArea:86:204,"Mantes-la-Ville - Val Saint Georges",,48.982022,1.697491,,,1,,
StopArea:81:6644,"Place du Temple",,48.992828,1.729719,,,1,,
StopArea:86:381,"Hotel de Ville",,48.991952,1.73547,,,1,,
StopArea:81:6638,"Logirep",,48.991186,1.741207,,,1,,
StopArea:81:6659,"Rue de la Chasse",,48.992699,1.742426,,,1,,
StopArea:23:250,"Basses Meunières",,48.992956,1.743982,,,1,,
StopArea:23:264,"Centre Commercial",,48.991137,1.754381,,,1,,
StopArea:81:15461,"Forest",,48.988844,1.761314,,,1,,
StopArea:81:15211,"ALPA",,48.985136,1.759198,,,1,,
StopArea:86:382,"Place du Marché",,48.995002,1.732552,,,1,,
StopArea:86:206,"Vallée",,48.975992,1.645988,,,1,,
StopArea:8727653,"GARE DE VALMONDOIS",,49.091741,2.202587,,,1,,
StopArea:84:255,"BUTRY sur OISE - Rue Massenet",,49.088747,2.202102,,,1,,
StopArea:84:283,"BUTRY sur OISE - Mairie",,49.08553,2.197986,,,1,,
StopArea:84:495,"BUTRY - Chemin Roger",,49.084325,2.197367,,,1,,
StopArea:84:235,"BUTRY sur OISE - Pasteur",,49.079695,2.194869,,,1,,
StopArea:84:216,"AUVERS sur OISE - Cordeville",,49.073819,2.184846,,,1,,
StopArea:84:215,"AUVERS sur OISE - Mairie",,49.070709,2.174064,,,1,,
StopArea:84:212,"AUVERS sur OISE - Les Côteaux",,49.075419,2.162368,,,1,,
StopArea:84:213,"AUVERS sur OISE Gendarmerie",,49.074916,2.162568,,,1,,
StopArea:84:214,"AUVERS sur OISE - Château",,49.07108,2.165857,,,1,,
StopArea:84:211,"AUVERS sur OISE - Clos du Château",,49.070744,2.167061,,,1,,
StopArea:84:210,"AUVERS sur OISE - Boggio",,49.069862,2.162907,,,1,,
StopArea:84:209,"AUVERS sur OISE - Rue Rémy",,49.07138,2.153512,,,1,,
StopArea:84:208,"AUVERS sur OISE - Rue du Four",,49.070793,2.148454,,,1,,
StopArea:84:207,"AUVERS sur OISE - Halte de Chaponval",,49.069855,2.143739,,,1,,
StopArea:84:206,"AUVERS sur OISE - Chapelle St Nicolas",,49.068604,2.134143,,,1,,
StopArea:84:205,"AUVERS sur OISE - Valhermeil",,49.065919,2.127357,,,1,,
StopArea:84:204,"PONTOISE - Chemin du Général",,49.063324,2.123238,,,1,,
StopArea:84:203,"PONTOISE - Chemin des Gares",,49.060702,2.119228,,,1,,
StopArea:84:202,"PONTOISE - Le Chou",,49.058797,2.117028,,,1,,
StopArea:84:201,"PONTOISE - Le Ruisseau",,49.055714,2.114033,,,1,,
StopArea:84:200,"PONTOISE - Le Pothuis",,49.050493,2.104609,,,1,,
StopArea:84:85,"PONTOISE - Hôtel Dieu",,49.047649,2.100145,,,1,,
StopArea:84:488,"PONTOISE - Place du Gal de Gaulle / Gare",,49.04719,2.096141,,,1,,
StopArea:84:489,"PONTOISE - Rue du Premier Dragon",,49.042399,2.090382,,,1,,
StopArea:84:133,"Lycée Kastler",,49.036831,2.085378,,,1,,
StopArea:84:244,"PARMAIN - Jouy le Comte / Eglise",,49.127444,2.207067,,,1,,
StopArea:84:243,"PARMAIN - Le Verger",,49.122871,2.211658,,,1,,
StopArea:84:242,"PARMAIN - Mairie / Gare",,49.114742,2.20957,,,1,,
StopArea:84:241,"PARMAIN - Arcades",,49.105809,2.204802,,,1,,
StopArea:84:240,"PARMAIN - Couture",,49.100321,2.202647,,,1,,
StopArea:84:239,"PARMAIN - Collège",,49.096568,2.201452,,,1,,
StopArea:84:101,"ARRONVILLE - Lavoir",,49.180618,2.105174,,,1,,
StopArea:84:120,"ARRONVILLE - Margicourt",,49.178442,2.108452,,,1,,
StopArea:84:22,"ARRONVILLE - Place Du Carrouge",,49.180658,2.114528,,,1,,
StopArea:84:20,"MENOUVILLE - Place du Village",,49.15064,2.110425,,,1,,
StopArea:84:108,"VALLANGOUJARD - Rue de Pontoise",,49.137585,2.112981,,,1,,
StopArea:84:109,"HEROUVILLE - Château",,49.101826,2.132329,,,1,,
StopArea:84:110,"LIVILLIERS - Mairie",,49.09526,2.095178,,,1,,
StopArea:84:78,"GENICOURT - Rue des Fossettes",,49.08783,2.068439,,,1,,
StopArea:84:467,"OSNY - Lycée Paul Emile Victor",,49.072798,2.07091,,,1,,
StopArea:84:131,"OSNY - Centre Commercial de l'Oseraie",,49.077126,2.075628,,,1,,
StopArea:84:80,"OSNY - Demi Lieu",,49.071634,2.081174,,,1,,
StopArea:84:81,"PONTOISE - Louvrais",,49.059845,2.085629,,,1,,
StopArea:84:82,"PONTOISE - Lycée Pissarro",,49.057655,2.09102,,,1,,
StopArea:84:83,"PONTOISE - Citadelle",,49.052954,2.094952,,,1,,
StopArea:84:84,"PONTOISE - Poste",,49.051632,2.098971,,,1,,
StopArea:84:102,"FROUVILLE - Messelan",,49.161812,2.140209,,,1,,
StopArea:84:103,"FROUVILLE - Grande Rue",,49.152385,2.147916,,,1,,
StopArea:84:104,"FROUVILLE - Mairie",,49.148061,2.149971,,,1,,
StopArea:84:105,"LABBEVILLE - Biard",,49.141998,2.153836,,,1,,
StopArea:84:106,"LABBEVILLE - Petit Biard",,49.139978,2.146051,,,1,,
StopArea:84:107,"LABBEVILLE - Mairie",,49.135513,2.143918,,,1,,
StopArea:84:468,"HEROUVILLE - Zone d'Activités",,49.099352,2.13587,,,1,,
StopArea:84:150,"ENNERY - Plateau",,49.077873,2.107119,,,1,,
StopArea:84:151,"ENNERY - Pharmacie",,49.07476,2.104876,,,1,,
StopArea:84:152,"ENNERY - Croix D'Autel",,49.07253,2.101727,,,1,,
StopArea:84:157,"ENNERY - Stand de Tir",,49.065101,2.105316,,,1,,
StopArea:84:158,"PONTOISE - Maternité",,49.061313,2.093929,,,1,,
StopArea:84:132,"PONTOISE - Avenue de Normandie",,49.061916,2.090076,,,1,,
StopArea:84:153,"ENNERY - Zone Artisanale",,49.066361,2.108606,,,1,,
StopArea:84:154,"ENNERY - Transformateur",,49.065216,2.111305,,,1,,
StopArea:84:155,"ENNERY - Bois Péan",,49.067141,2.112705,,,1,,
StopArea:84:156,"ENNERY - Bécasse",,49.069294,2.115185,,,1,,
StopArea:84:121,"CHARS - Centre ville",,49.16048,1.93448,,,1,,
StopArea:84:123,"MARINES - Métairie",,49.148815,1.968712,,,1,,
StopArea:84:124,"MARINES - Zone Artisanale",,49.145741,1.968508,,,1,,
StopArea:84:125,"MARINES - Hôpital Jean Baptiste Cartry",,49.146349,1.974777,,,1,,
StopArea:84:126,"MARINES - Gendarmerie",,49.145729,1.977863,,,1,,
StopArea:84:13,"MARINES Collège des Hautiers",,49.148644,1.9852,,,1,,
StopArea:84:53,"MARINES - Place Dubois Danger",,49.145457,1.984617,,,1,,
