,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_stop_name,gtfs_stop_lat,gtfs_stop_lon,gtfs_wheelchair_boarding,gtfs_dest_name,gtfs_route_short_name,gtfs_agency_name,osm_network,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_name,osm_code,osm_lat,osm_route_id,osm_line_id,osm_osm:ref:FR:STIF:stop_id,osm_stop_id,osm_osm:ref:FR:STIF,osm_lon,osm_destination,destination_confidence,line_code_confidence,line_code_confidence_rounded,name_confidence,name_confidence_rounded,name_confidence_lower,name_confidence_lower_rounded,distance
19964,StopPoint:59:6251793,100100185:185,36702,VILLEJUIF - LOUIS ARAGON,48.787575,2.367021,1,PORTE D'ITALIE - HELENE BOUCHER,185,RATP,RATP,100100185:185,Villejuif - Louis Aragon,185,48.7879331,Route:Relation:306279,Line:Relation:3008945,StopPoint:59:6251793,StopPoint:Node:1964639959,36702,2.3681004999999997,Porte d'Italie,0.6222222222222222,1.0,100.0,0.2916666666666667,30.0,1.0,100.0,88.75895763466892
20008,StopPoint:59:3786132,100100186:186,23187,LOUIS BLERIOT - CIMETIERE INTERCOMMUNAL,48.767644,2.336198,1,ROND-POINT ROOSEVELT,186,RATP,RATP,100100186:186,Louis Blériot - Cimetière Intercommunal,186,48.7682296,Route:Relation:2087225,Line:Relation:2972968,StopPoint:59:3786132,StopPoint:Node:4357794975,23187,2.3366097,Fresnes — Rond-Point Roosevelt,0.8,1.0,100.0,0.23076923076923078,20.0,0.9487179487179487,90.0,71.81078761010163
20050,StopPoint:59:4889630,100100188:188,28146,MARTYRS DE CHATEAUBRIANT,48.802318,2.319041,1,PORTE D'ORLEANS,188,RATP,RATP,100100188:188,Martyrs de Châteaubriant,188,48.8016764,Route:Relation:5291897,Line:Relation:5256555,StopPoint:59:4889630,StopPoint:Node:3585969818,28146,2.3186343,Porte d'Orléans,0.9333333333333333,1.0,100.0,0.16666666666666666,20.0,0.9583333333333334,100.0,77.35244511402925
20058,StopPoint:59:4889645,100100188:188,30016,RUE DES BRUGNAUTS,48.78841,2.301349,1,ROSENBERG,188,RATP,RATP,100100188:188,Rue des Brugnauts,188,48.7892022,Route:Relation:5256554,Line:Relation:5256555,StopPoint:59:4889645,StopPoint:Node:3601432412,30016,2.3008512999999997,Bagneux–Rosenberg,0.6923076923076923,1.0,100.0,0.23529411764705882,20.0,1.0,100.0,95.38638754210831
20067,StopPoint:59:4889656,100100188:188,22873,LES BAS COQUARTS,48.785536,2.31075,1,PORTE D'ORLEANS,188,RATP,RATP,100100188:188,Les Bas Coquarts,188,48.7861662,Route:Relation:5291897,Line:Relation:5256555,StopPoint:59:4889656,StopPoint:Node:3601432410,22873,2.3115265,Porte d'Orléans,0.9333333333333333,1.0,100.0,0.3125,30.0,1.0,100.0,90.37378309640702
20120,StopPoint:59:6682588,100100189:189,26801,JARDIN PARISIEN - HOPITAL ANTOINE BECLERE,48.789977,2.254255,1,PORTE DE SAINT-CLOUD-METRO,189,RATP,RATP,100100189:189,Jardin Parisien-Hôpital Antoine Beclère,189,48.790258599999994,Route:Relation:5267337,Line:Relation:5954679,StopPoint:59:6682588,StopPoint:Node:5337339672,26801,2.2552502,Porte de Saint-Cloud,0.8695652173913043,1.0,100.0,0.225,20.0,0.925,90.0,79.54923499510551
20133,StopPoint:59:6682626,100100189:189,22619,CIMETIERE INTERCOMMUNAL,48.787041,2.245786,1,GEORGES POMPIDOU,189,RATP,RATP,100100189:189,Cimetière Intercommunal,189,48.7867147,Route:Relation:3011203,Line:Relation:5954679,,StopPoint:Node:3552405533,22619,2.2448357,Georges Pompidou (Clamart),0.7619047619047619,1.0,100.0,0.13043478260869565,10.0,0.9565217391304348,100.0,78.69637536196447
20150,StopPoint:59:7275639,100100189:189,19706,RUE DE CHATILLON,48.817965,2.284384,1,PORTE DE SAINT-CLOUD-METRO,189,RATP,RATP,100100189:189,Rue de Châtillon,189,48.8175477,Route:Relation:5267337,Line:Relation:5954679,,StopPoint:Node:3587845443,19706,2.2832721,Porte de Saint-Cloud,0.8695652173913043,1.0,100.0,0.25,20.0,0.9375,90.0,93.92163864395371
20203,StopPoint:59:6682588,100100190:190,26801,JARDIN PARISIEN - HOPITAL ANTOINE BECLERE,48.789977,2.254255,1,MAIRIE D'ISSY-METRO,190,RATP,RATP,100100190:190,Jardin Parisien-Hôpital Antoine Beclère,190,48.790258599999994,Route:Relation:5266641,Line:Relation:2532567,StopPoint:59:6682588,StopPoint:Node:5337339672,26801,2.2552502,Mairie d'Issy,0.8125,1.0,100.0,0.225,20.0,0.925,90.0,79.54923499510551
20236,StopPoint:59:6682626,100100190:190,22619,CIMETIERE INTERCOMMUNAL,48.787041,2.245786,1,EGLISE DE MEUDON-LA-FORET,190,RATP,RATP,100100190:190,Cimetière Intercommunal,190,48.7867147,Route:Relation:2532566,Line:Relation:2532567,,StopPoint:Node:3552405533,22619,2.2448357,Église de Meudon-la-Forêt,0.92,1.0,100.0,0.13043478260869565,10.0,0.9565217391304348,100.0,78.69637536196447
20317,StopPoint:59:7153095,100100192:192,29856,AUGUSTE PERRET,48.763783,2.369427,1,MARCHE INTERNATIONAL DE RUNGIS,192,RATP,RATP,100100192:192,Auguste Perret,192,48.7630833,Route:Relation:1286298,Line:Relation:7753791,StopPoint:59:7153095,StopPoint:Node:5406873965,29856,2.3693196,Marché International de Rungis,0.9666666666666667,1.0,100.0,0.21428571428571427,20.0,1.0,100.0,78.2098308026728
20322,StopPoint:59:7153152,100100192:192,27280,CIMETIERE PARISIEN DE THIAIS,48.764619,2.368462,1,ROBINSON RER,192,RATP,RATP,100100192:192,Cimetière Parisien de Thiais,192,48.7653379,Route:Relation:1286916,Line:Relation:7753791,StopPoint:59:7153152,StopPoint:Node:4987975419,27280,2.3683745,Robinson RER,1.0,1.0,100.0,0.21428571428571427,20.0,0.9642857142857143,100.0,80.203778198062
20446,StopPoint:59:3764007,100100197:197,8207,PONT D'ANTONY,48.750256,2.304542,1,PORTE D'ORLEANS-METRO,197,RATP,RATP,100100197:197,Pont d'Antony,197,48.7512164,Route:Relation:5145501,Line:Relation:7537818,StopPoint:59:3764007,StopPoint:Node:1606161294,8207,2.304563,Porte d'Orléans,0.7777777777777778,1.0,100.0,0.3076923076923077,30.0,1.0,100.0,106.81235537914179
20490,StopPoint:59:7275199,100100197:197,8208,LES COTTAGES,48.772243,2.312687,1,PORTE D'ORLEANS-METRO,197,RATP,RATP,100100197:197,Les Cottages,197,48.7731414,Route:Relation:5145501,Line:Relation:7537818,StopPoint:59:7275199,StopPoint:Node:930358508,8208,2.3130105999999997,Porte d'Orléans,0.7777777777777778,1.0,100.0,0.25,20.0,1.0,100.0,102.69933959868618
20619,StopPoint:59:4208531,100100220:220,25862,POINTE DE GOURNAY,48.849266,2.565843,1,TORCY-RER,220,RATP,RATP,100100220:220,Pointe de Gournay,220,48.8492739,Route:Relation:2616785,Line:Relation:2675337,StopPoint:59:3682647,StopPoint:Node:297711101,25862,2.5643984,Torcy RER,0.8888888888888888,1.0,100.0,0.23529411764705882,20.0,1.0,100.0,106.02621119365939
20643,StopPoint:59:3616888,100100221:221,40050,GALLIENI,48.864136,2.417154,1,POINTE DE GOURNAY,221,RATP,RATP,100100221:221,Bagnolet – Gallieni,221,48.8648472,Route:Relation:3133522,Line:Relation:3134153,StopPoint:59:3616888,StopPoint:Node:1711217424,40050,2.4166781999999998,Gagny - Pointe de Gournay,0.8095238095238095,1.0,100.0,0.07407407407407407,10.0,0.5925925925925926,60.0,86.45217890844918
20648,StopPoint:59:3616900,100100221:221,7824,MEISSONIER,48.884074,2.50083,1,POINTE DE GOURNAY,221,RATP,RATP,100100221:221,Meissonier,221,48.884692099999995,Route:Relation:3133522,Line:Relation:3134153,StopPoint:59:6591576,StopPoint:Node:1999250006,7824,2.5019788999999997,Gagny - Pointe de Gournay,0.8095238095238095,1.0,100.0,0.1,10.0,1.0,100.0,108.7419944081707
20726,StopPoint:59:5121493,100100238:238,12420,BASSIN N0 5,48.944842,2.295307,1,SAINT-GRATIEN - RER,238,RATP,RATP,100100238:238,Bassin n°5,238,48.9455965,Route:Relation:6827370,Line:Relation:6827371,StopPoint:59:5121493,StopPoint:Node:766290708,12420,2.2954613,Saint-Gratien RER,0.9444444444444444,1.0,100.0,0.2857142857142857,30.0,0.8571428571428571,90.0,84.66479823739336
20729,StopPoint:59:5121494,100100238:238,12421,BASSIN N0 5,48.944312,2.295089,1,PONT DE LEVALLOIS - BECON,238,RATP,RATP,100100238:238,Bassin n°5,238,48.9436526,Route:Relation:952689,Line:Relation:6827371,StopPoint:59:5121494,StopPoint:Node:766299125,12421,2.2950054,Pont de Levallois,0.8095238095238095,1.0,100.0,0.2857142857142857,30.0,0.8571428571428571,90.0,73.58625471971415
20749,StopPoint:59:5157999,100100238:238,42001,EPINAY - ORGEMONT,48.955456,2.295544,1,SAINT-GRATIEN - RER,238,RATP,RATP,100100238:238,Épinay - Orgemont,238,48.9552996,Route:Relation:6827370,Line:Relation:6827371,StopPoint:60:2061;StopPoint:59:5157999,StopPoint:Node:5585919672,42001,2.2945993,Saint-Gratien RER,0.9444444444444444,1.0,100.0,0.23529411764705882,20.0,0.9411764705882353,90.0,71.33986816624066
20877,StopPoint:59:7260959,100100253:253,26578,LANGEVIN - WALLON,48.927021,2.379935,1,LA COURNEUVE - AUBERVILLIERS RER,253,RATP,RATP,100100253:253,Saint-Just,253,48.925293499999995,Route:Relation:7475031,Line:Relation:7475032,StopPoint:59:7260959,StopPoint:Node:5171665635,26578,2.3836496,La Courneuve - Aubervilliers RER,1.0,1.0,100.0,0.07407407407407407,10.0,0.2962962962962963,30.0,333.1711311063591
20881,StopPoint:59:4472714,100100254:254,34123,PLACE FITZELIN,48.959197,2.30579,1,GARE DE SAINT-DENIS RER,254,RATP,RATP,100100254:254,Place Fitzelin,254,48.959430999999995,Route:Relation:7826653,Line:Relation:7781376,StopPoint:59:5150731,StopPoint:Node:5295732534,34123,2.304534,Gare de Saint-Denis RER,1.0,1.0,100.0,0.21428571428571427,20.0,1.0,100.0,95.58899005013932
20937,StopPoint:59:7069347,100100260:260,427201,YVES KERMEN,48.829501,2.235855,1,SUZANNE LENGLEN,260,RATP,RATP,100100260:260,Yves Kermen,260,48.8300012,Route:Relation:7791159,Line:Relation:7791161,StopPoint:59:7069347,StopPoint:Node:5340349245,427201,2.2351323,Suzanne Lenglen (Paris),0.7894736842105263,1.0,100.0,0.2727272727272727,30.0,1.0,100.0,76.87449956877799
20947,StopPoint:59:7069415,100100260:260,427205,SUZANNE LENGLEN,48.833294,2.276173,,SUZANNE LENGLEN,260,RATP,RATP,100100260:260,Suzanne Lenglen,260,48.8335915,Route:Relation:7791159,Line:Relation:7791161,StopPoint:59:7069415,StopPoint:Node:5340349278,427205,2.2771269,Suzanne Lenglen (Paris),0.7894736842105263,1.0,100.0,0.2,20.0,1.0,100.0,77.45249950932197
20985,StopPoint:59:4016830,100100261:261,40160,ZONE INDUSTRIELLE NORD,48.942754,2.31771,1,BONGARDE,261,RATP,RATP,100100261:261,Zone Industrielle Nord,261,48.942550499999996,Route:Relation:7827568,Line:Relation:949584,StopPoint:59:5150843,StopPoint:Node:5296341989,40160,2.3188177999999997,Bongarde,1.0,1.0,100.0,0.22727272727272727,20.0,1.0,100.0,84.2491927866578
20986,StopPoint:59:4016830,100100261:261,40160,ZONE INDUSTRIELLE NORD,48.942754,2.31771,1,BONGARDE,261,RATP,RATP,100100261:261,Zone Industrielle Nord,261,48.942550499999996,Route:Relation:7827966,Line:Relation:949584,StopPoint:59:5150843,StopPoint:Node:5296341989,40160,2.3188177999999997,Bongarde,1.0,1.0,100.0,0.22727272727272727,20.0,1.0,100.0,84.2491927866578
21007,StopPoint:59:5150801,100100261:261,40173,HENRI COLIN,48.926075,2.322517,1,SAINT-GRATIEN - RER,261,RATP,RATP,100100261:261,Henri Colin,261,48.926383699999995,Route:Relation:7828077,Line:Relation:949584,StopPoint:59:5150801,StopPoint:Node:5296341982,40173,2.3215865,Saint-Gratien Gare,0.8648648648648649,1.0,100.0,0.2727272727272727,30.0,1.0,100.0,76.34131150437841
21008,StopPoint:59:5150801,100100261:261,40173,HENRI COLIN,48.926075,2.322517,1,GARE DE FRANCONVILLE,261,RATP,RATP,100100261:261,Henri Colin,261,48.926383699999995,Route:Relation:7827569,Line:Relation:949584,StopPoint:59:5150801,StopPoint:Node:5296341982,40173,2.3215865,Gare de Franconville,1.0,1.0,100.0,0.2727272727272727,30.0,1.0,100.0,76.34131150437841
21038,StopPoint:59:5150820,100100261:261,413185,GARE DE SANNOIS - MARECHAL FOCH,48.969703,2.264356,1,BONGARDE,261,RATP,RATP,100100261:261,Gare de Sannois - Marechal Foch,261,48.968939999999996,Route:Relation:7827568,Line:Relation:949584,StopPoint:59:5150820,StopPoint:Node:5296341964,413185,2.2653119999999998,Bongarde,1.0,1.0,100.0,0.3225806451612903,30.0,1.0,100.0,109.9967541819747
21098,StopPoint:59:5150853,100100261:261,40176,AMPERE,48.930865,2.325407,1,BONGARDE,261,RATP,RATP,100100261:261,Ampère,261,48.930731099999996,Route:Relation:7827568,Line:Relation:949584,StopPoint:59:5150853,StopPoint:Node:5296341984,40176,2.3271558,Bongarde,1.0,1.0,100.0,0.16666666666666666,20.0,0.8333333333333334,80.0,129.00232574914173
21099,StopPoint:59:5150853,100100261:261,40176,AMPERE,48.930865,2.325407,1,BONGARDE,261,RATP,RATP,100100261:261,Ampère,261,48.930731099999996,Route:Relation:7827966,Line:Relation:949584,StopPoint:59:5150853,StopPoint:Node:5296341984,40176,2.3271558,Bongarde,1.0,1.0,100.0,0.16666666666666666,20.0,0.8333333333333334,80.0,129.00232574914173
21133,StopPoint:59:4023511,100100262:262,29233,CHATEAU,48.945796,2.153261,1,GARE DE MAISONS-LAFFITTE-RER,262,RATP,RATP,100100262:262,Château,262,48.9457586,Route:Relation:4646781,Line:Relation:7798582,StopPoint:59:4023511,StopPoint:Node:5299089623,29233,2.1542688,Gare de Maisons-Lafitte RER,0.9454545454545454,1.0,100.0,0.14285714285714285,10.0,0.8571428571428571,90.0,73.93962189803096
21177,StopPoint:59:6741431,100100268:268,413199,LYCEE DE PIERREFITTE-SUR-SEINE,48.952205,2.368685,,SAINT-DENIS - UNIVERSITE,268,RATP,RATP,100100268:268,Lycée de Pierrefitte-sur-Seine,268,48.953024299999996,Route:Relation:7795189,Line:Relation:7795190,StopPoint:59:6741431,StopPoint:Node:5272049251,413199,2.3687448,Saint-Denis Université,0.9130434782608695,1.0,100.0,0.2,20.0,0.9666666666666667,100.0,91.21859398846547
21233,StopPoint:59:6741472,100100268:268,41805,PLACE BERLIOZ,49.005366,2.400694,,SAINT-DENIS - UNIVERSITE,268,RATP,RATP,100100268:268,Place Berlioz,268,49.004194399999996,Route:Relation:7795189,Line:Relation:7795190,StopPoint:59:6741472,StopPoint:Node:5274004687,41805,2.3999048999999997,Saint-Denis Université,0.9130434782608695,1.0,100.0,0.23076923076923078,20.0,1.0,100.0,142.5118712271197
21244,StopPoint:59:6741478,100100268:268,8281,LES CARREAUX,48.999248,2.413757,,SAINT-DENIS - UNIVERSITE,268,RATP,RATP,100100268:268,Les Carreaux,268,48.9989188,Route:Relation:7795189,Line:Relation:7795190,StopPoint:59:6742415,StopPoint:Node:2613925643,8281,2.4147043999999998,Saint-Denis Université,0.9130434782608695,1.0,100.0,0.25,20.0,1.0,100.0,78.3974385768694
21285,StopPoint:59:6742278,100100268:268,23824,L'ESPERANCE,49.00878,2.383295,,SAINT-DENIS - UNIVERSITE,268,RATP,RATP,100100268:268,L'Espérance,268,49.0096244,Route:Relation:7795189,Line:Relation:7795190,StopPoint:59:6742278,StopPoint:Node:4321149354,23824,2.3836834,Saint-Denis Université,0.9130434782608695,1.0,100.0,0.2727272727272727,30.0,0.9090909090909091,90.0,98.11047977739815
21340,StopPoint:59:7376225,100100272:272,7677,CONDORCET,48.941647,2.20258,1,GARE DE SARTROUVILLE-RER,272,RATP,RATP,100100272:272,Condorcet,272,48.9417958,Route:Relation:1810270,Line:Relation:1810272,StopPoint:18:686,StopPoint:Node:1669307291,7677,2.2012897,Sartrouville RER,0.75,1.0,100.0,0.1111111111111111,10.0,1.0,100.0,95.96121662971792
21341,StopPoint:59:7376225,100100272:272,7677,CONDORCET,48.941647,2.20258,1,EGLISE DE SARTROUVILLE,272,RATP,RATP,100100272:272,Condorcet,272,48.9417958,Route:Relation:1810270,Line:Relation:1810272,StopPoint:18:686,StopPoint:Node:1669307291,7677,2.2012897,Sartrouville RER,0.631578947368421,1.0,100.0,0.1111111111111111,10.0,1.0,100.0,95.96121662971792
21359,StopPoint:59:3754207,100100283:ORLYBUS,413252,ORLY OUEST,48.72928,2.359881,1,DENFERT-ROCHEREAU-METRO-RER,ORLYBUS,RATP,RATP,100100283:ORLYBUS,Aéroport d'Orly - Orly Ouest,Orlybus,48.728589299999996,Route:Relation:6915921,Line:Relation:6915922,StopPoint:59:3754207,StopPoint:Node:4312006189,413252,2.3597764,Paris - Denfert-Rochereau,0.6538461538461539,0.14285714285714285,10.0,0.15789473684210525,20.0,0.5263157894736842,50.0,77.19345067358849
21382,StopPoint:59:7153132,100100285:285,37469,MARCHE DES GRAVILLIERS,48.700909,2.372062,,PORTE DE L'ESSONNE,285,RATP,RATP,100100285:285,Marché des Gravilliers,285,48.701574,Route:Relation:3327924,Line:Relation:557587,StopPoint:59:6251837,StopPoint:Node:698594215,37469,2.3719247,Athis-Mons Porte de l'Essone T7,0.6938775510204082,1.0,100.0,0.18181818181818182,20.0,0.9545454545454546,100.0,74.63802264795633
21383,StopPoint:59:7153132,100100285:285,37469,MARCHE DES GRAVILLIERS,48.700909,2.372062,,PORTE DE L'ESSONNE,285,RATP,RATP,100100285:285,Marché des Gravilliers,285,48.701574,Route:Relation:3327924,Line:Relation:557587,StopPoint:59:6251837,StopPoint:Node:698594215,37469,2.3719247,Athis-Mons Porte de l'Essone T7,0.6938775510204082,1.0,100.0,0.18181818181818182,20.0,0.9545454545454546,100.0,74.63802264795633
21445,StopPoint:59:3909010,100100294:294,23156,BOULEVARD DE LA REPUBLIQUE,48.788963,2.288426,,PIERRE SEMARD - CHATILLON-MONTROUGE,294,RATP,RATP,100100294:294,Boulevard de la République,294,48.788368299999995,Route:Relation:2424330,Line:Relation:5954723,StopPoint:59:3909010,StopPoint:Node:5339594321,23156,2.2880564999999997,Châtillon - Montrouge,0.6428571428571429,1.0,100.0,0.19230769230769232,20.0,0.9615384615384616,100.0,71.49050230482804
21465,StopPoint:59:3764007,100100297:297,8207,PONT D'ANTONY,48.750256,2.304542,1,PORTE D'ORLEANS-METRO,297,RATP,RATP,100100297:297,Pont d'Antony,297,48.7512164,Route:Relation:5120470,Line:Relation:7537834,StopPoint:59:3764007,StopPoint:Node:1606161294,8207,2.304563,Porte d'Orléans ou Antony RER,0.6,1.0,100.0,0.3076923076923077,30.0,1.0,100.0,106.81235537914179
21504,StopPoint:59:7275199,100100297:297,8208,LES COTTAGES,48.772243,2.312687,1,PORTE D'ORLEANS-METRO,297,RATP,RATP,100100297:297,Les Cottages,297,48.7731414,Route:Relation:5120470,Line:Relation:7537834,StopPoint:59:7275199,StopPoint:Node:930358508,8208,2.3130105999999997,Porte d'Orléans ou Antony RER,0.6,1.0,100.0,0.25,20.0,1.0,100.0,102.69933959868618
21551,StopPoint:59:4614407,100100306:306,39685,CIMETIERE DE SAINT-MAUR-DES-FOSSES,48.809192,2.484985,1,NOISY-LE-GRAND - MONT D'EST RER,306,RATP,RATP,100100306:306,Cimetière,306,48.808937799999995,Route:Relation:1111814,Line:Relation:1299563,StopPoint:59:4614407,StopPoint:Node:1549965824,39685,2.4859926,Noisy-le-Grand RER,0.7346938775510204,1.0,100.0,0.046511627906976744,0.0,0.37209302325581395,40.0,79.22430055776641
21599,StopPoint:59:3687278,100100318:318,39492,GALLIENI,48.863741,2.41669,1,CHATEAU DE VINCENNES,318,RATP,RATP,100100318:318,Bagnolet – Gallieni,318,48.8647025,Route:Relation:1555961,Line:Relation:1555939,StopPoint:59:3687278,StopPoint:Node:1711217453,39492,2.4170351,Château de Vincennes,0.95,1.0,100.0,0.07407407407407407,10.0,0.5925925925925926,60.0,109.88267002192651
21621,StopPoint:59:5922171,100100318:318,421222,GALLIENI,48.863812,2.417044,1,RAYMOND QUENEAU - ROUTE DE NOISY,318,RATP,RATP,100100318:318,Bagnolet – Gallieni,318,48.865035899999995,Route:Relation:254845,Line:Relation:1555939,StopPoint:59:5922171,StopPoint:Node:2414716193,421222,2.4173755,Raymond Queneau (Pantin),0.6428571428571429,1.0,100.0,0.07407407407407407,10.0,0.5925925925925926,60.0,138.26249530500542
21647,StopPoint:59:5922209,100100318:318,37057,GAMBETTA - RENE ALAZARD,48.873777,2.420384,1,CHATEAU DE VINCENNES,318,RATP,RATP,100100318:318,Gambetta – René Alazard,318,48.872946299999995,Route:Relation:1555961,Line:Relation:1555939,StopPoint:59:5922209,StopPoint:Node:2841476332,37057,2.4195868,Château de Vincennes,0.95,1.0,100.0,0.2608695652173913,30.0,0.9130434782608695,90.0,109.33430104212256
21742,StopPoint:59:7312092,100100323:323,24364,MALLERET-JOINVILLE,48.802086,2.3396,1,GAMBETTA,323,RATP,RATP,100100323:323,Malleret–Joinville,323,48.8040747,Route:Relation:8302802,Line:Relation:1981724,StopPoint:59:7312092,StopPoint:Node:3648043104,24364,2.3429213,Gambetta,1.0,1.0,100.0,0.1111111111111111,10.0,0.9444444444444444,90.0,329.2975748454796
21743,StopPoint:59:7312093,100100323:323,24367,MALLERET-JOINVILLE,48.8024,2.339749,1,CHATILLON - MONTROUGE-METRO,323,RATP,RATP,100100323:323,Malleret–Joinville,323,48.804218999999996,Route:Relation:8302801,Line:Relation:1981724,StopPoint:59:7312093,StopPoint:Node:2563183469,24367,2.3428383999999998,Chatillon - Montrouge-Métro,0.9629629629629629,1.0,100.0,0.1111111111111111,10.0,0.9444444444444444,90.0,304.0115308962513
21745,StopPoint:59:7312094,100100323:323,37921,LYCEE DARIUS MILHAUD - CHARLES GIDE,48.80515,2.346662,1,GAMBETTA,323,RATP,RATP,100100323:323,Lycée Darius Milhaud-Charles Gide,323,48.8053971,Route:Relation:8302802,Line:Relation:1981724,StopPoint:59:7312094,StopPoint:Node:1939566294,37921,2.3478312,Gambetta,1.0,1.0,100.0,0.2647058823529412,30.0,0.9411764705882353,90.0,90.17433097921644
21826,StopPoint:59:5709859,100100325:325,23402,JULES VANZUPPE,48.820173,2.395309,,CHATEAU DE VINCENNES,325,RATP,RATP,100100325:325,Jules Vanzuppe,325,48.821503799999995,Route:Relation:1555960,Line:Relation:1555878,StopPoint:59:5709859,StopPoint:Node:1504219663,23402,2.3938315,Château de Vincennes,0.95,1.0,100.0,0.21428571428571427,20.0,1.0,100.0,183.50464182702598
21901,StopPoint:59:3672240,100100351:351,28370,ERIGNAC,48.850736,2.416057,1,ROISSYPOLE,351,RATP,RATP,100100351:351,Érignac,351,48.851534099999995,Route:Relation:1866829,Line:Relation:1866830,StopPoint:59:3672240,StopPoint:Node:2415367932,28370,2.4159031,Roissypole,1.0,1.0,100.0,0.0,0.0,0.8571428571428571,90.0,89.46996669362727
21909,StopPoint:59:4146090,100100351:351,41795,RUE DU CHAPITRE,49.002647,2.536199,1,NATION - TRONE,351,RATP,RATP,100100351:351,Châpitre,351,49.0025759,Route:Relation:6832826,Line:Relation:1866830,StopPoint:88:517;StopPoint:7:10510,StopPoint:Node:1985665561,41795,2.5348645,Nation,0.6,1.0,100.0,0.08695652173913043,10.0,0.6086956521739131,60.0,97.9622812231595
21954,StopPoint:59:4458785,100100380:380,8047,BELVEDERE,48.797384,2.348592,1,VILLEJUIF - LOUIS ARAGON,380,RATP,RATP,100100380:380,Belvédère,380,48.797821899999995,Route:Relation:6048346,Line:Relation:6048347,StopPoint:59:4458785,StopPoint:Node:3647142080,8047,2.3476372999999997,Villejuif - Louis Aragon,1.0,1.0,100.0,0.1111111111111111,10.0,0.7777777777777778,80.0,85.38724451565187
